Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 13,Product 10,November,2023,01-11-2023,,2023-2024
Customer 13,Product 10,December,2023,01-12-2023,,2023-2024
Customer 13,Product 10,January,2024,01-01-2024,,2023-2024
Customer 13,Product 10,February,2024,01-02-2024,,2023-2024
Customer 13,Product 10,March,2024,01-03-2024,,2023-2024
Customer 13,Product 10,April,2024,01-04-2024,,2024-2025
Customer 13,Product 10,May,2024,01-05-2024,,2024-2025
Customer 13,Product 10,June,2024,01-06-2024,,2024-2025
Customer 13,Product 10,July,2024,01-07-2024,,2024-2025
Customer 13,Product 10,August,2024,01-08-2024,,2024-2025
Customer 13,Product 10,September,2024,01-09-2024,,2024-2025
Customer 13,Product 10,October,2024,01-10-2024,,2024-2025
Customer 13,Product 10,November,2024,01-11-2024,,2024-2025
Customer 13,Product 10,December,2024,01-12-2024,,2024-2025
Customer 13,Product 10,January,2025,01-01-2025,,2024-2025
Customer 13,Product 10,February,2025,01-02-2025,,2024-2025
Customer 13,Product 10,March,2025,01-03-2025,,2024-2025
Customer 13,Product 2,April,2021,01-04-2021,,2021-2022
Customer 13,Product 2,May,2021,01-05-2021,,2021-2022
Customer 13,Product 2,June,2021,01-06-2021,,2021-2022
Customer 13,Product 2,July,2021,01-07-2021,,2021-2022
Customer 13,Product 2,August,2021,01-08-2021,,2021-2022
Customer 13,Product 2,September,2021,01-09-2021,,2021-2022
Customer 13,Product 2,October,2021,01-10-2021,,2021-2022
Customer 13,Product 2,November,2021,01-11-2021,,2021-2022
Customer 13,Product 2,December,2021,01-12-2021,,2021-2022
Customer 13,Product 2,January,2022,01-01-2022,2454736,2021-2022
Customer 13,Product 2,February,2022,01-02-2022,3178229,2021-2022
Customer 13,Product 2,March,2022,01-03-2022,6238702,2021-2022
Customer 13,Product 2,April,2022,01-04-2022,8245058,2022-2023
Customer 13,Product 2,May,2022,01-05-2022,9188515,2022-2023
Customer 13,Product 2,June,2022,01-06-2022,4816387,2022-2023
Customer 13,Product 2,July,2022,01-07-2022,834804,2022-2023
Customer 13,Product 2,August,2022,01-08-2022,3975081,2022-2023
Customer 13,Product 2,September,2022,01-09-2022,3720009,2022-2023
Customer 13,Product 2,October,2022,01-10-2022,5453757,2022-2023
Customer 13,Product 2,November,2022,01-11-2022,1663306,2022-2023
Customer 13,Product 2,December,2022,01-12-2022,1351299,2022-2023
Customer 13,Product 2,January,2023,01-01-2023,1002248,2022-2023
Customer 13,Product 2,February,2023,01-02-2023,9732034,2022-2023
Customer 13,Product 2,March,2023,01-03-2023,3040733,2022-2023
Customer 13,Product 2,April,2023,01-04-2023,1080095,2023-2024
Customer 13,Product 2,May,2023,01-05-2023,8687918,2023-2024
Customer 13,Product 2,June,2023,01-06-2023,8588375,2023-2024
Customer 13,Product 2,July,2023,01-07-2023,1504563,2023-2024
Customer 13,Product 2,August,2023,01-08-2023,4443851,2023-2024
Customer 13,Product 2,September,2023,01-09-2023,6101714,2023-2024
Customer 13,Product 2,October,2023,01-10-2023,,2023-2024
Customer 13,Product 2,November,2023,01-11-2023,,2023-2024
Customer 13,Product 2,December,2023,01-12-2023,,2023-2024
Customer 13,Product 2,January,2024,01-01-2024,,2023-2024
Customer 13,Product 2,February,2024,01-02-2024,,2023-2024
Customer 13,Product 2,March,2024,01-03-2024,,2023-2024
Customer 13,Product 2,April,2024,01-04-2024,,2024-2025
Customer 13,Product 2,May,2024,01-05-2024,,2024-2025
Customer 13,Product 2,June,2024,01-06-2024,,2024-2025
Customer 13,Product 2,July,2024,01-07-2024,,2024-2025
Customer 13,Product 2,August,2024,01-08-2024,,2024-2025
Customer 13,Product 2,September,2024,01-09-2024,,2024-2025
Customer 13,Product 2,October,2024,01-10-2024,,2024-2025
Customer 13,Product 2,November,2024,01-11-2024,,2024-2025
Customer 13,Product 2,December,2024,01-12-2024,,2024-2025
Customer 13,Product 2,January,2025,01-01-2025,,2024-2025
Customer 13,Product 2,February,2025,01-02-2025,,2024-2025
Customer 13,Product 2,March,2025,01-03-2025,,2024-2025
Customer 13,Product 3,April,2021,01-04-2021,9702339,2021-2022
Customer 13,Product 3,May,2021,01-05-2021,918520,2021-2022
Customer 13,Product 3,June,2021,01-06-2021,8918685,2021-2022
Customer 13,Product 3,July,2021,01-07-2021,9663943,2021-2022
Customer 13,Product 3,August,2021,01-08-2021,5309052,2021-2022
Customer 13,Product 3,September,2021,01-09-2021,8689236,2021-2022
Customer 13,Product 3,October,2021,01-10-2021,1573987,2021-2022
Customer 13,Product 3,November,2021,01-11-2021,8142125,2021-2022
Customer 13,Product 3,December,2021,01-12-2021,1782069,2021-2022
Customer 13,Product 3,January,2022,01-01-2022,9076092,2021-2022
Customer 13,Product 3,February,2022,01-02-2022,6567088,2021-2022
Customer 13,Product 3,March,2022,01-03-2022,7788427,2021-2022
Customer 13,Product 3,April,2022,01-04-2022,3447844,2022-2023
Customer 13,Product 3,May,2022,01-05-2022,8526529,2022-2023
Customer 13,Product 3,June,2022,01-06-2022,914561,2022-2023
Customer 13,Product 3,July,2022,01-07-2022,8986876,2022-2023
Customer 13,Product 3,August,2022,01-08-2022,493307,2022-2023
Customer 13,Product 3,September,2022,01-09-2022,2090436,2022-2023
Customer 13,Product 3,October,2022,01-10-2022,8810865,2022-2023
Customer 13,Product 3,November,2022,01-11-2022,4882398,2022-2023
Customer 13,Product 3,December,2022,01-12-2022,3275179,2022-2023
Customer 13,Product 3,January,2023,01-01-2023,8447457,2022-2023
Customer 13,Product 3,February,2023,01-02-2023,9280739,2022-2023
Customer 13,Product 3,March,2023,01-03-2023,6436731,2022-2023
Customer 13,Product 3,April,2023,01-04-2023,7660947,2023-2024
Customer 13,Product 3,May,2023,01-05-2023,6184399,2023-2024
Customer 13,Product 3,June,2023,01-06-2023,2882052,2023-2024
Customer 13,Product 3,July,2023,01-07-2023,8763046,2023-2024
Customer 13,Product 3,August,2023,01-08-2023,6913469,2023-2024
Customer 13,Product 3,September,2023,01-09-2023,9504854,2023-2024
Customer 13,Product 3,October,2023,01-10-2023,,2023-2024
Customer 13,Product 3,November,2023,01-11-2023,,2023-2024
Customer 13,Product 3,December,2023,01-12-2023,,2023-2024
Customer 13,Product 3,January,2024,01-01-2024,,2023-2024
Customer 13,Product 3,February,2024,01-02-2024,,2023-2024
Customer 13,Product 3,March,2024,01-03-2024,,2023-2024
Customer 13,Product 3,April,2024,01-04-2024,,2024-2025
Customer 13,Product 3,May,2024,01-05-2024,,2024-2025
Customer 13,Product 3,June,2024,01-06-2024,,2024-2025
Customer 13,Product 3,July,2024,01-07-2024,,2024-2025
Customer 13,Product 3,August,2024,01-08-2024,,2024-2025
Customer 13,Product 3,September,2024,01-09-2024,,2024-2025
Customer 13,Product 3,October,2024,01-10-2024,,2024-2025
Customer 13,Product 3,November,2024,01-11-2024,,2024-2025
Customer 13,Product 3,December,2024,01-12-2024,,2024-2025
Customer 13,Product 3,January,2025,01-01-2025,,2024-2025
Customer 13,Product 3,February,2025,01-02-2025,,2024-2025
Customer 13,Product 3,March,2025,01-03-2025,,2024-2025
Customer 13,Product 4,April,2021,01-04-2021,265284,2021-2022
Customer 13,Product 4,May,2021,01-05-2021,2103509,2021-2022
Customer 13,Product 4,June,2021,01-06-2021,5318750,2021-2022
Customer 13,Product 4,July,2021,01-07-2021,7361360,2021-2022
Customer 13,Product 4,August,2021,01-08-2021,5417227,2021-2022
Customer 13,Product 4,September,2021,01-09-2021,1230484,2021-2022
Customer 13,Product 4,October,2021,01-10-2021,7617512,2021-2022
Customer 13,Product 4,November,2021,01-11-2021,5492717,2021-2022
Customer 13,Product 4,December,2021,01-12-2021,8943555,2021-2022
Customer 13,Product 4,January,2022,01-01-2022,5373817,2021-2022
Customer 13,Product 4,February,2022,01-02-2022,2743030,2021-2022
Customer 13,Product 4,March,2022,01-03-2022,5426340,2021-2022
Customer 13,Product 4,April,2022,01-04-2022,3909494,2022-2023
Customer 13,Product 4,May,2022,01-05-2022,3684839,2022-2023
Customer 13,Product 4,June,2022,01-06-2022,5225893,2022-2023
Customer 13,Product 4,July,2022,01-07-2022,977380,2022-2023
Customer 13,Product 4,August,2022,01-08-2022,5246651,2022-2023
Customer 13,Product 4,September,2022,01-09-2022,8819832,2022-2023
Customer 13,Product 4,October,2022,01-10-2022,1109363,2022-2023
Customer 13,Product 4,November,2022,01-11-2022,6026037,2022-2023
Customer 13,Product 4,December,2022,01-12-2022,1805507,2022-2023
Customer 13,Product 4,January,2023,01-01-2023,9833271,2022-2023
Customer 13,Product 4,February,2023,01-02-2023,3478160,2022-2023
Customer 13,Product 4,March,2023,01-03-2023,7914846,2022-2023
Customer 13,Product 4,April,2023,01-04-2023,3262698,2023-2024
Customer 13,Product 4,May,2023,01-05-2023,582728,2023-2024
Customer 13,Product 4,June,2023,01-06-2023,2723190,2023-2024
Customer 13,Product 4,July,2023,01-07-2023,3135823,2023-2024
Customer 13,Product 4,August,2023,01-08-2023,,2023-2024
Customer 13,Product 4,September,2023,01-09-2023,,2023-2024
Customer 13,Product 4,October,2023,01-10-2023,,2023-2024
Customer 13,Product 4,November,2023,01-11-2023,,2023-2024
Customer 13,Product 4,December,2023,01-12-2023,,2023-2024
Customer 13,Product 4,January,2024,01-01-2024,,2023-2024
Customer 13,Product 4,February,2024,01-02-2024,,2023-2024
Customer 13,Product 4,March,2024,01-03-2024,,2023-2024
Customer 13,Product 4,April,2024,01-04-2024,,2024-2025
Customer 13,Product 4,May,2024,01-05-2024,,2024-2025
Customer 13,Product 4,June,2024,01-06-2024,,2024-2025
Customer 13,Product 4,July,2024,01-07-2024,,2024-2025
Customer 13,Product 4,August,2024,01-08-2024,,2024-2025
Customer 13,Product 4,September,2024,01-09-2024,,2024-2025
Customer 13,Product 4,October,2024,01-10-2024,,2024-2025
Customer 13,Product 4,November,2024,01-11-2024,,2024-2025
Customer 13,Product 4,December,2024,01-12-2024,,2024-2025
Customer 13,Product 4,January,2025,01-01-2025,,2024-2025
Customer 13,Product 4,February,2025,01-02-2025,,2024-2025
Customer 13,Product 4,March,2025,01-03-2025,,2024-2025
Customer 13,Product 5,April,2021,01-04-2021,,2021-2022
Customer 13,Product 5,May,2021,01-05-2021,,2021-2022
Customer 13,Product 5,June,2021,01-06-2021,,2021-2022
Customer 13,Product 5,July,2021,01-07-2021,,2021-2022
Customer 13,Product 5,August,2021,01-08-2021,,2021-2022
Customer 13,Product 5,September,2021,01-09-2021,,2021-2022
Customer 13,Product 5,October,2021,01-10-2021,,2021-2022
Customer 13,Product 5,November,2021,01-11-2021,,2021-2022
Customer 13,Product 5,December,2021,01-12-2021,,2021-2022
Customer 13,Product 5,January,2022,01-01-2022,,2021-2022
Customer 13,Product 5,February,2022,01-02-2022,,2021-2022
Customer 13,Product 5,March,2022,01-03-2022,,2021-2022
Customer 13,Product 5,April,2022,01-04-2022,,2022-2023
Customer 13,Product 5,May,2022,01-05-2022,,2022-2023
Customer 13,Product 5,June,2022,01-06-2022,,2022-2023
Customer 13,Product 5,July,2022,01-07-2022,,2022-2023
Customer 13,Product 5,August,2022,01-08-2022,,2022-2023
Customer 13,Product 5,September,2022,01-09-2022,,2022-2023
Customer 13,Product 5,October,2022,01-10-2022,,2022-2023
Customer 13,Product 5,November,2022,01-11-2022,,2022-2023
Customer 13,Product 5,December,2022,01-12-2022,,2022-2023
Customer 13,Product 5,January,2023,01-01-2023,526614,2022-2023
Customer 13,Product 5,February,2023,01-02-2023,337911,2022-2023
Customer 13,Product 5,March,2023,01-03-2023,7716147,2022-2023
Customer 13,Product 5,April,2023,01-04-2023,6692913,2023-2024
Customer 13,Product 5,May,2023,01-05-2023,9183414,2023-2024
Customer 13,Product 5,June,2023,01-06-2023,920704,2023-2024
Customer 13,Product 5,July,2023,01-07-2023,3965338,2023-2024
Customer 13,Product 5,August,2023,01-08-2023,6858327,2023-2024
Customer 13,Product 5,September,2023,01-09-2023,6799909,2023-2024
Customer 13,Product 5,October,2023,01-10-2023,,2023-2024
Customer 13,Product 5,November,2023,01-11-2023,,2023-2024
Customer 13,Product 5,December,2023,01-12-2023,,2023-2024
Customer 13,Product 5,January,2024,01-01-2024,,2023-2024
Customer 13,Product 5,February,2024,01-02-2024,,2023-2024
Customer 13,Product 5,March,2024,01-03-2024,,2023-2024
Customer 13,Product 5,April,2024,01-04-2024,,2024-2025
Customer 13,Product 5,May,2024,01-05-2024,,2024-2025
Customer 13,Product 5,June,2024,01-06-2024,,2024-2025
Customer 13,Product 5,July,2024,01-07-2024,,2024-2025
Customer 13,Product 5,August,2024,01-08-2024,,2024-2025
Customer 13,Product 5,September,2024,01-09-2024,,2024-2025
Customer 13,Product 5,October,2024,01-10-2024,,2024-2025
Customer 13,Product 5,November,2024,01-11-2024,,2024-2025
Customer 13,Product 5,December,2024,01-12-2024,,2024-2025
Customer 13,Product 5,January,2025,01-01-2025,,2024-2025
Customer 13,Product 5,February,2025,01-02-2025,,2024-2025
Customer 13,Product 5,March,2025,01-03-2025,,2024-2025
Customer 13,Product 6,April,2021,01-04-2021,,2021-2022
Customer 13,Product 6,May,2021,01-05-2021,,2021-2022
Customer 13,Product 6,June,2021,01-06-2021,,2021-2022
Customer 13,Product 6,July,2021,01-07-2021,,2021-2022
Customer 13,Product 6,August,2021,01-08-2021,,2021-2022
Customer 13,Product 6,September,2021,01-09-2021,,2021-2022
Customer 13,Product 6,October,2021,01-10-2021,,2021-2022
Customer 13,Product 6,November,2021,01-11-2021,,2021-2022
Customer 13,Product 6,December,2021,01-12-2021,,2021-2022
Customer 13,Product 6,January,2022,01-01-2022,2516843,2021-2022
Customer 13,Product 6,February,2022,01-02-2022,1766081,2021-2022
Customer 13,Product 6,March,2022,01-03-2022,2265766,2021-2022
Customer 13,Product 6,April,2022,01-04-2022,5625210,2022-2023
Customer 13,Product 6,May,2022,01-05-2022,4097978,2022-2023
Customer 13,Product 6,June,2022,01-06-2022,742433,2022-2023
Customer 13,Product 6,July,2022,01-07-2022,2613763,2022-2023
Customer 13,Product 6,August,2022,01-08-2022,2544073,2022-2023
Customer 13,Product 6,September,2022,01-09-2022,6993412,2022-2023
Customer 13,Product 6,October,2022,01-10-2022,7151479,2022-2023
Customer 13,Product 6,November,2022,01-11-2022,1566061,2022-2023
Customer 13,Product 6,December,2022,01-12-2022,9977631,2022-2023
Customer 13,Product 6,January,2023,01-01-2023,2741132,2022-2023
Customer 13,Product 6,February,2023,01-02-2023,9768488,2022-2023
Customer 13,Product 6,March,2023,01-03-2023,4169266,2022-2023
Customer 13,Product 6,April,2023,01-04-2023,427202,2023-2024
Customer 13,Product 6,May,2023,01-05-2023,3516205,2023-2024
Customer 13,Product 6,June,2023,01-06-2023,6380078,2023-2024
Customer 13,Product 6,July,2023,01-07-2023,6838984,2023-2024
Customer 13,Product 6,August,2023,01-08-2023,5356252,2023-2024
Customer 13,Product 6,September,2023,01-09-2023,4533053,2023-2024
Customer 13,Product 6,October,2023,01-10-2023,5573642,2023-2024
Customer 13,Product 6,November,2023,01-11-2023,5967698,2023-2024
Customer 13,Product 6,December,2023,01-12-2023,900448,2023-2024
Customer 13,Product 6,January,2024,01-01-2024,3759579,2023-2024
Customer 13,Product 6,February,2024,01-02-2024,2497383,2023-2024
Customer 13,Product 6,March,2024,01-03-2024,8051084,2023-2024
Customer 13,Product 6,April,2024,01-04-2024,4755976,2024-2025
Customer 13,Product 6,May,2024,01-05-2024,9835889,2024-2025
Customer 13,Product 6,June,2024,01-06-2024,4048362,2024-2025
Customer 13,Product 6,July,2024,01-07-2024,8182676,2024-2025
Customer 13,Product 6,August,2024,01-08-2024,8003617,2024-2025
Customer 13,Product 6,September,2024,01-09-2024,1592104,2024-2025
Customer 13,Product 6,October,2024,01-10-2024,5131168,2024-2025
Customer 13,Product 6,November,2024,01-11-2024,6988547,2024-2025
Customer 13,Product 6,December,2024,01-12-2024,8597752,2024-2025
Customer 13,Product 6,January,2025,01-01-2025,3326993,2024-2025
Customer 13,Product 6,February,2025,01-02-2025,2280386,2024-2025
Customer 13,Product 6,March,2025,01-03-2025,7140380,2024-2025
Customer 13,Product 9,April,2021,01-04-2021,,2021-2022
Customer 13,Product 9,May,2021,01-05-2021,,2021-2022
Customer 13,Product 9,June,2021,01-06-2021,,2021-2022
Customer 13,Product 9,July,2021,01-07-2021,,2021-2022
Customer 13,Product 9,August,2021,01-08-2021,,2021-2022
Customer 13,Product 9,September,2021,01-09-2021,,2021-2022
Customer 13,Product 9,October,2021,01-10-2021,,2021-2022
Customer 13,Product 9,November,2021,01-11-2021,,2021-2022
Customer 13,Product 9,December,2021,01-12-2021,,2021-2022
Customer 13,Product 9,January,2022,01-01-2022,2028328,2021-2022
Customer 13,Product 9,February,2022,01-02-2022,266569,2021-2022
Customer 13,Product 9,March,2022,01-03-2022,7362600,2021-2022
Customer 13,Product 9,April,2022,01-04-2022,9558040,2022-2023
Customer 13,Product 9,May,2022,01-05-2022,9242091,2022-2023
Customer 13,Product 9,June,2022,01-06-2022,4127396,2022-2023
Customer 13,Product 9,July,2022,01-07-2022,1044628,2022-2023
Customer 13,Product 9,August,2022,01-08-2022,6940353,2022-2023
Customer 13,Product 9,September,2022,01-09-2022,8944366,2022-2023
Customer 13,Product 9,October,2022,01-10-2022,8682615,2022-2023
Customer 13,Product 9,November,2022,01-11-2022,5544645,2022-2023
Customer 13,Product 9,December,2022,01-12-2022,1959837,2022-2023
Customer 13,Product 9,January,2023,01-01-2023,3945430,2022-2023
Customer 13,Product 9,February,2023,01-02-2023,4097676,2022-2023
Customer 13,Product 9,March,2023,01-03-2023,9266063,2022-2023
Customer 13,Product 9,April,2023,01-04-2023,3750248,2023-2024
Customer 13,Product 9,May,2023,01-05-2023,3344844,2023-2024
Customer 13,Product 9,June,2023,01-06-2023,3408185,2023-2024
Customer 13,Product 9,July,2023,01-07-2023,9540852,2023-2024
Customer 13,Product 9,August,2023,01-08-2023,1906475,2023-2024
Customer 13,Product 9,September,2023,01-09-2023,,2023-2024
Customer 13,Product 9,October,2023,01-10-2023,,2023-2024
Customer 13,Product 9,November,2023,01-11-2023,,2023-2024
Customer 13,Product 9,December,2023,01-12-2023,,2023-2024
Customer 13,Product 9,January,2024,01-01-2024,,2023-2024
Customer 13,Product 9,February,2024,01-02-2024,,2023-2024
Customer 13,Product 9,March,2024,01-03-2024,,2023-2024
Customer 13,Product 9,April,2024,01-04-2024,,2024-2025
Customer 13,Product 9,May,2024,01-05-2024,,2024-2025
Customer 13,Product 9,June,2024,01-06-2024,,2024-2025
Customer 13,Product 9,July,2024,01-07-2024,,2024-2025
Customer 13,Product 9,August,2024,01-08-2024,,2024-2025
Customer 13,Product 9,September,2024,01-09-2024,,2024-2025
Customer 13,Product 9,October,2024,01-10-2024,,2024-2025
Customer 13,Product 9,November,2024,01-11-2024,,2024-2025
Customer 13,Product 9,December,2024,01-12-2024,,2024-2025
Customer 13,Product 9,January,2025,01-01-2025,,2024-2025
Customer 13,Product 9,February,2025,01-02-2025,,2024-2025
Customer 13,Product 9,March,2025,01-03-2025,,2024-2025
Customer 14,Product 10,April,2021,01-04-2021,,2021-2022
Customer 14,Product 10,May,2021,01-05-2021,,2021-2022
Customer 14,Product 10,June,2021,01-06-2021,,2021-2022
Customer 14,Product 10,July,2021,01-07-2021,,2021-2022
Customer 14,Product 10,August,2021,01-08-2021,,2021-2022
Customer 14,Product 10,September,2021,01-09-2021,,2021-2022
