Month,Depot,SKU,Forecast,Validty,Product Category,Active
01-06-2025,Depot E,SKU-1022,48,Invalid,Product A,Active
01-06-2025,Depot E,SKU-325,36,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1023,20,Invalid,Product A,Active
01-06-2025,Depot E,SKU-272,56,Invalid,Product A,Active
01-06-2025,Depot E,SKU-796,10,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1122,5,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-797,3,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1079,5,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-798,10,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1123,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1124,7,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1024,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1025,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1125,3,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1026,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1027,21,Invalid,Product A,Active
01-06-2025,Depot E,SKU-444,5,Invalid,Product A,Active
01-06-2025,Depot E,SKU-445,45,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1028,1,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1126,4,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1127,2,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-446,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-447,3,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-799,2,Invalid,Product A,Active
01-06-2025,Depot E,SKU-448,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-449,5,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1029,1,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1128,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-450,18,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1030,30,Invalid,Product A,Active
01-06-2025,Depot E,SKU-326,16,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1031,20,Invalid,Product A,Active
01-06-2025,Depot E,SKU-273,127,Invalid,Product A,Active
01-06-2025,Depot E,SKU-801,12,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1080,1,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-802,5,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1129,2,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-803,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-452,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1130,5,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-1131,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-805,47,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1132,1,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-453,4,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-806,3,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-808,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-454,8,Invalid,Product A,Active
01-06-2025,Depot E,SKU-809,20,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1039,10,Invalid,Product A,Active
01-06-2025,Depot E,SKU-327,11,Invalid,Product A,Active
01-06-2025,Depot E,SKU-274,67,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1133,1,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-812,5,Invalid,Product A,Active
01-06-2025,Depot E,SKU-813,6,Invalid,Product A,Active
01-06-2025,Depot E,SKU-814,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-456,0,Invalid,Product A,Active
01-06-2025,Depot E,SKU-815,7,Invalid,Product A,Active
01-06-2025,Depot E,SKU-457,7,Invalid,Product A,Active
01-06-2025,Depot E,SKU-816,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-458,3,Invalid,Product A,Active
01-06-2025,Depot E,SKU-817,4,Invalid,Product A,Active
01-06-2025,Depot E,SKU-459,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-818,2,Invalid,Product A,Active
01-06-2025,Depot E,SKU-819,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-820,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-460,19,Invalid,Product A,Active
01-06-2025,Depot E,SKU-821,2,Invalid,Product A,Active
01-06-2025,Depot E,SKU-461,5,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1134,2,Invalid,Product A,Active
01-06-2025,Depot E,SKU-462,3,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1042,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-822,5,Invalid,Product A,Active
01-06-2025,Depot E,SKU-823,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-463,6,Invalid,Product A,Active
01-06-2025,Depot E,SKU-824,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-464,15,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1135,2,Invalid,Product A,Active
01-06-2025,Depot E,SKU-825,9,Invalid,Product A,Active
01-06-2025,Depot E,SKU-826,1,Invalid,Product A,Active
01-06-2025,Depot E,SKU-828,3,Invalid,Product A,Active
01-06-2025,Depot E,SKU-466,4,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1136,2,Invalid,Product A,Active
01-06-2025,Depot E,SKU-290,13,Invalid,Product A,Active
01-06-2025,Depot E,SKU-468,13,Invalid,Product A,Active
01-06-2025,Depot E,SKU-275,26,Invalid,Product A,Active
01-06-2025,Depot E,SKU-469,443,Invalid,Product A,Active
01-06-2025,Depot E,SKU-328,112,Invalid,Product A,Active
01-06-2025,Depot E,SKU-119,697,Invalid,Product A,Active
01-06-2025,Depot E,SKU-834,10,Invalid,Product A,Active
01-06-2025,Depot E,SKU-329,344,Invalid,Product A,Active
01-06-2025,Depot E,SKU-121,445,Invalid,Product A,Active
01-06-2025,Depot E,SKU-291,139,Invalid,Product A,Active
01-06-2025,Depot E,SKU-124,168,Invalid,Product A,Active
01-06-2025,Depot E,SKU-292,105,Invalid,Product A,Active
01-06-2025,Depot E,SKU-125,41,Invalid,Product A,Active
01-06-2025,Depot E,SKU-841,14,Invalid,Product A,Active
01-06-2025,Depot E,SKU-263,20,Invalid,Product A,Active
01-06-2025,Depot E,SKU-293,41,Invalid,Product A,Active
01-06-2025,Depot E,SKU-234,70,Invalid,Product A,Active
01-06-2025,Depot E,SKU-842,20,Invalid,Product A,Active
01-06-2025,Depot E,SKU-127,15,Invalid,Product A,Active
01-06-2025,Depot E,SKU-259,63,Invalid,Product A,Active
01-06-2025,Depot E,SKU-129,16,Invalid,Product A,Active
01-06-2025,Depot E,SKU-264,108,Invalid,Product A,Active
01-06-2025,Depot E,SKU-258,35,Invalid,Product A,Active
01-06-2025,Depot E,SKU-470,12,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-471,108,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-472,1157,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-473,9198,Invalid,Product A,Active
01-06-2025,Depot E,SKU-474,4261,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-475,21410,Invalid,Product A,Active
01-06-2025,Depot E,SKU-844,7865,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-476,35,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-847,90,Invalid,Product A,Not Active
01-06-2025,Depot E,SKU-852,35,Invalid,Product A,Active
01-06-2025,Depot E,SKU-294,79,Invalid,Product A,Active
01-06-2025,Depot E,SKU-134,39,Invalid,Product A,Active
01-06-2025,Depot E,SKU-265,47,Invalid,Product A,Active
01-06-2025,Depot E,SKU-266,73,Invalid,Product A,Active
01-06-2025,Depot E,SKU-267,78,Invalid,Product A,Active
01-06-2025,Depot E,SKU-135,352,Invalid,Product A,Active
01-06-2025,Depot E,SKU-268,282,Invalid,Product A,Active
01-06-2025,Depot E,SKU-136,699,Invalid,Product A,Active
01-06-2025,Depot E,SKU-269,185,Invalid,Product A,Active
01-06-2025,Depot E,SKU-219,461,Invalid,Product A,Active
01-06-2025,Depot E,SKU-260,54,Invalid,Product A,Active
01-06-2025,Depot E,SKU-296,18,Invalid,Product A,Active
01-06-2025,Depot E,SKU-137,540,Invalid,Product A,Active
01-06-2025,Depot E,SKU-297,405,Invalid,Product A,Active
01-06-2025,Depot E,SKU-298,406,Invalid,Product A,Active
01-06-2025,Depot E,SKU-299,51,Invalid,Product A,Active
01-06-2025,Depot E,SKU-861,80,Invalid,Product A,Active
01-06-2025,Depot E,SKU-300,232,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1137,918,Invalid,Product A,Active
01-06-2025,Depot E,SKU-301,37,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1138,554,Invalid,Product A,Active
01-06-2025,Depot E,SKU-862,504,Invalid,Product A,Active
01-06-2025,Depot E,SKU-302,45,Invalid,Product A,Active
01-06-2025,Depot E,SKU-303,136,Invalid,Product A,Active
01-06-2025,Depot E,SKU-477,105,Invalid,Product A,Active
01-06-2025,Depot E,SKU-304,20,Invalid,Product A,Active
01-06-2025,Depot E,SKU-305,64,Invalid,Product A,Active
01-06-2025,Depot E,SKU-866,19,Invalid,Product A,Active
01-06-2025,Depot E,SKU-138,565,Invalid,Product A,Active
01-06-2025,Depot E,SKU-478,35,Invalid,Product A,Active
01-06-2025,Depot E,SKU-306,33,Invalid,Product A,Active
01-06-2025,Depot E,SKU-869,87,Invalid,Product A,Active
01-06-2025,Depot E,SKU-479,123,Invalid,Product A,Active
01-06-2025,Depot E,SKU-870,100,Invalid,Product A,Active
01-06-2025,Depot E,SKU-276,79,Invalid,Product A,Active
01-06-2025,Depot E,SKU-871,208,Invalid,Product A,Active
01-06-2025,Depot E,SKU-308,97,Invalid,Product A,Active
01-06-2025,Depot E,SKU-872,18,Invalid,Product A,Active
01-06-2025,Depot E,SKU-1139,80,Invalid,Product A,Active
01-06-2025,Depot E,SKU-480,96,Invalid,Product A,Active
01-06-2025,Depot E,SKU-277,44,Invalid,Product A,Active
01-06-2025,Depot E,SKU-874,16,Invalid,Product A,Active
01-06-2025,Depot E,SKU-278,79,Invalid,Product A,Active
01-06-2025,Depot E,SKU-279,375,Invalid,Product A,Active
01-06-2025,Depot E,SKU-876,28,Invalid,Product A,Active
01-06-2025,Depot E,SKU-309,97,Invalid,Product A,Active
01-06-2025,Depot E,SKU-482,113,Invalid,Product A,Active
01-06-2025,Depot E,SKU-483,31,Invalid,Product A,Active
01-06-2025,Depot E,SKU-878,19,Invalid,Product A,Active
01-06-2025,Depot E,SKU-484,8,Invalid,Product A,Active
01-06-2025,Depot E,SKU-879,24,Invalid,Product A,Active
01-06-2025,Depot E,SKU-880,10,Invalid,Product A,Active
01-06-2025,Depot E,SKU-280,17,Invalid,Product A,Active
01-06-2025,Depot E,SKU-881,7,Invalid,Product A,Active
01-06-2025,Depot E,SKU-310,32,Invalid,Product A,Active
01-06-2025,Depot E,SKU-150,24,Invalid,Product A,Active
01-06-2025,Depot E,SKU-883,51,Invalid,Product A,Active
01-06-2025,Depot E,SKU-487,39,Invalid,Product A,Active
01-06-2025,Depot E,SKU-884,6,Invalid,Product A,Active
01-06-2025,Depot E,SKU-885,3,Invalid,Product A,Active
01-06-2025,Depot E,SKU-281,173,Invalid,Product A,Active
01-06-2025,Depot E,SKU-313,9,Invalid,Product A,Active
01-06-2025,Depot E,SKU-887,62,Invalid,Product A,Active
01-06-2025,Depot E,SKU-220,51,Invalid,Product A,Active
01-06-2025,Depot F,SKU-336,50,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-492,8,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-241,169,Invalid,Product A,Active
01-06-2025,Depot F,SKU-493,43,Invalid,Product A,Active
01-06-2025,Depot F,SKU-337,236,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-1140,14416,Invalid,Product A,Active
01-06-2025,Depot F,SKU-338,24582,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-221,298,Invalid,Product A,Active
01-06-2025,Depot F,SKU-496,568,Invalid,Product A,Active
01-06-2025,Depot F,SKU-004,220,Invalid,Product A,Active
01-06-2025,Depot F,SKU-499,81,Invalid,Product A,Active
01-06-2025,Depot F,SKU-899,10,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-339,75,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-340,468,Invalid,Product A,Active
01-06-2025,Depot F,SKU-503,43,Invalid,Product A,Active
01-06-2025,Depot F,SKU-222,233,Invalid,Product A,Active
01-06-2025,Depot F,SKU-507,176,Invalid,Product A,Active
01-06-2025,Depot F,SKU-508,100,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-1097,152,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-223,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-205,61,Invalid,Product A,Active
01-06-2025,Depot F,SKU-343,108,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-344,11,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-512,310,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-345,514,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-346,126,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-206,175,Invalid,Product A,Active
01-06-2025,Depot F,SKU-207,31,Invalid,Product A,Active
01-06-2025,Depot F,SKU-347,17,Invalid,Product A,Active
01-06-2025,Depot F,SKU-902,2915,Invalid,Product A,Active
01-06-2025,Depot F,SKU-348,3183,Invalid,Product A,Active
01-06-2025,Depot F,SKU-229,100,Invalid,Product A,Active
01-06-2025,Depot F,SKU-349,37,Invalid,Product A,Active
01-06-2025,Depot F,SKU-208,40,Invalid,Product A,Active
01-06-2025,Depot F,SKU-063,1835,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-009,1000,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-249,20,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-231,238,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-236,3,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-282,11,Invalid,Product A,Active
01-06-2025,Depot F,SKU-158,159,Invalid,Product A,Active
01-06-2025,Depot F,SKU-315,6,Invalid,Product A,Active
01-06-2025,Depot F,SKU-1050,174,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-516,19,Invalid,Product A,Active
01-06-2025,Depot F,SKU-159,986,Invalid,Product A,Active
01-06-2025,Depot F,SKU-011,7925,Invalid,Product A,Active
01-06-2025,Depot F,SKU-013,1488,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-014,522,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-316,517,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-251,643,Invalid,Product A,Active
01-06-2025,Depot F,SKU-252,49,Invalid,Product A,Active
01-06-2025,Depot F,SKU-253,15,Invalid,Product A,Active
01-06-2025,Depot F,SKU-352,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-353,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-354,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-518,23,Invalid,Product A,Active
01-06-2025,Depot F,SKU-358,30,Invalid,Product A,Active
01-06-2025,Depot F,SKU-359,10,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-361,25,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-362,2,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-363,16,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-520,41,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-364,2,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-365,114,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-522,20,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-371,32,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-372,13,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-373,66,Invalid,Product A,Active
01-06-2025,Depot F,SKU-374,18,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-376,20,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-377,20,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-238,8,Invalid,Product A,Active
01-06-2025,Depot F,SKU-254,12,Invalid,Product A,Active
01-06-2025,Depot F,SKU-064,321,Invalid,Product A,Active
01-06-2025,Depot F,SKU-065,363,Invalid,Product A,Active
01-06-2025,Depot F,SKU-210,61,Invalid,Product A,Active
01-06-2025,Depot F,SKU-066,212,Invalid,Product A,Active
01-06-2025,Depot F,SKU-160,9,Invalid,Product A,Active
01-06-2025,Depot F,SKU-908,43,Invalid,Product A,Active
01-06-2025,Depot F,SKU-067,237,Invalid,Product A,Active
01-06-2025,Depot F,SKU-255,98,Invalid,Product A,Active
01-06-2025,Depot F,SKU-271,6,Invalid,Product A,Active
01-06-2025,Depot F,SKU-1141,233,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-230,159,Invalid,Product A,Active
01-06-2025,Depot F,SKU-069,23,Invalid,Product A,Active
01-06-2025,Depot F,SKU-023,67,Invalid,Product A,Active
01-06-2025,Depot F,SKU-379,20,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-541,47806,Invalid,Product A,Active
01-06-2025,Depot F,SKU-380,7547,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-542,51,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-543,50,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-381,29,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-382,35,Invalid,Product A,Active
01-06-2025,Depot F,SKU-548,64,Invalid,Product A,Active
01-06-2025,Depot F,SKU-070,77,Invalid,Product A,Active
01-06-2025,Depot F,SKU-071,32,Invalid,Product A,Active
01-06-2025,Depot F,SKU-224,53,Invalid,Product A,Active
01-06-2025,Depot F,SKU-072,18,Invalid,Product A,Active
01-06-2025,Depot F,SKU-073,43,Invalid,Product A,Active
01-06-2025,Depot F,SKU-161,65,Invalid,Product A,Active
01-06-2025,Depot F,SKU-911,15,Invalid,Product A,Active
01-06-2025,Depot F,SKU-077,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-256,35,Invalid,Product A,Active
01-06-2025,Depot F,SKU-078,92,Invalid,Product A,Active
01-06-2025,Depot F,SKU-212,976,Invalid,Product A,Active
01-06-2025,Depot F,SKU-081,5,Invalid,Product A,Active
01-06-2025,Depot F,SKU-168,93,Invalid,Product A,Active
01-06-2025,Depot F,SKU-083,629,Invalid,Product A,Active
01-06-2025,Depot F,SKU-084,84,Invalid,Product A,Active
01-06-2025,Depot F,SKU-215,50,Invalid,Product A,Active
01-06-2025,Depot F,SKU-085,1496,Invalid,Product A,Active
01-06-2025,Depot F,SKU-257,50,Invalid,Product A,Active
01-06-2025,Depot F,SKU-086,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-087,256,Invalid,Product A,Active
01-06-2025,Depot F,SKU-088,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-233,65,Invalid,Product A,Active
01-06-2025,Depot F,SKU-218,60,Invalid,Product A,Active
01-06-2025,Depot F,SKU-040,121,Invalid,Product A,Active
01-06-2025,Depot F,SKU-091,297,Invalid,Product A,Active
01-06-2025,Depot F,SKU-045,64,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-050,90,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-051,83,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-052,40,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-053,75,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-054,38,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-055,46,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-056,7,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-058,49,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-092,795,Invalid,Product A,Active
01-06-2025,Depot F,SKU-578,73,Invalid,Product A,Active
01-06-2025,Depot F,SKU-924,41,Invalid,Product A,Active
01-06-2025,Depot F,SKU-925,354,Invalid,Product A,Active
01-06-2025,Depot F,SKU-580,37,Invalid,Product A,Active
01-06-2025,Depot F,SKU-581,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-582,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-583,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-584,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-586,190,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-587,494,Invalid,Product A,Active
01-06-2025,Depot F,SKU-093,137,Invalid,Product A,Active
01-06-2025,Depot F,SKU-588,5,Invalid,Product A,Active
01-06-2025,Depot F,SKU-589,53,Invalid,Product A,Active
01-06-2025,Depot F,SKU-590,16,Invalid,Product A,Active
01-06-2025,Depot F,SKU-591,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-593,121,Invalid,Product A,Active
01-06-2025,Depot F,SKU-594,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-926,41,Invalid,Product A,Active
01-06-2025,Depot F,SKU-595,66,Invalid,Product A,Active
01-06-2025,Depot F,SKU-596,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-1142,61,Invalid,Product A,Active
01-06-2025,Depot F,SKU-599,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-600,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-605,21,Invalid,Product A,Active
01-06-2025,Depot F,SKU-606,33,Invalid,Product A,Active
01-06-2025,Depot F,SKU-607,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-179,525,Invalid,Product A,Active
01-06-2025,Depot F,SKU-285,126,Invalid,Product A,Active
01-06-2025,Depot F,SKU-286,352,Invalid,Product A,Active
01-06-2025,Depot F,SKU-928,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-611,38,Invalid,Product A,Active
01-06-2025,Depot F,SKU-612,41,Invalid,Product A,Active
01-06-2025,Depot F,SKU-613,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-931,322,Invalid,Product A,Active
01-06-2025,Depot F,SKU-287,18,Invalid,Product A,Active
01-06-2025,Depot F,SKU-614,30,Invalid,Product A,Not Active
01-06-2025,Depot F,SKU-615,111,Invalid,Product A,Active
01-06-2025,Depot F,SKU-616,110,Invalid,Product A,Active
01-06-2025,Depot F,SKU-288,186,Invalid,Product A,Active
01-06-2025,Depot F,SKU-619,25,Invalid,Product A,Active
01-06-2025,Depot F,SKU-1143,41,Invalid,Product A,Active
01-06-2025,Depot F,SKU-620,54,Invalid,Product A,Active
01-06-2025,Depot F,SKU-932,9,Invalid,Product A,Active
01-06-2025,Depot F,SKU-623,19,Invalid,Product A,Active
01-06-2025,Depot F,SKU-624,37,Invalid,Product A,Active
01-06-2025,Depot F,SKU-934,62,Invalid,Product A,Active
01-06-2025,Depot F,SKU-1144,10,Invalid,Product A,Active
01-06-2025,Depot F,SKU-631,1,Invalid,Product A,Active
01-06-2025,Depot F,SKU-633,20,Invalid,Product A,Active
01-06-2025,Depot F,SKU-637,51,Invalid,Product A,Active
01-06-2025,Depot F,SKU-639,37,Invalid,Product A,Active
01-06-2025,Depot F,SKU-939,30,Invalid,Product A,Active
01-06-2025,Depot F,SKU-643,51,Invalid,Product A,Active
01-06-2025,Depot F,SKU-645,2,Invalid,Product A,Active
01-06-2025,Depot F,SKU-941,23,Invalid,Product A,Active
01-06-2025,Depot F,SKU-649,54,Invalid,Product A,Active
01-06-2025,Depot F,SKU-094,100,Invalid,Product A,Active
01-06-2025,Depot F,SKU-943,18,Invalid,Product A,Active
01-06-2025,Depot F,SKU-652,13,Invalid,Product A,Active
01-06-2025,Depot F,SKU-653,17,Invalid,Product A,Active
01-06-2025,Depot F,SKU-095,285,Invalid,Product A,Active
01-06-2025,Depot F,SKU-945,47,Invalid,Product A,Active
01-06-2025,Depot F,SKU-658,4,Invalid,Product A,Active
01-06-2025,Depot F,SKU-659,27,Invalid,Product A,Active
01-06-2025,Depot F,SKU-948,7,Invalid,Product A,Active
01-06-2025,Depot F,SKU-663,18,Invalid,Product A,Active
01-06-2025,Depot F,SKU-664,7,Invalid,Product A,Active
