Invoice,Category,SKU,Customer,Frequency,Quantity,Transact,RecencyED,RecencySD,Month
2025-03-20,Category B,SKU-11427,Customer 044,325,95,11534,343 days,11 days,March
2025-03-20,Category B,SKU-11428,Customer 095,325,95,11534,343 days,11 days,March
2025-03-20,Category B,SKU-11429,Customer 116,43,95,13706,343 days,11 days,March
2025-03-20,Category B,SKU-11430,Customer 140,148,95,12008,343 days,11 days,March
2025-03-20,Category B,SKU-11431,Customer 112,148,95,12509,343 days,11 days,March
2025-03-20,Category B,SKU-11432,Customer 116,105,95,12435,343 days,11 days,March
2025-03-20,Category B,SKU-11433,Customer 136,154,95,12716,343 days,11 days,March
2025-03-21,Category B,SKU-11434,Customer 010,67,95,13100,344 days,10 days,March
2025-03-21,Category B,SKU-11435,Customer 116,67,95,12707,344 days,10 days,March
2025-03-22,Category B,SKU-11436,Customer 089,178,95,3444,345 days,9 days,March
2025-03-24,Category B,SKU-11437,Customer 001,10,95,3546,347 days,7 days,March
2025-03-24,Category B,SKU-11438,Customer 098,42,95,3930,347 days,7 days,March
2025-03-24,Category B,SKU-11439,Customer 098,45,95,8795,347 days,7 days,March
2025-03-24,Category B,SKU-11440,Customer 115,18,95,9137,347 days,7 days,March
2025-03-24,Category B,SKU-11441,Customer 098,325,95,11073,347 days,7 days,March
2025-03-24,Category B,SKU-11442,Customer 098,148,95,12008,347 days,7 days,March
2025-03-24,Category B,SKU-11443,Customer 061,148,95,12008,347 days,7 days,March
2025-03-24,Category B,SKU-11444,Customer 115,105,95,12435,347 days,7 days,March
2025-03-24,Category B,SKU-11445,Customer 022,154,95,12586,347 days,7 days,March
2025-03-24,Category B,SKU-11446,Customer 071,154,95,12716,347 days,7 days,March
2025-03-25,Category B,SKU-11447,Customer 140,42,95,3930,348 days,6 days,March
2025-03-25,Category B,SKU-11448,Customer 114,325,95,11534,348 days,6 days,March
2025-03-25,Category B,SKU-11449,Customer 099,154,95,12975,348 days,6 days,March
2025-03-25,Category B,SKU-11450,Customer 115,105,95,14432,348 days,6 days,March
2025-03-26,Category B,SKU-11451,Customer 078,154,95,12975,349 days,5 days,March
2025-03-27,Category B,SKU-11452,Customer 023,325,95,11073,350 days,4 days,March
2025-03-27,Category B,SKU-11453,Customer 023,105,95,12819,350 days,4 days,March
2025-03-28,Category B,SKU-11454,Customer 140,48,95,4959,351 days,3 days,March
2025-03-28,Category B,SKU-11455,Customer 098,58,95,6051,351 days,3 days,March
2025-03-28,Category B,SKU-11456,Customer 028,148,95,12008,351 days,3 days,March
2025-03-28,Category B,SKU-11457,Customer 096,154,95,13516,351 days,3 days,March
2025-03-29,Category B,SKU-11458,Customer 061,67,95,13100,352 days,2 days,March
2025-03-30,Category B,SKU-11459,Customer 042,73,95,8610,353 days,1 days,March
2025-03-30,Category B,SKU-11460,Customer 137,148,95,12509,353 days,1 days,March
2025-03-30,Category B,SKU-11461,Customer 043,148,95,12509,353 days,1 days,March
2025-03-30,Category B,SKU-11462,Customer 124,105,95,12819,353 days,1 days,March
2025-03-30,Category B,SKU-11463,Customer 137,105,95,13353,353 days,1 days,March
2025-03-30,Category B,SKU-11464,Customer 125,154,95,12975,353 days,1 days,March
2025-03-30,Category B,SKU-11465,Customer 091,154,95,12975,353 days,1 days,March
2025-03-30,Category B,SKU-11466,Customer 124,105,95,14878,353 days,1 days,March
2025-03-31,Category B,SKU-11467,Customer 079,228,95,8795,354 days,0 days,March
2025-03-31,Category B,SKU-11468,Customer 150,325,95,11534,354 days,0 days,March
2025-03-31,Category B,SKU-11469,Customer 042,325,95,11534,354 days,0 days,March
2025-03-31,Category B,SKU-11470,Customer 079,325,95,11072,354 days,0 days,March
2025-03-31,Category B,SKU-11471,Customer 044,325,95,11534,354 days,0 days,March
2025-03-31,Category B,SKU-11472,Customer 042,259,95,12410,354 days,0 days,March
2025-03-31,Category B,SKU-11473,Customer 080,105,95,12819,354 days,0 days,March
2024-04-15,Category B,SKU-11474,Customer 003,538,95,9910,4 days,350 days,April
2024-04-19,Category B,SKU-11475,Customer 064,538,95,9909,8 days,346 days,April
2024-04-25,Category B,SKU-11476,Customer 009,538,95,9909,14 days,340 days,April
2024-04-30,Category B,SKU-11477,Customer 024,538,95,9910,19 days,335 days,April
2024-07-05,Category B,SKU-11478,Customer 030,538,95,9513,26 days,328 days,July
2024-05-15,Category B,SKU-11479,Customer 016,538,95,9910,34 days,320 days,May
2024-05-17,Category B,SKU-11480,Customer 041,538,95,9910,36 days,318 days,May
2024-05-17,Category B,SKU-11481,Customer 016,538,95,9909,36 days,318 days,May
2024-05-18,Category B,SKU-11482,Customer 011,538,95,9909,37 days,317 days,May
2024-05-24,Category B,SKU-11483,Customer 056,538,95,9910,43 days,311 days,May
2024-05-29,Category B,SKU-11484,Customer 059,538,95,9909,48 days,306 days,May
2024-05-31,Category B,SKU-11485,Customer 027,538,95,9909,50 days,304 days,May
2024-11-06,Category B,SKU-11486,Customer 030,538,95,9513,61 days,293 days,November
2024-11-06,Category B,SKU-11487,Customer 016,538,95,9909,61 days,293 days,November
2024-06-21,Category B,SKU-11488,Customer 131,538,95,9909,71 days,283 days,June
2024-06-24,Category B,SKU-11489,Customer 024,538,95,9909,74 days,280 days,June
2024-06-29,Category B,SKU-11490,Customer 064,538,95,9910,79 days,275 days,June
2024-06-29,Category B,SKU-11491,Customer 016,538,95,9909,79 days,275 days,June
2024-06-30,Category B,SKU-11492,Customer 072,538,95,9513,80 days,274 days,June
2024-06-30,Category B,SKU-11493,Customer 070,538,95,9513,80 days,274 days,June
2024-07-18,Category B,SKU-11494,Customer 005,538,95,9909,98 days,256 days,July
2024-07-29,Category B,SKU-11495,Customer 102,538,95,9909,109 days,245 days,July
2024-07-31,Category B,SKU-11496,Customer 015,538,95,9909,111 days,243 days,July
2024-08-20,Category B,SKU-11497,Customer 031,538,95,9909,131 days,223 days,August
2024-08-21,Category B,SKU-11498,Customer 110,538,95,9909,132 days,222 days,August
2024-08-22,Category B,SKU-11499,Customer 113,538,95,9910,133 days,221 days,August
2024-08-26,Category B,SKU-11500,Customer 009,538,95,9909,137 days,217 days,August
2024-08-31,Category B,SKU-11501,Customer 015,538,95,9910,142 days,212 days,August
2024-04-09,Category B,SKU-11502,Customer 004,538,95,9513,146 days,208 days,April
2024-05-09,Category B,SKU-11503,Customer 003,538,95,9910,147 days,207 days,May
2024-05-09,Category B,SKU-11504,Customer 070,538,95,9513,147 days,207 days,May
2024-09-09,Category B,SKU-11505,Customer 113,538,95,9909,151 days,203 days,September
2024-12-09,Category B,SKU-11506,Customer 030,538,95,9513,154 days,200 days,December
2024-09-21,Category B,SKU-11507,Customer 037,538,95,9910,163 days,191 days,September
2024-09-23,Category B,SKU-11508,Customer 030,538,95,9513,165 days,189 days,September
2024-09-25,Category B,SKU-11509,Customer 015,538,95,9910,167 days,187 days,September
2024-09-25,Category B,SKU-11510,Customer 123,538,95,9909,167 days,187 days,September
2024-09-25,Category B,SKU-11511,Customer 003,538,95,9909,167 days,187 days,September
2024-09-26,Category B,SKU-11512,Customer 030,538,95,9513,168 days,186 days,September
2024-09-29,Category B,SKU-11513,Customer 004,538,95,10075,171 days,183 days,September
2024-09-30,Category B,SKU-11514,Customer 110,538,95,9910,172 days,182 days,September
2024-08-10,Category B,SKU-11515,Customer 113,538,95,10495,180 days,174 days,August
2024-10-16,Category B,SKU-11516,Customer 031,538,95,10495,188 days,166 days,October
2024-10-21,Category B,SKU-11517,Customer 004,538,95,10075,193 days,161 days,October
2024-10-21,Category B,SKU-11518,Customer 003,538,95,10495,193 days,161 days,October
2024-10-29,Category B,SKU-11519,Customer 018,538,95,10495,201 days,153 days,October
2024-11-11,Category B,SKU-11520,Customer 072,538,95,10075,214 days,140 days,November
2024-12-11,Category B,SKU-11521,Customer 041,538,95,10495,215 days,139 days,December
2024-11-25,Category B,SKU-11522,Customer 117,538,95,10494,228 days,126 days,November
2024-11-25,Category B,SKU-11523,Customer 018,538,95,10495,228 days,126 days,November
2024-11-26,Category B,SKU-11524,Customer 142,538,95,10495,229 days,125 days,November
2024-11-30,Category B,SKU-11525,Customer 143,538,95,10495,233 days,121 days,November
2024-11-12,Category B,SKU-11526,Customer 143,538,95,10495,244 days,110 days,November
2024-12-16,Category B,SKU-11527,Customer 016,538,95,10495,249 days,105 days,December
2024-12-27,Category B,SKU-11528,Customer 030,538,95,10075,260 days,94 days,December
2024-12-28,Category B,SKU-11529,Customer 016,538,95,10495,261 days,93 days,December
2024-12-28,Category B,SKU-11530,Customer 108,538,95,10495,261 days,93 days,December
2024-12-28,Category B,SKU-11531,Customer 004,538,95,10075,261 days,93 days,December
2024-12-28,Category B,SKU-11532,Customer 117,538,95,10495,261 days,93 days,December
2024-12-29,Category B,SKU-11533,Customer 015,538,95,10495,262 days,92 days,December
2024-12-30,Category B,SKU-11534,Customer 146,538,95,10495,263 days,91 days,December
2024-12-30,Category B,SKU-11535,Customer 097,538,95,10075,263 days,91 days,December
2024-12-30,Category B,SKU-11536,Customer 018,538,95,10495,263 days,91 days,December
2024-12-31,Category B,SKU-11537,Customer 031,538,95,10495,264 days,90 days,December
2024-12-31,Category B,SKU-11538,Customer 106,538,95,10075,264 days,90 days,December
2024-04-16,Category B,SKU-11539,Customer 004,158,190,9120,5 days,349 days,April
2024-04-16,Category B,SKU-11540,Customer 006,158,190,9120,5 days,349 days,April
2024-04-25,Category B,SKU-11541,Customer 155,158,190,8755,14 days,340 days,April
2024-04-30,Category B,SKU-11542,Customer 029,158,190,8755,19 days,335 days,April
2024-04-05,Category B,SKU-11543,Customer 019,158,190,9120,23 days,331 days,April
2024-05-13,Category B,SKU-11544,Customer 003,158,190,9120,32 days,322 days,May
2024-05-17,Category B,SKU-11545,Customer 044,158,190,9120,36 days,318 days,May
2024-05-17,Category B,SKU-11546,Customer 061,158,190,8755,36 days,318 days,May
2024-05-18,Category B,SKU-11547,Customer 050,158,190,9120,37 days,317 days,May
2024-05-24,Category B,SKU-11548,Customer 056,158,190,9120,43 days,311 days,May
2024-05-31,Category B,SKU-11549,Customer 001,158,190,8755,50 days,304 days,May
2024-05-31,Category B,SKU-11550,Customer 001,158,190,8755,50 days,304 days,May
2024-04-06,Category B,SKU-11551,Customer 015,158,190,9120,54 days,300 days,April
2024-05-06,Category B,SKU-11552,Customer 090,158,190,8755,55 days,299 days,May
2024-06-18,Category B,SKU-11553,Customer 012,158,190,8755,68 days,286 days,June
2024-06-18,Category B,SKU-11554,Customer 096,158,190,9120,68 days,286 days,June
2024-06-19,Category B,SKU-11555,Customer 016,158,190,9120,69 days,285 days,June
2024-06-20,Category B,SKU-11556,Customer 005,158,190,9120,70 days,284 days,June
2024-06-22,Category B,SKU-11557,Customer 063,158,190,9120,72 days,282 days,June
2024-06-27,Category B,SKU-11558,Customer 066,158,190,9120,77 days,277 days,June
2024-06-29,Category B,SKU-11559,Customer 090,158,190,8755,79 days,275 days,June
2024-06-29,Category B,SKU-11560,Customer 010,158,190,7792,79 days,275 days,June
2024-07-16,Category B,SKU-11561,Customer 040,158,190,9120,96 days,258 days,July
2024-07-22,Category B,SKU-11562,Customer 015,158,190,9120,102 days,252 days,July
2024-08-08,Category B,SKU-11563,Customer 007,158,190,8755,119 days,235 days,August
2024-08-08,Category B,SKU-11564,Customer 089,158,190,9120,119 days,235 days,August
2024-08-14,Category B,SKU-11565,Customer 020,158,190,9120,125 days,229 days,August
2024-08-20,Category B,SKU-11566,Customer 003,158,190,9120,131 days,223 days,August
2024-08-30,Category B,SKU-11567,Customer 117,158,190,8938,141 days,213 days,August
2024-08-31,Category B,SKU-11568,Customer 015,158,190,9120,142 days,212 days,August
2024-09-09,Category B,SKU-11569,Customer 070,158,190,8755,151 days,203 days,September
2024-10-09,Category B,SKU-11570,Customer 016,158,190,9120,152 days,202 days,October
2024-09-13,Category B,SKU-11571,Customer 042,158,190,9120,155 days,199 days,September
2024-09-13,Category B,SKU-11572,Customer 012,158,190,8755,155 days,199 days,September
2024-09-13,Category B,SKU-11573,Customer 029,158,190,8755,155 days,199 days,September
2024-09-20,Category B,SKU-11574,Customer 074,158,190,9120,162 days,192 days,September
2024-09-25,Category B,SKU-11575,Customer 003,158,190,9120,167 days,187 days,September
2024-09-26,Category B,SKU-11576,Customer 073,158,190,9120,168 days,186 days,September
2024-09-28,Category B,SKU-11577,Customer 117,158,190,9310,170 days,184 days,September
2024-09-28,Category B,SKU-11578,Customer 106,158,190,8755,170 days,184 days,September
2024-09-30,Category B,SKU-11579,Customer 052,158,190,8938,172 days,182 days,September
2024-10-24,Category B,SKU-11580,Customer 112,158,190,9310,196 days,158 days,October
2024-10-29,Category B,SKU-11581,Customer 063,158,190,9310,201 days,153 days,October
2024-12-11,Category B,SKU-11582,Customer 121,158,190,8755,215 days,139 days,December
2024-12-11,Category B,SKU-11583,Customer 121,158,190,8755,215 days,139 days,December
2024-11-13,Category B,SKU-11584,Customer 049,158,190,8755,216 days,138 days,November
2024-11-18,Category B,SKU-11585,Customer 092,158,190,9120,221 days,133 days,November
2024-11-26,Category B,SKU-11586,Customer 089,158,190,9120,229 days,125 days,November
2024-11-30,Category B,SKU-11587,Customer 022,158,190,8755,233 days,121 days,November
2024-11-30,Category B,SKU-11588,Customer 005,158,190,9120,233 days,121 days,November
2024-11-30,Category B,SKU-11589,Customer 144,158,190,9120,233 days,121 days,November
2024-10-12,Category B,SKU-11590,Customer 106,158,190,8938,243 days,111 days,October
2024-12-16,Category B,SKU-11591,Customer 044,158,190,9310,249 days,105 days,December
2024-12-16,Category B,SKU-11592,Customer 030,158,190,8938,249 days,105 days,December
2024-12-24,Category B,SKU-11593,Customer 061,158,190,8938,257 days,97 days,December
2024-12-28,Category B,SKU-11594,Customer 093,158,190,8938,261 days,93 days,December
2025-01-15,Category B,SKU-11595,Customer 093,158,190,8938,279 days,75 days,January
2025-01-17,Category B,SKU-11596,Customer 004,158,190,9310,281 days,73 days,January
2025-01-20,Category B,SKU-11597,Customer 059,158,190,9310,284 days,70 days,January
2025-01-20,Category B,SKU-11598,Customer 012,158,190,8938,284 days,70 days,January
2025-01-24,Category B,SKU-11599,Customer 070,158,190,8937,288 days,66 days,January
2025-01-28,Category B,SKU-11600,Customer 144,158,190,9310,292 days,62 days,January
2025-01-29,Category B,SKU-11601,Customer 151,158,190,9310,293 days,61 days,January
2025-01-30,Category B,SKU-11602,Customer 007,158,190,8938,294 days,60 days,January
2025-02-27,Category B,SKU-11603,Customer 080,158,190,8938,322 days,32 days,February
2025-04-03,Category B,SKU-11604,Customer 015,158,190,9310,327 days,27 days,April
2025-10-03,Category B,SKU-11605,Customer 005,158,190,9310,333 days,21 days,October
2025-03-15,Category B,SKU-11606,Customer 145,158,190,8938,338 days,16 days,March
2025-03-19,Category B,SKU-11607,Customer 007,158,190,8938,342 days,12 days,March
2025-03-19,Category B,SKU-11608,Customer 121,158,190,8938,342 days,12 days,March
2025-03-20,Category B,SKU-11609,Customer 044,158,190,9310,343 days,11 days,March
2025-03-22,Category B,SKU-11610,Customer 006,158,190,9310,345 days,9 days,March
2025-03-22,Category B,SKU-11611,Customer 010,158,190,8669,345 days,9 days,March
2025-03-24,Category B,SKU-11612,Customer 020,158,190,9310,347 days,7 days,March
2025-03-24,Category B,SKU-11613,Customer 025,158,190,9310,347 days,7 days,March
2025-03-26,Category B,SKU-11614,Customer 028,158,190,8938,349 days,5 days,March
2025-03-27,Category B,SKU-11615,Customer 073,158,190,9310,350 days,4 days,March
2025-03-28,Category B,SKU-11616,Customer 003,158,190,9310,351 days,3 days,March
2025-03-31,Category B,SKU-11617,Customer 042,158,190,9310,354 days,0 days,March
2025-03-31,Category B,SKU-11618,Customer 047,158,190,9310,354 days,0 days,March
2024-04-29,Category B,SKU-11619,Customer 078,210,190,9538,18 days,336 days,April
2024-06-05,Category B,SKU-11620,Customer 066,210,190,10137,25 days,329 days,June
2024-05-14,Category B,SKU-11621,Customer 101,210,190,9731,33 days,321 days,May
2024-05-17,Category B,SKU-11622,Customer 055,210,190,9731,36 days,318 days,May
2024-05-17,Category B,SKU-11623,Customer 057,210,190,9731,36 days,318 days,May
2024-05-17,Category B,SKU-11624,Customer 159,210,190,10136,36 days,318 days,May
2024-05-17,Category B,SKU-11625,Customer 094,210,190,9731,36 days,318 days,May
2024-05-18,Category B,SKU-11626,Customer 049,210,190,9731,37 days,317 days,May
2024-05-18,Category B,SKU-11627,Customer 095,210,190,10136,37 days,317 days,May
2024-05-18,Category B,SKU-11628,Customer 061,210,190,9731,37 days,317 days,May
2024-05-18,Category B,SKU-11629,Customer 058,210,190,10136,37 days,317 days,May
2024-06-13,Category B,SKU-11630,Customer 028,210,190,9731,63 days,291 days,June
