Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 14,Product 5,November,2021,2021-01-11,7071306.0,2022-2023
Customer 14,Product 5,December,2021,2021-01-12,7074409.0,2022-2023
Customer 14,Product 5,January,2022,2022-01-01,7075788.0,2022-2023
Customer 14,Product 5,February,2022,2022-01-02,7083694.0,2022-2023
Customer 14,Product 5,March,2022,2022-01-03,7087476.0,2022-2023
Customer 14,Product 5,April,2022,2022-01-04,4687615.0,2023-2024
Customer 14,Product 5,May,2022,2022-01-05,4690614.0,2023-2024
Customer 14,Product 5,June,2022,2022-01-06,4692357.0,2023-2024
Customer 14,Product 5,July,2022,2022-01-07,4694202.0,2023-2024
Customer 14,Product 5,August,2022,2022-01-08,4696065.0,2023-2024
Customer 14,Product 5,September,2022,2022-01-09,4696129.0,2023-2024
Customer 14,Product 5,October,2022,2022-01-10,4701630.0,2023-2024
Customer 14,Product 5,November,2022,2022-01-11,4704391.0,2023-2024
Customer 14,Product 5,December,2022,2022-01-12,,2023-2024
Customer 14,Product 5,January,2023,2023-01-01,4708189.0,2023-2024
Customer 14,Product 5,February,2023,2023-01-02,,2023-2024
Customer 14,Product 5,March,2023,2023-01-03,4709420.0,2023-2024
Customer 14,Product 5,April,2023,2023-01-04,2725503.0,2024-2025
Customer 14,Product 5,May,2023,2023-01-05,,2024-2025
Customer 14,Product 5,June,2023,2023-01-06,,2024-2025
Customer 14,Product 5,July,2023,2023-01-07,,2024-2025
Customer 14,Product 5,August,2023,2023-01-08,2726643.0,2024-2025
Customer 14,Product 5,September,2023,2023-01-09,2734965.0,2024-2025
Customer 14,Product 5,October,2023,2023-01-10,2739028.0,2024-2025
Customer 14,Product 5,November,2023,2023-01-11,2740237.0,2024-2025
Customer 14,Product 5,December,2023,2023-01-12,2741132.0,2024-2025
Customer 14,Product 5,January,2024,2024-01-01,2741324.0,2024-2025
Customer 14,Product 5,February,2024,2024-01-02,,2024-2025
Customer 14,Product 5,March,2024,2024-01-03,2743030.0,2024-2025
Customer 14,Product 6,April,2021,2021-01-04,907202.0,2022-2023
Customer 14,Product 6,May,2021,2021-01-05,910356.0,2022-2023
Customer 14,Product 6,June,2021,2021-01-06,911329.0,2022-2023
Customer 14,Product 6,July,2021,2021-01-07,,2022-2023
Customer 14,Product 6,August,2021,2021-01-08,,2022-2023
Customer 14,Product 6,September,2021,2021-01-09,,2022-2023
Customer 14,Product 6,October,2021,2021-01-10,911752.0,2022-2023
Customer 14,Product 6,November,2021,2021-01-11,,2022-2023
Customer 14,Product 6,December,2021,2021-01-12,912074.0,2022-2023
Customer 14,Product 6,January,2022,2022-01-01,,2022-2023
Customer 14,Product 6,February,2022,2022-01-02,,2022-2023
Customer 14,Product 6,March,2022,2022-01-03,,2022-2023
Customer 14,Product 6,April,2022,2022-01-04,,2023-2024
Customer 14,Product 6,May,2022,2022-01-05,608713.0,2023-2024
Customer 14,Product 6,June,2022,2022-01-06,611649.0,2023-2024
Customer 14,Product 6,July,2022,2022-01-07,614568.0,2023-2024
Customer 14,Product 6,August,2022,2022-01-08,,2023-2024
Customer 14,Product 6,September,2022,2022-01-09,,2023-2024
Customer 14,Product 6,October,2022,2022-01-10,,2023-2024
Customer 14,Product 6,November,2022,2022-01-11,,2023-2024
Customer 14,Product 6,December,2022,2022-01-12,,2023-2024
Customer 14,Product 6,January,2023,2023-01-01,,2023-2024
Customer 14,Product 6,February,2023,2023-01-02,,2023-2024
Customer 14,Product 6,March,2023,2023-01-03,624963.0,2023-2024
Customer 14,Product 6,April,2023,2023-01-04,1400847.0,2024-2025
Customer 14,Product 6,May,2023,2023-01-05,,2024-2025
Customer 14,Product 6,June,2023,2023-01-06,1402242.0,2024-2025
Customer 14,Product 6,July,2023,2023-01-07,1411945.0,2024-2025
Customer 14,Product 6,August,2023,2023-01-08,1413682.0,2024-2025
Customer 14,Product 6,September,2023,2023-01-09,,2024-2025
Customer 14,Product 6,October,2023,2023-01-10,,2024-2025
Customer 14,Product 6,November,2023,2023-01-11,1413795.0,2024-2025
Customer 14,Product 6,December,2023,2023-01-12,,2024-2025
Customer 14,Product 6,January,2024,2024-01-01,1417288.0,2024-2025
Customer 14,Product 6,February,2024,2024-01-02,,2024-2025
Customer 14,Product 6,March,2024,2024-01-03,,2024-2025
Customer 14,Product 9,April,2021,2021-01-04,,2022-2023
Customer 14,Product 9,May,2021,2021-01-05,3593728.0,2022-2023
Customer 14,Product 9,June,2021,2021-01-06,3598056.0,2022-2023
Customer 14,Product 9,July,2021,2021-01-07,3598187.0,2022-2023
Customer 14,Product 9,August,2021,2021-01-08,3601298.0,2022-2023
Customer 14,Product 9,September,2021,2021-01-09,3608978.0,2022-2023
Customer 14,Product 9,October,2021,2021-01-10,3613561.0,2022-2023
Customer 14,Product 9,November,2021,2021-01-11,,2022-2023
Customer 14,Product 9,December,2021,2021-01-12,3622351.0,2022-2023
Customer 14,Product 9,January,2022,2022-01-01,,2022-2023
Customer 14,Product 9,February,2022,2022-01-02,3624130.0,2022-2023
Customer 14,Product 9,March,2022,2022-01-03,3624138.0,2022-2023
Customer 14,Product 9,April,2022,2022-01-04,914561.0,2023-2024
Customer 14,Product 9,May,2022,2022-01-05,,2023-2024
Customer 14,Product 9,June,2022,2022-01-06,,2023-2024
Customer 14,Product 9,July,2022,2022-01-07,,2023-2024
Customer 14,Product 9,August,2022,2022-01-08,918520.0,2023-2024
Customer 14,Product 9,September,2022,2022-01-09,920486.0,2023-2024
Customer 14,Product 9,October,2022,2022-01-10,,2023-2024
Customer 14,Product 9,November,2022,2022-01-11,920624.0,2023-2024
Customer 14,Product 9,December,2022,2022-01-12,,2023-2024
Customer 14,Product 9,January,2023,2023-01-01,,2023-2024
Customer 14,Product 9,February,2023,2023-01-02,,2023-2024
Customer 14,Product 9,March,2023,2023-01-03,920704.0,2023-2024
Customer 14,Product 9,April,2023,2023-01-04,,2024-2025
Customer 14,Product 9,May,2023,2023-01-05,1419824.0,2024-2025
Customer 14,Product 9,June,2023,2023-01-06,1426620.0,2024-2025
Customer 14,Product 9,July,2023,2023-01-07,,2024-2025
Customer 14,Product 9,August,2023,2023-01-08,,2024-2025
Customer 14,Product 9,September,2023,2023-01-09,1430310.0,2024-2025
Customer 14,Product 9,October,2023,2023-01-10,,2024-2025
Customer 14,Product 9,November,2023,2023-01-11,1433443.0,2024-2025
Customer 14,Product 9,December,2023,2023-01-12,,2024-2025
Customer 14,Product 9,January,2024,2024-01-01,,2024-2025
Customer 14,Product 9,February,2024,2024-01-02,1436007.0,2024-2025
Customer 14,Product 9,March,2024,2024-01-03,1443842.0,2024-2025
Customer 2,Product 1,April,2021,2021-01-04,7091073.0,2022-2023
Customer 2,Product 1,May,2021,2021-01-05,7091798.0,2022-2023
Customer 2,Product 1,June,2021,2021-01-06,7096053.0,2022-2023
Customer 2,Product 1,July,2021,2021-01-07,7096505.0,2022-2023
Customer 2,Product 1,August,2021,2021-01-08,7098208.0,2022-2023
Customer 2,Product 1,September,2021,2021-01-09,7098378.0,2022-2023
Customer 2,Product 1,October,2021,2021-01-10,7106916.0,2022-2023
Customer 2,Product 1,November,2021,2021-01-11,7109953.0,2022-2023
Customer 2,Product 1,December,2021,2021-01-12,7110002.0,2022-2023
Customer 2,Product 1,January,2022,2022-01-01,7110240.0,2022-2023
Customer 2,Product 1,February,2022,2022-01-02,7118472.0,2022-2023
Customer 2,Product 1,March,2022,2022-01-03,7122776.0,2022-2023
Customer 2,Product 1,April,2022,2022-01-04,2746645.0,2023-2024
Customer 2,Product 1,May,2022,2022-01-05,,2023-2024
Customer 2,Product 1,June,2022,2022-01-06,,2023-2024
Customer 2,Product 1,July,2022,2022-01-07,2750487.0,2023-2024
Customer 2,Product 1,August,2022,2022-01-08,2751457.0,2023-2024
Customer 2,Product 1,September,2022,2022-01-09,,2023-2024
Customer 2,Product 1,October,2022,2022-01-10,2755507.0,2023-2024
Customer 2,Product 1,November,2022,2022-01-11,2761160.0,2023-2024
Customer 2,Product 1,December,2022,2022-01-12,2774976.0,2023-2024
Customer 2,Product 1,January,2023,2023-01-01,2778992.0,2023-2024
Customer 2,Product 1,February,2023,2023-01-02,2781239.0,2023-2024
Customer 2,Product 1,March,2023,2023-01-03,,2023-2024
Customer 2,Product 1,April,2023,2023-01-04,,2024-2025
Customer 2,Product 1,May,2023,2023-01-05,1881206.0,2024-2025
Customer 2,Product 1,June,2023,2023-01-06,,2024-2025
Customer 2,Product 1,July,2023,2023-01-07,1890493.0,2024-2025
Customer 2,Product 1,August,2023,2023-01-08,1894517.0,2024-2025
Customer 2,Product 1,September,2023,2023-01-09,,2024-2025
Customer 2,Product 1,October,2023,2023-01-10,,2024-2025
Customer 2,Product 1,November,2023,2023-01-11,1896114.0,2024-2025
Customer 2,Product 1,December,2023,2023-01-12,1904632.0,2024-2025
Customer 2,Product 1,January,2024,2024-01-01,1906475.0,2024-2025
Customer 2,Product 1,February,2024,2024-01-02,1907804.0,2024-2025
Customer 2,Product 1,March,2024,2024-01-03,,2024-2025
Customer 2,Product 10,April,2021,2021-01-04,7123871.0,2022-2023
Customer 2,Product 10,May,2021,2021-01-05,7128834.0,2022-2023
Customer 2,Product 10,June,2021,2021-01-06,7129130.0,2022-2023
Customer 2,Product 10,July,2021,2021-01-07,7132287.0,2022-2023
Customer 2,Product 10,August,2021,2021-01-08,7140380.0,2022-2023
Customer 2,Product 10,September,2021,2021-01-09,7140926.0,2022-2023
Customer 2,Product 10,October,2021,2021-01-10,7147489.0,2022-2023
Customer 2,Product 10,November,2021,2021-01-11,7147572.0,2022-2023
Customer 2,Product 10,December,2021,2021-01-12,7150062.0,2022-2023
Customer 2,Product 10,January,2022,2022-01-01,7150574.0,2022-2023
Customer 2,Product 10,February,2022,2022-01-02,7151479.0,2022-2023
Customer 2,Product 10,March,2022,2022-01-03,7154449.0,2022-2023
Customer 2,Product 10,April,2022,2022-01-04,7157260.0,2023-2024
Customer 2,Product 10,May,2022,2022-01-05,7157534.0,2023-2024
Customer 2,Product 10,June,2022,2022-01-06,7157608.0,2023-2024
Customer 2,Product 10,July,2022,2022-01-07,7160358.0,2023-2024
Customer 2,Product 10,August,2022,2022-01-08,7164959.0,2023-2024
Customer 2,Product 10,September,2022,2022-01-09,7168230.0,2023-2024
Customer 2,Product 10,October,2022,2022-01-10,7168900.0,2023-2024
Customer 2,Product 10,November,2022,2022-01-11,7172038.0,2023-2024
Customer 2,Product 10,December,2022,2022-01-12,7174500.0,2023-2024
Customer 2,Product 10,January,2023,2023-01-01,7182652.0,2023-2024
Customer 2,Product 10,February,2023,2023-01-02,7192770.0,2023-2024
Customer 2,Product 10,March,2023,2023-01-03,7203364.0,2023-2024
Customer 2,Product 10,April,2023,2023-01-04,925857.0,2024-2025
Customer 2,Product 10,May,2023,2023-01-05,,2024-2025
Customer 2,Product 10,June,2023,2023-01-06,,2024-2025
Customer 2,Product 10,July,2023,2023-01-07,926657.0,2024-2025
Customer 2,Product 10,August,2023,2023-01-08,,2024-2025
Customer 2,Product 10,September,2023,2023-01-09,932657.0,2024-2025
Customer 2,Product 10,October,2023,2023-01-10,,2024-2025
Customer 2,Product 10,November,2023,2023-01-11,,2024-2025
Customer 2,Product 10,December,2023,2023-01-12,933673.0,2024-2025
Customer 2,Product 10,January,2024,2024-01-01,937439.0,2024-2025
Customer 2,Product 10,February,2024,2024-01-02,,2024-2025
Customer 2,Product 10,March,2024,2024-01-03,,2024-2025
Customer 2,Product 2,April,2021,2021-01-04,,2022-2023
Customer 2,Product 2,May,2021,2021-01-05,,2022-2023
Customer 2,Product 2,June,2021,2021-01-06,,2022-2023
Customer 2,Product 2,July,2021,2021-01-07,1911954.0,2022-2023
Customer 2,Product 2,August,2021,2021-01-08,1920007.0,2022-2023
Customer 2,Product 2,September,2021,2021-01-09,1927030.0,2022-2023
Customer 2,Product 2,October,2021,2021-01-10,1928272.0,2022-2023
Customer 2,Product 2,November,2021,2021-01-11,,2022-2023
Customer 2,Product 2,December,2021,2021-01-12,1935406.0,2022-2023
Customer 2,Product 2,January,2022,2022-01-01,1936644.0,2022-2023
Customer 2,Product 2,February,2022,2022-01-02,,2022-2023
Customer 2,Product 2,March,2022,2022-01-03,1936910.0,2022-2023
Customer 2,Product 2,April,2022,2022-01-04,,2023-2024
Customer 2,Product 2,May,2022,2022-01-05,,2023-2024
Customer 2,Product 2,June,2022,2022-01-06,3632023.0,2023-2024
Customer 2,Product 2,July,2022,2022-01-07,3633076.0,2023-2024
Customer 2,Product 2,August,2022,2022-01-08,3643336.0,2023-2024
Customer 2,Product 2,September,2022,2022-01-09,3644349.0,2023-2024
Customer 2,Product 2,October,2022,2022-01-10,,2023-2024
Customer 2,Product 2,November,2022,2022-01-11,3653071.0,2023-2024
Customer 2,Product 2,December,2022,2022-01-12,3658962.0,2023-2024
Customer 2,Product 2,January,2023,2023-01-01,3662553.0,2023-2024
Customer 2,Product 2,February,2023,2023-01-02,3670845.0,2023-2024
Customer 2,Product 2,March,2023,2023-01-03,3671021.0,2023-2024
Customer 2,Product 2,April,2023,2023-01-04,7207322.0,2024-2025
Customer 2,Product 2,May,2023,2023-01-05,7211539.0,2024-2025
Customer 2,Product 2,June,2023,2023-01-06,7213693.0,2024-2025
Customer 2,Product 2,July,2023,2023-01-07,7220284.0,2024-2025
Customer 2,Product 2,August,2023,2023-01-08,7221390.0,2024-2025
Customer 2,Product 2,September,2023,2023-01-09,7234429.0,2024-2025
Customer 2,Product 2,October,2023,2023-01-10,7242282.0,2024-2025
Customer 2,Product 2,November,2023,2023-01-11,7246423.0,2024-2025
Customer 2,Product 2,December,2023,2023-01-12,7247641.0,2024-2025
Customer 2,Product 2,January,2024,2024-01-01,7249768.0,2024-2025
Customer 2,Product 2,February,2024,2024-01-02,7252276.0,2024-2025
Customer 2,Product 2,March,2024,2024-01-03,7256783.0,2024-2025
Customer 2,Product 3,April,2021,2021-01-04,2784419.0,2022-2023
Customer 2,Product 3,May,2021,2021-01-05,,2022-2023
Customer 2,Product 3,June,2021,2021-01-06,,2022-2023
Customer 2,Product 3,July,2021,2021-01-07,2787880.0,2022-2023
Customer 2,Product 3,August,2021,2021-01-08,,2022-2023
Customer 2,Product 3,September,2021,2021-01-09,2788252.0,2022-2023
Customer 2,Product 3,October,2021,2021-01-10,2795516.0,2022-2023
Customer 2,Product 3,November,2021,2021-01-11,2801906.0,2022-2023
Customer 2,Product 3,December,2021,2021-01-12,2803409.0,2022-2023
Customer 2,Product 3,January,2022,2022-01-01,2804239.0,2022-2023
Customer 2,Product 3,February,2022,2022-01-02,2806325.0,2022-2023
Customer 2,Product 3,March,2022,2022-01-03,,2022-2023
Customer 2,Product 3,April,2022,2022-01-04,5783432.0,2023-2024
Customer 2,Product 3,May,2022,2022-01-05,5795706.0,2023-2024
Customer 2,Product 3,June,2022,2022-01-06,5797194.0,2023-2024
Customer 2,Product 3,July,2022,2022-01-07,5797285.0,2023-2024
Customer 2,Product 3,August,2022,2022-01-08,,2023-2024
Customer 2,Product 3,September,2022,2022-01-09,5798992.0,2023-2024
Customer 2,Product 3,October,2022,2022-01-10,5801653.0,2023-2024
Customer 2,Product 3,November,2022,2022-01-11,5806261.0,2023-2024
Customer 2,Product 3,December,2022,2022-01-12,5807583.0,2023-2024
Customer 2,Product 3,January,2023,2023-01-01,5807865.0,2023-2024
Customer 2,Product 3,February,2023,2023-01-02,5809122.0,2023-2024
Customer 2,Product 3,March,2023,2023-01-03,5810306.0,2023-2024
Customer 2,Product 3,April,2023,2023-01-04,7261352.0,2024-2025
Customer 2,Product 3,May,2023,2023-01-05,7262193.0,2024-2025
Customer 2,Product 3,June,2023,2023-01-06,7265516.0,2024-2025
Customer 2,Product 3,July,2023,2023-01-07,7268585.0,2024-2025
Customer 2,Product 3,August,2023,2023-01-08,7270373.0,2024-2025
Customer 2,Product 3,September,2023,2023-01-09,7277704.0,2024-2025
Customer 2,Product 3,October,2023,2023-01-10,7277874.0,2024-2025
Customer 2,Product 3,November,2023,2023-01-11,7280368.0,2024-2025
Customer 2,Product 3,December,2023,2023-01-12,7284623.0,2024-2025
Customer 2,Product 3,January,2024,2024-01-01,7287377.0,2024-2025
Customer 2,Product 3,February,2024,2024-01-02,7288304.0,2024-2025
Customer 2,Product 3,March,2024,2024-01-03,7288692.0,2024-2025
Customer 2,Product 4,April,2021,2021-01-04,7292020.0,2022-2023
Customer 2,Product 4,May,2021,2021-01-05,7296165.0,2022-2023
Customer 2,Product 4,June,2021,2021-01-06,7300182.0,2022-2023
Customer 2,Product 4,July,2021,2021-01-07,7303168.0,2022-2023
Customer 2,Product 4,August,2021,2021-01-08,7304913.0,2022-2023
Customer 2,Product 4,September,2021,2021-01-09,7305863.0,2022-2023
Customer 2,Product 4,October,2021,2021-01-10,7306688.0,2022-2023
Customer 2,Product 4,November,2021,2021-01-11,7309603.0,2022-2023
Customer 2,Product 4,December,2021,2021-01-12,7313004.0,2022-2023
Customer 2,Product 4,January,2022,2022-01-01,7313796.0,2022-2023
Customer 2,Product 4,February,2022,2022-01-02,7316511.0,2022-2023
Customer 2,Product 4,March,2022,2022-01-03,7318067.0,2022-2023
Customer 2,Product 4,April,2022,2022-01-04,4709770.0,2023-2024
Customer 2,Product 4,May,2022,2022-01-05,4710253.0,2023-2024
Customer 2,Product 4,June,2022,2022-01-06,,2023-2024
Customer 2,Product 4,July,2022,2022-01-07,,2023-2024
Customer 2,Product 4,August,2022,2022-01-08,4715209.0,2023-2024
Customer 2,Product 4,September,2022,2022-01-09,4718012.0,2023-2024
Customer 2,Product 4,October,2022,2022-01-10,4718816.0,2023-2024
Customer 2,Product 4,November,2022,2022-01-11,4720503.0,2023-2024
Customer 2,Product 4,December,2022,2022-01-12,4721581.0,2023-2024
Customer 2,Product 4,January,2023,2023-01-01,4724557.0,2023-2024
Customer 2,Product 4,February,2023,2023-01-02,4728762.0,2023-2024
Customer 2,Product 4,March,2023,2023-01-03,4729286.0,2023-2024
Customer 2,Product 4,April,2023,2023-01-04,1447933.0,2024-2025
Customer 2,Product 4,May,2023,2023-01-05,,2024-2025
Customer 2,Product 4,June,2023,2023-01-06,1453584.0,2024-2025
Customer 2,Product 4,July,2023,2023-01-07,,2024-2025
Customer 2,Product 4,August,2023,2023-01-08,,2024-2025
Customer 2,Product 4,September,2023,2023-01-09,1460685.0,2024-2025
Customer 2,Product 4,October,2023,2023-01-10,,2024-2025
Customer 2,Product 4,November,2023,2023-01-11,,2024-2025
Customer 2,Product 4,December,2023,2023-01-12,1461533.0,2024-2025
Customer 2,Product 4,January,2024,2024-01-01,1466890.0,2024-2025
Customer 2,Product 4,February,2024,2024-01-02,1468835.0,2024-2025
Customer 2,Product 4,March,2024,2024-01-03,,2024-2025
Customer 2,Product 5,April,2021,2021-01-04,7323504.0,2022-2023
Customer 2,Product 5,May,2021,2021-01-05,7326808.0,2022-2023
Customer 2,Product 5,June,2021,2021-01-06,7330785.0,2022-2023
Customer 2,Product 5,July,2021,2021-01-07,7334675.0,2022-2023
Customer 2,Product 5,August,2021,2021-01-08,7338429.0,2022-2023
Customer 2,Product 5,September,2021,2021-01-09,7341330.0,2022-2023
Customer 2,Product 5,October,2021,2021-01-10,7343313.0,2022-2023
Customer 2,Product 5,November,2021,2021-01-11,7343832.0,2022-2023
Customer 2,Product 5,December,2021,2021-01-12,7345368.0,2022-2023
Customer 2,Product 5,January,2022,2022-01-01,7346761.0,2022-2023
Customer 2,Product 5,February,2022,2022-01-02,7347265.0,2022-2023
Customer 2,Product 5,March,2022,2022-01-03,7359058.0,2022-2023
Customer 2,Product 5,April,2022,2022-01-04,7359775.0,2023-2024
Customer 2,Product 5,May,2022,2022-01-05,7361360.0,2023-2024
Customer 2,Product 5,June,2022,2022-01-06,7362600.0,2023-2024
Customer 2,Product 5,July,2022,2022-01-07,7365002.0,2023-2024
Customer 2,Product 5,August,2022,2022-01-08,7365465.0,2023-2024
Customer 2,Product 5,September,2022,2022-01-09,7366460.0,2023-2024
Customer 2,Product 5,October,2022,2022-01-10,7369119.0,2023-2024
Customer 2,Product 5,November,2022,2022-01-11,7372905.0,2023-2024
Customer 2,Product 5,December,2022,2022-01-12,7378640.0,2023-2024
Customer 2,Product 5,January,2023,2023-01-01,7387169.0,2023-2024
Customer 2,Product 5,February,2023,2023-01-02,7397002.0,2023-2024
