Month,Depot,SKU,Product,Forecast,Accuracy
01-06-2025,Depot C,11006-KT,EWD,1,83.11
01-06-2025,Depot C,11007-KT,EWD,1,77.63
01-06-2025,Depot C,20112-WH,EWD,38,81.69
01-06-2025,Depot C,20122-WH,EWD,9,81.54
01-06-2025,Depot C,20132-WH,EWD,26,84.95
01-06-2025,Depot C,20141-WH,EWD,22,78.46
01-06-2025,Depot C,20147-WH,EWD,4,78.55
01-06-2025,Depot C,20150-WH,EWD,182,75.21
01-06-2025,Depot C,20155-WH,EWD,2,76.91
01-06-2025,Depot C,20156-WH,EWD,3,77.87
01-06-2025,Depot C,20203-WH,EWD,13,75.28
01-06-2025,Depot C,20223-WH,EWD,12,77.53
01-06-2025,Depot C,20224-WH,EWD,63,80.23
01-06-2025,Depot C,20231-WH,EWD,9,76.44
01-06-2025,Depot C,20234-WH,EWD,30,79.43
01-06-2025,Depot C,20235-WH,EWD,30,79.48
01-06-2025,Depot C,20241-WH,EWD,2,75.32
01-06-2025,Depot C,20242-WH,EWD,1,83.88
01-06-2025,Depot C,20243-WH,EWD,12,79.74
01-06-2025,Depot C,20252-WH,EWD,12,82.39
01-06-2025,Depot C,20261-WH,EWD,5,83.12
01-06-2025,Depot C,20301-WH,EWD,1,78.84
01-06-2025,Depot C,20305-WH,EWD,3,76.29
01-06-2025,Depot C,20305-WH-WDL,EWD,1,81.31
01-06-2025,Depot C,20309-WH,EWD,6,82.95
01-06-2025,Depot C,20309-WH-WDL,EWD,7,75.86
01-06-2025,Depot C,20432-WH,EWD,9,80.24
01-06-2025,Depot C,20437-WH-I,EWD,0,83.18
01-06-2025,Depot C,20442-WH,EWD,4,84.3
01-06-2025,Depot C,20443-WH,EWD,10,80.21
01-06-2025,Depot C,20445-WH,EWD,1,75.57
01-06-2025,Depot C,20501-WBOX,EWD,21,81.59
01-06-2025,Depot C,20501-WH,EWD,8,75.72
01-06-2025,Depot C,20502-FWH-S,EWD,97,78.84
01-06-2025,Depot C,20502-WBOX,EWD,2,79.26
01-06-2025,Depot C,20503-FWH,EWD,2,79.76
01-06-2025,Depot C,20503-WBOX,EWD,20,79.97
01-06-2025,Depot C,20504-FWH,EWD,172,75.42
01-06-2025,Depot C,20504-WBOX,EWD,4,77.68
01-06-2025,Depot C,20506-FWH,EWD,218,82.68
01-06-2025,Depot C,20506-WBOX,EWD,1,75.08
01-06-2025,Depot C,20508-FWH-H,EWD,351,75.55
01-06-2025,Depot C,20508-WBOX,EWD,4,85.03
01-06-2025,Depot C,20508-WH,EWD,1,76.61
01-06-2025,Depot C,20510-FWH,EWD,72,81.8
01-06-2025,Depot C,20512-FWH-H,EWD,9,82.33
01-06-2025,Depot C,20512-WBOX,EWD,1,79.63
01-06-2025,Depot C,20516-FWH-VL,EWD,12,79.65
01-06-2025,Depot C,20516-WH,EWD,1,77.96
01-06-2025,Depot C,20518-WBOX,EWD,8,82.51
01-06-2025,Depot C,20601-WHC,EWD,6,83.54
01-06-2025,Depot C,20603-BK,EWD,20,78.49
01-06-2025,Depot C,20604-WH-P,EWD,40,76.46
01-06-2025,Depot C,20606-WH-P,EWD,5,78.27
01-06-2025,Depot C,20607-WH-P,EWD,128,81.51
01-06-2025,Depot C,20609-WH,EWD,29,84.53
01-06-2025,Depot C,20616-WH,EWD,3,76.71
01-06-2025,Depot C,20616-WHC,EWD,26,77.36
01-06-2025,Depot C,20716-WH,EWD,5,83.25
01-06-2025,Depot C,20801-18G,EWD,93,77.03
01-06-2025,Depot C,20803-18G,EWD,9,78.3
01-06-2025,Depot C,20804-18G,EWD,53,77.38
01-06-2025,Depot C,20806-18G,EWD,0,84.87
01-06-2025,Depot C,20807-18G,EWD,54,77.66
01-06-2025,Depot C,20808-18G,EWD,28,76.78
01-06-2025,Depot C,20812-18G,EWD,1,82.34
01-06-2025,Depot C,20816-18G,EWD,2,83.29
01-06-2025,Depot C,20816-WH,EWD,6,81.89
01-06-2025,Depot C,20818-18G,EWD,1,81.25
01-06-2025,Depot C,20916-WH,EWD,17,77.66
01-06-2025,Depot C,33102-WH,EWD,13,80.51
01-06-2025,Depot C,33103-WH,EWD,18,78.91
01-06-2025,Depot C,33104-WH,EWD,339,85.03
01-06-2025,Depot C,33105-WH,EWD,4,82.43
01-06-2025,Depot C,33106-WH,EWD,9,80.48
01-06-2025,Depot C,33107-WH,EWD,1,79.64
01-06-2025,Depot C,33202-WH,EWD,20,84.57
01-06-2025,Depot C,33302-WH,EWD,10,79.83
01-06-2025,Depot C,33401-WH,EWD,2,80.64
01-06-2025,Depot C,33402-WH,EWD,4,83.98
01-06-2025,Depot C,33402-WH-I,EWD,116,80.72
01-06-2025,Depot C,33403-WH-I,EWD,166,78.49
01-06-2025,Depot C,33404-WH,EWD,3,81.44
01-06-2025,Depot C,33501-WH,EWD,7,75.45
01-06-2025,Depot C,33502-WH,EWD,12,81.97
01-06-2025,Depot C,33510-WH,EWD,23,83.46
01-06-2025,Depot C,33511-WH,EWD,8,80.54
01-06-2025,Depot C,33512-WH,EWD,0,83.11
01-06-2025,Depot C,33520-WH,EWD,4,75.64
01-06-2025,Depot C,33522-WH,EWD,0,76.71
01-06-2025,Depot C,33527-WH,EWD,3,82.16
01-06-2025,Depot C,33551-WH,EWD,5,83.04
01-06-2025,Depot C,33553-WH,EWD,3,81.32
01-06-2025,Depot C,33623-WH,EWD,1,75.94
01-06-2025,Depot C,33625-WH,EWD,1,79.71
01-06-2025,Depot C,33626-WH,EWD,8,82.9
01-06-2025,Depot C,33634-WH,EWD,1,84.48
01-06-2025,Depot C,34102-BK,EWD,160,79.37
01-06-2025,Depot C,34103-BK,EWD,45,77.39
01-06-2025,Depot C,34104-BK,EWD,54,84.13
01-06-2025,Depot C,34105-BK,EWD,11,81.13
01-06-2025,Depot C,34106-BK,EWD,4,76.21
01-06-2025,Depot C,34107-BK,EWD,0,78.55
01-06-2025,Depot C,34201-BK,EWD,0,83.65
01-06-2025,Depot C,34202-BK,EWD,5,83.94
01-06-2025,Depot C,34302-BK,EWD,3,83.2
01-06-2025,Depot C,34401-BK,EWD,2,76.64
01-06-2025,Depot C,34402-BK,EWD,39,77.67
01-06-2025,Depot C,34402-BK-I,EWD,637,84.98
01-06-2025,Depot C,34403-BK-I,EWD,16,77.14
01-06-2025,Depot C,34404-BK,EWD,118,76.49
01-06-2025,Depot C,34501-BK,EWD,0,84.53
01-06-2025,Depot C,34502-BK,EWD,28,78.74
01-06-2025,Depot C,34510-BK,EWD,43,81.07
01-06-2025,Depot C,34511-BK,EWD,25,75.27
01-06-2025,Depot C,34520-BK,EWD,4,83.9
01-06-2025,Depot C,34522-BK,EWD,24,82.86
01-06-2025,Depot C,34527-BK,EWD,1,82.01
01-06-2025,Depot C,34551-BK,EWD,11,76.72
01-06-2025,Depot C,34553-BK,EWD,5,76.59
01-06-2025,Depot C,34623-BK,EWD,0,75.82
01-06-2025,Depot C,34625-BK,EWD,20,84.55
01-06-2025,Depot C,34626-BK,EWD,1,76.39
01-06-2025,Depot C,34634-BK,EWD,3,84.12
01-06-2025,Depot C,34801-M11,EWD,1,83.64
01-06-2025,Depot C,34801-M12,EWD,0,83.98
01-06-2025,Depot C,34801-M13,EWD,0,77.4
01-06-2025,Depot C,34801-T01,EWD,11,80.67
01-06-2025,Depot C,34801-T02,EWD,4,80.0
01-06-2025,Depot C,34801-T03,EWD,12,82.35
01-06-2025,Depot C,34801-T04,EWD,2,76.46
01-06-2025,Depot C,34802-M11,EWD,1,80.42
01-06-2025,Depot C,34802-M12,EWD,1,76.66
01-06-2025,Depot C,34802-M13,EWD,2,79.12
01-06-2025,Depot C,34802-T01,EWD,19,79.73
01-06-2025,Depot C,34802-T02,EWD,13,82.54
01-06-2025,Depot C,34802-T03,EWD,4,82.72
01-06-2025,Depot C,34802-T04,EWD,2,82.88
01-06-2025,Depot C,34802-T05,EWD,1,83.31
01-06-2025,Depot C,34803-M11,EWD,12,84.02
01-06-2025,Depot C,34803-M12,EWD,0,75.68
01-06-2025,Depot C,34803-M13,EWD,9,75.41
01-06-2025,Depot C,34803-T01,EWD,18,76.3
01-06-2025,Depot C,34803-T02,EWD,97,83.85
01-06-2025,Depot C,34803-T03,EWD,26,81.31
01-06-2025,Depot C,34803-T04,EWD,2,78.83
01-06-2025,Depot C,34803-T05,EWD,1,84.08
01-06-2025,Depot C,34804-M11,EWD,1,81.52
01-06-2025,Depot C,34804-M12,EWD,1,78.02
01-06-2025,Depot C,34804-M13,EWD,1,83.03
01-06-2025,Depot C,34804-T01,EWD,13,82.13
01-06-2025,Depot C,34804-T02,EWD,6,81.14
01-06-2025,Depot C,34804-T03,EWD,1,80.73
01-06-2025,Depot C,34804-T04,EWD,5,80.83
01-06-2025,Depot C,34804-T05,EWD,0,85.06
01-06-2025,Depot C,34806-M11,EWD,15,77.92
01-06-2025,Depot C,34806-M12,EWD,2,77.49
01-06-2025,Depot C,34806-M13,EWD,2,75.45
01-06-2025,Depot C,34806-T01,EWD,73,83.68
01-06-2025,Depot C,34806-T02,EWD,7,78.49
01-06-2025,Depot C,34806-T03,EWD,1,76.41
01-06-2025,Depot C,34806-T04,EWD,4,77.14
01-06-2025,Depot C,34806-T05,EWD,1,78.34
01-06-2025,Depot C,34808-M11,EWD,1,84.31
01-06-2025,Depot C,34808-M12,EWD,0,82.2
01-06-2025,Depot C,34808-M13,EWD,1,77.7
01-06-2025,Depot C,34808-T01,EWD,0,79.15
01-06-2025,Depot C,34808-T02,EWD,2,75.42
01-06-2025,Depot C,34808-T03,EWD,1,79.71
01-06-2025,Depot C,34808-T04,EWD,0,78.47
01-06-2025,Depot C,34808-T05,EWD,0,77.86
01-06-2025,Depot C,34812-M11,EWD,1,76.94
01-06-2025,Depot C,34812-M12,EWD,1,79.82
01-06-2025,Depot C,34812-M13,EWD,1,80.65
01-06-2025,Depot C,34812-T01,EWD,2,80.75
01-06-2025,Depot C,34812-T02,EWD,5,83.03
01-06-2025,Depot C,34812-T03,EWD,0,79.67
01-06-2025,Depot C,34812-T04,EWD,1,76.16
01-06-2025,Depot C,34812-T05,EWD,0,81.48
01-06-2025,Depot C,34818-M11,EWD,0,75.39
01-06-2025,Depot C,34818-M12,EWD,0,82.84
01-06-2025,Depot C,34818-M13,EWD,0,77.65
01-06-2025,Depot C,34818-T01,EWD,1,84.23
01-06-2025,Depot C,34818-T02,EWD,0,81.36
01-06-2025,Depot C,34818-T03,EWD,0,78.14
01-06-2025,Depot C,34818-T04,EWD,1,75.87
01-06-2025,Depot C,34818-T05,EWD,0,84.22
01-06-2025,Depot C,34828-M11,EWD,9,82.35
01-06-2025,Depot C,34828-M12,EWD,1,76.2
01-06-2025,Depot C,34828-M13,EWD,4,77.0
01-06-2025,Depot C,34828-T01,EWD,7,79.21
01-06-2025,Depot C,34828-T02,EWD,5,83.19
01-06-2025,Depot C,34828-T03,EWD,0,79.8
01-06-2025,Depot C,34828-T04,EWD,4,85.03
01-06-2025,Depot C,34828-T05,EWD,1,84.5
01-06-2025,Depot C,40101-SWH,EWD,96,76.32
01-06-2025,Depot C,40101-TI,EWD,18,77.56
01-06-2025,Depot C,40102-BK,EWD,8,76.99
01-06-2025,Depot C,40102-TI,EWD,3,80.09
01-06-2025,Depot C,40103-BK,EWD,3,77.82
01-06-2025,Depot C,40103-TI,EWD,7,77.09
01-06-2025,Depot C,40103-WH,EWD,7,77.7
01-06-2025,Depot C,40112-BK,EWD,4,81.86
01-06-2025,Depot C,40112-TI,EWD,4,84.86
01-06-2025,Depot C,40112-WH,EWD,13,80.35
01-06-2025,Depot C,40121-BK,EWD,122,82.35
01-06-2025,Depot C,40121-SWH,EWD,19,80.76
01-06-2025,Depot C,40121-TI,EWD,4,78.92
01-06-2025,Depot C,40122-WH,EWD,0,84.41
01-06-2025,Depot C,40123-BK,EWD,8,84.35
01-06-2025,Depot C,40123-SWH,EWD,3,76.95
01-06-2025,Depot C,40123-TI,EWD,2,78.16
01-06-2025,Depot C,40131-BK,EWD,1,79.41
01-06-2025,Depot C,40131-TI,EWD,4,76.82
01-06-2025,Depot C,40132-BK,EWD,6,82.08
01-06-2025,Depot C,40132-TI,EWD,4,75.71
01-06-2025,Depot C,40132-WH,EWD,9,75.98
01-06-2025,Depot C,40141-WH,EWD,15,78.77
01-06-2025,Depot C,40142-BK,EWD,0,80.57
01-06-2025,Depot C,40143-WH,EWD,4,84.69
01-06-2025,Depot C,40144-TI,EWD,4,75.07
01-06-2025,Depot C,40145-TI,EWD,101,81.18
01-06-2025,Depot C,40146-BK,EWD,4,84.57
01-06-2025,Depot C,40146-TI,EWD,1,76.84
01-06-2025,Depot C,40148-BK,EWD,4,77.75
01-06-2025,Depot C,40148-WH,EWD,11,84.62
01-06-2025,Depot C,40150-BK,EWD,2,83.12
01-06-2025,Depot C,40150-TI,EWD,7,83.08
01-06-2025,Depot C,40150-WH,EWD,32,84.27
01-06-2025,Depot C,40152-BK,EWD,9,84.69
01-06-2025,Depot C,40152-TI,EWD,4,84.27
01-06-2025,Depot C,40152-WH,EWD,0,79.38
01-06-2025,Depot C,40156-BK,EWD,1,84.08
01-06-2025,Depot C,40156-TI,EWD,6,78.17
01-06-2025,Depot C,40156-WH,EWD,13,82.61
01-06-2025,Depot C,40157-BK,EWD,2,76.63
01-06-2025,Depot C,40157-TI,EWD,2,79.99
01-06-2025,Depot C,40157-WH,EWD,1,76.16
01-06-2025,Depot C,40203-BK,EWD,19,82.77
01-06-2025,Depot C,40203-TI,EWD,2,78.64
01-06-2025,Depot C,40203-WH,EWD,0,83.6
01-06-2025,Depot C,40212-BK,EWD,5,80.78
01-06-2025,Depot C,40212-TI,EWD,2,81.03
01-06-2025,Depot C,40212-WH,EWD,9,78.69
01-06-2025,Depot C,40224-WH,EWD,21,82.04
01-06-2025,Depot C,40225-BK,EWD,5,75.47
01-06-2025,Depot C,40225-TI,EWD,3,84.94
01-06-2025,Depot C,40225-WH,EWD,3,80.73
01-06-2025,Depot C,40231-BK,EWD,28,78.15
01-06-2025,Depot C,40231-TI,EWD,23,82.73
01-06-2025,Depot C,40231-WH,EWD,27,78.5
01-06-2025,Depot C,40234-BK,EWD,65,79.18
01-06-2025,Depot C,40234-BK-I,EWD,46,79.17
01-06-2025,Depot C,40234-TI,EWD,291,77.45
01-06-2025,Depot C,40234-TI-I,EWD,107,80.81
01-06-2025,Depot C,40234-WH,EWD,23,75.14
01-06-2025,Depot C,40234-WH-I,EWD,0,79.9
01-06-2025,Depot C,40242-TI,EWD,2,82.73
01-06-2025,Depot C,40242-TI-I,EWD,20,79.43
01-06-2025,Depot C,40242-WH,EWD,47,82.49
01-06-2025,Depot C,40243-BK,EWD,12,78.78
01-06-2025,Depot C,40243-TI,EWD,67,80.56
01-06-2025,Depot C,40243-WH,EWD,115,82.07
01-06-2025,Depot C,40245-WH,EWD,22,78.34
01-06-2025,Depot C,40251-TI,EWD,1,81.03
01-06-2025,Depot C,40252-BK,EWD,2,84.9
01-06-2025,Depot C,40252-TI,EWD,8,81.49
01-06-2025,Depot C,40252-WH,EWD,2,77.25
01-06-2025,Depot C,40305-BK,EWD,2,84.26
01-06-2025,Depot C,40305-BK-WDL,EWD,4,83.82
01-06-2025,Depot C,40305-TI,EWD,1,80.64
01-06-2025,Depot C,40305-TI-WDL,EWD,1,81.21
01-06-2025,Depot C,40305-WH,EWD,1,81.87
01-06-2025,Depot C,40305-WH-WDL,EWD,2,75.71
01-06-2025,Depot C,40307-WH,EWD,9,77.51
01-06-2025,Depot C,40308-BK,EWD,5,76.93
01-06-2025,Depot C,40309-TI,EWD,6,82.09
01-06-2025,Depot C,40309-TI-WDL,EWD,0,82.92
01-06-2025,Depot C,40418-TI,EWD,2,81.04
01-06-2025,Depot C,40418-WH,EWD,4,78.64
01-06-2025,Depot C,40419-BK,EWD,1,81.74
01-06-2025,Depot C,40420-BK,EWD,2,76.86
01-06-2025,Depot C,40420-TI,EWD,6,83.89
01-06-2025,Depot C,40420-WH,EWD,4,83.8
01-06-2025,Depot C,40421-BK,EWD,3,77.98
01-06-2025,Depot C,40421-TI,EWD,6,79.76
01-06-2025,Depot C,40421-WH,EWD,11,77.75
01-06-2025,Depot C,40422-BK,EWD,12,84.24
01-06-2025,Depot C,40422-TI,EWD,2,82.21
01-06-2025,Depot C,40434-BK,EWD,1,82.08
01-06-2025,Depot C,40434-TI,EWD,5,81.04
01-06-2025,Depot C,40434-WH,EWD,4,77.33
01-06-2025,Depot C,40508-X,EWD,0,81.62
01-06-2025,Depot C,40518-X,EWD,0,78.02
01-06-2025,Depot C,40601-GI,EWD,0,80.75
01-06-2025,Depot C,40601-HB,EWD,3,79.62
01-06-2025,Depot C,40601-MGY,EWD,3,83.37
01-06-2025,Depot C,40602-GI,EWD,1,82.8
01-06-2025,Depot C,40602-HB,EWD,6,80.46
01-06-2025,Depot C,40602-HS,EWD,5,80.82
01-06-2025,Depot C,40602-MGY,EWD,3,79.6
01-06-2025,Depot C,40602-MSL,EWD,4,78.26
01-06-2025,Depot C,40602-WL,EWD,4,75.51
01-06-2025,Depot C,40603-GI,EWD,0,82.49
01-06-2025,Depot C,40603-HB,EWD,20,82.67
01-06-2025,Depot C,40603-HS,EWD,5,84.06
01-06-2025,Depot C,40603-MGY,EWD,2,83.18
01-06-2025,Depot C,40603-MSL,EWD,11,77.49
01-06-2025,Depot C,40603-WH-P,EWD,33,79.63
01-06-2025,Depot C,40603-WL,EWD,2,75.99
01-06-2025,Depot C,40604-GI,EWD,0,77.37
01-06-2025,Depot C,40604-HB,EWD,15,75.25
01-06-2025,Depot C,40604-HS,EWD,1,80.69
01-06-2025,Depot C,40604-MGY,EWD,1,76.93
01-06-2025,Depot C,40604-WH-P,EWD,3,79.82
01-06-2025,Depot C,40604-WL,EWD,6,78.56
01-06-2025,Depot C,40606-GI,EWD,0,75.97
01-06-2025,Depot C,40606-HB,EWD,7,76.31
01-06-2025,Depot C,40606-HS,EWD,15,83.78
01-06-2025,Depot C,40606-MGY,EWD,2,76.21
01-06-2025,Depot C,40606-MSL,EWD,24,75.69
01-06-2025,Depot C,40606-WL,EWD,7,82.38
01-06-2025,Depot C,40607-HS,EWD,19,75.85
01-06-2025,Depot C,40607-MGY,EWD,4,83.84
01-06-2025,Depot C,40607-WH,EWD,2,84.52
01-06-2025,Depot C,40607-WL,EWD,2,84.78
01-06-2025,Depot C,40608-GI,EWD,0,78.7
01-06-2025,Depot C,40608-HB,EWD,4,79.71
01-06-2025,Depot C,40608-HS,EWD,4,75.18
01-06-2025,Depot C,40608-MGY,EWD,1,84.71
01-06-2025,Depot C,40608-MSL,EWD,1,80.36
01-06-2025,Depot C,40608-WH,EWD,1,82.11
01-06-2025,Depot C,40608-WL,EWD,1,75.55
01-06-2025,Depot C,40609-HB,EWD,4,77.02
01-06-2025,Depot C,40609-MGY,EWD,2,75.84
01-06-2025,Depot C,40609-WH,EWD,2,82.12
01-06-2025,Depot C,40614-GI,EWD,2,85.07
01-06-2025,Depot C,40614-HB,EWD,13,79.08
01-06-2025,Depot C,40614-HS,EWD,5,75.87
01-06-2025,Depot C,40614-MGY,EWD,2,75.79
01-06-2025,Depot C,40614-MSL,EWD,1,78.62
01-06-2025,Depot C,40614-WL,EWD,1,83.44
01-06-2025,Depot C,40618-HB,EWD,1,80.19
01-06-2025,Depot C,40618-WH,EWD,1,78.52
01-06-2025,Depot C,40618-WH-P,EWD,0,76.11
01-06-2025,Depot C,40621-GI,EWD,1,80.61
01-06-2025,Depot C,40621-HB,EWD,1,75.79
01-06-2025,Depot C,40621-HS,EWD,1,79.39
01-06-2025,Depot C,40621-MGY,EWD,2,79.64
01-06-2025,Depot C,40621-MSL,EWD,2,76.37
01-06-2025,Depot C,40621-WH,EWD,3,82.71
01-06-2025,Depot C,40621-WL,EWD,1,80.34
01-06-2025,Depot C,40628-GI,EWD,1,84.8
01-06-2025,Depot C,40628-HB,EWD,12,79.5
01-06-2025,Depot C,40628-HS,EWD,28,84.35
01-06-2025,Depot C,40628-MGY,EWD,23,76.36
01-06-2025,Depot C,40628-MSL,EWD,13,75.68
01-06-2025,Depot C,40628-WL,EWD,10,84.42
01-06-2025,Depot C,40701-BVR,EWD,0,82.21
01-06-2025,Depot C,40701-CBK,EWD,0,84.25
01-06-2025,Depot C,40701-CSW,EWD,1,75.29
01-06-2025,Depot C,40702-BBR,EWD,0,78.72
01-06-2025,Depot C,40702-BBZ,EWD,0,77.2
01-06-2025,Depot C,40702-BCO,EWD,3,78.63
01-06-2025,Depot C,40702-BGY,EWD,1,83.04
01-06-2025,Depot C,40702-BVR,EWD,0,77.72
01-06-2025,Depot C,40702-BWH,EWD,0,76.36
01-06-2025,Depot C,40702-CBK,EWD,2,82.25
01-06-2025,Depot C,40702-CSW,EWD,13,76.36
01-06-2025,Depot C,40702-CTI,EWD,1,82.02
01-06-2025,Depot C,40702-LBX,EWD,1,75.42
01-06-2025,Depot C,40702-LWX,EWD,9,77.37
01-06-2025,Depot C,40703-BBL,EWD,1,80.11
01-06-2025,Depot C,40703-BBR,EWD,0,76.14
01-06-2025,Depot C,40703-BBZ,EWD,0,84.24
01-06-2025,Depot C,40703-BCO,EWD,2,82.97
01-06-2025,Depot C,40703-BGY,EWD,2,84.85
01-06-2025,Depot C,40703-BWH,EWD,1,84.92
01-06-2025,Depot C,40703-CBK,EWD,0,79.29
01-06-2025,Depot C,40703-CSW,EWD,0,84.93
01-06-2025,Depot C,40703-CSX,EWD,0,84.44
01-06-2025,Depot C,40703-CTI,EWD,1,84.51
01-06-2025,Depot C,40703-LWX,EWD,0,77.88
01-06-2025,Depot C,40704-BBZ,EWD,0,80.77
01-06-2025,Depot C,40704-BCO,EWD,0,76.59
01-06-2025,Depot C,40704-BGY,EWD,0,81.81
01-06-2025,Depot C,40704-BWH,EWD,0,78.55
01-06-2025,Depot C,40704-CBK,EWD,0,83.65
01-06-2025,Depot C,40704-CSW,EWD,3,82.55
01-06-2025,Depot C,40704-CTI,EWD,4,81.12
01-06-2025,Depot C,40704-LWX,EWD,0,83.1
01-06-2025,Depot C,40706-BBL,EWD,0,77.13
01-06-2025,Depot C,40706-BBR,EWD,1,76.18
01-06-2025,Depot C,40706-BBZ,EWD,0,82.69
01-06-2025,Depot C,40706-BCO,EWD,1,77.03
01-06-2025,Depot C,40706-BGY,EWD,0,80.73
01-06-2025,Depot C,40706-BWH,EWD,0,79.54
01-06-2025,Depot C,40706-CBK,EWD,1,80.27
01-06-2025,Depot C,40706-CSW,EWD,12,77.06
01-06-2025,Depot C,40706-CSX,EWD,8,75.79
01-06-2025,Depot C,40706-CTI,EWD,5,84.42
01-06-2025,Depot C,40706-LBX,EWD,1,77.22
01-06-2025,Depot C,40706-LWX,EWD,0,83.94
01-06-2025,Depot C,40708-BBZ,EWD,0,75.62
01-06-2025,Depot C,40708-BCO,EWD,0,79.87
01-06-2025,Depot C,40708-BWH,EWD,1,79.86
01-06-2025,Depot C,40708-CBK,EWD,1,77.61
01-06-2025,Depot C,40708-CSW,EWD,0,83.92
01-06-2025,Depot C,40708-CTI,EWD,4,78.61
01-06-2025,Depot C,40708-LBX,EWD,0,77.61
01-06-2025,Depot C,40712-BBR,EWD,1,78.05
01-06-2025,Depot C,40712-BBZ,EWD,1,83.13
01-06-2025,Depot C,40712-BGY,EWD,1,79.93
01-06-2025,Depot C,40712-BWH,EWD,0,81.84
01-06-2025,Depot C,40712-CBK,EWD,0,78.15
01-06-2025,Depot C,40712-CSW,EWD,1,82.25
01-06-2025,Depot C,40712-CSX,EWD,1,78.12
01-06-2025,Depot C,40712-CTI,EWD,2,79.67
01-06-2025,Depot C,40712-LWX,EWD,6,81.68
01-06-2025,Depot C,40718-BBZ,EWD,0,78.25
01-06-2025,Depot C,40718-BCO,EWD,0,75.62
01-06-2025,Depot C,40718-BGY,EWD,0,76.03
01-06-2025,Depot C,40718-BWH,EWD,0,78.12
01-06-2025,Depot C,40718-CBK,EWD,0,85.04
01-06-2025,Depot C,40718-CSW,EWD,1,82.12
01-06-2025,Depot C,40718-CSX,EWD,0,82.34
01-06-2025,Depot C,40718-CTI,EWD,4,83.02
01-06-2025,Depot C,40718-LWX,EWD,1,79.41
01-06-2025,Depot C,40728-BBL,EWD,1,83.4
01-06-2025,Depot C,40728-BBR,EWD,0,77.28
01-06-2025,Depot C,40728-BBZ,EWD,1,81.29
01-06-2025,Depot C,40728-BCO,EWD,0,75.19
01-06-2025,Depot C,40728-BGY,EWD,2,80.06
01-06-2025,Depot C,40728-BWH,EWD,1,75.98
01-06-2025,Depot C,40728-CBK,EWD,1,77.07
01-06-2025,Depot C,40728-CSW,EWD,0,75.93
01-06-2025,Depot C,40728-CSX,EWD,0,78.26
01-06-2025,Depot C,40728-CTI,EWD,4,84.72
01-06-2025,Depot C,40728-LBX,EWD,1,82.79
01-06-2025,Depot C,40728-LWX,EWD,1,75.75
01-06-2025,Depot C,40802-AL,EWD,1,82.5
01-06-2025,Depot C,40802-BK,EWD,1,83.1
01-06-2025,Depot C,40802-CH,EWD,1,79.62
01-06-2025,Depot C,40802-MRB,EWD,1,80.04
01-06-2025,Depot C,40803-AL,EWD,1,82.59
01-06-2025,Depot C,40803-BK,EWD,0,84.14
01-06-2025,Depot C,40803-CH,EWD,8,82.61
01-06-2025,Depot C,40803-MRB,EWD,1,83.61
01-06-2025,Depot C,40804-AL,EWD,1,83.83
01-06-2025,Depot C,40804-CH,EWD,1,80.07
01-06-2025,Depot C,40804-MRB,EWD,1,77.8
01-06-2025,Depot C,40806-AL,EWD,1,75.94
01-06-2025,Depot C,40806-BK,EWD,1,81.36
01-06-2025,Depot C,40806-CH,EWD,1,84.29
01-06-2025,Depot C,40806-MRB,EWD,1,80.8
01-06-2025,Depot C,40808-BK,EWD,0,82.03
01-06-2025,Depot C,40808-CH,EWD,0,78.3
01-06-2025,Depot C,40812-AL,EWD,1,84.92
01-06-2025,Depot C,40812-BK,EWD,1,78.99
01-06-2025,Depot C,40812-CH,EWD,1,83.8
01-06-2025,Depot C,40818-CH,EWD,0,84.2
01-06-2025,Depot C,40828-AL,EWD,1,84.82
01-06-2025,Depot C,40828-BK,EWD,0,77.53
01-06-2025,Depot C,40828-CH,EWD,2,82.03
01-06-2025,Depot C,44231-TI,EWD,1,79.68
01-06-2025,Depot C,45203-MRB,EWD,1,84.08
01-06-2025,Depot C,50103-BK,EWD,4,81.93
01-06-2025,Depot C,50112-BK,EWD,4,76.36
01-06-2025,Depot C,50112-WH,EWD,15,80.61
01-06-2025,Depot C,50122-WH,EWD,6,83.84
01-06-2025,Depot C,50132-BK,EWD,4,85.01
01-06-2025,Depot C,50142-BK,EWD,1,79.06
01-06-2025,Depot C,50143-WH,EWD,9,84.43
01-06-2025,Depot C,50144-BK,EWD,1,80.46
01-06-2025,Depot C,50144-WH,EWD,1,82.17
01-06-2025,Depot C,50146-BK,EWD,10,75.77
01-06-2025,Depot C,50149-BK,EWD,7,84.38
01-06-2025,Depot C,50150-WH,EWD,4,76.1
01-06-2025,Depot C,50151-BK,EWD,3,83.0
01-06-2025,Depot C,50156-BK,EWD,7,76.19
01-06-2025,Depot C,50156-WH,EWD,11,84.77
01-06-2025,Depot C,50203-BK,EWD,8,80.56
01-06-2025,Depot C,50203-WH,EWD,28,75.59
01-06-2025,Depot C,50212-BK,EWD,12,76.81
01-06-2025,Depot C,50225-BK,EWD,7,75.08
01-06-2025,Depot C,50231-BK,EWD,37,75.6
01-06-2025,Depot C,50231-WH,EWD,18,80.82
01-06-2025,Depot C,50234-BK,EWD,340,84.83
01-06-2025,Depot C,50234-BK-I,EWD,115,83.55
01-06-2025,Depot C,50234-WH,EWD,6,81.59
01-06-2025,Depot C,50234-WH-I,EWD,364,80.27
