Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Sub TAT (Days),Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Days,Order Start Date,Process Sequence,Subprocess Sequence,Client Name
ORD0603,Guwahati,South,Pune,West,Payment,UCI Accounts,Process Payment,5,17-Jul-25,21-Jul-25,On Time,377,4,9-Jun-25,5,3,Client G
ORD0608,Surat,South,Indore,West,Payment,UCI Accounts,Process Payment,5,10-Sep-25,14-Sep-25,On Time,1075,4,29-Jun-25,5,3,Client F
ORD0627,Mumbai,North,Assam,West,Payment,UCI Accounts,Process Payment,5,7-Oct-25,11-Oct-25,On Time,817,4,30-Aug-25,5,3,Client F
ORD0634,Bangalore,East,Valsad,West,Payment,UCI Accounts,Process Payment,5,14-Aug-25,18-Aug-25,On Time,1223,4,13-Jun-25,5,3,Client B
ORD0662,Bangalore,South,Valsad,West,Payment,UCI Accounts,Process Payment,5,29-Sep-25,3-Oct-25,On Time,1302,4,24-Aug-25,5,3,Client C
ORD0678,Bhopal,West,Pune,West,Payment,UCI Accounts,Process Payment,5,12-Nov-25,16-Nov-25,On Time,738,4,26-Aug-25,5,3,Client C
ORD0700,Vishakhapatnam,West,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,31-Aug-25,4-Sep-25,On Time,450,4,27-Jun-25,5,3,Client B
ORD0760,Bhopal,North,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,2-Nov-25,6-Nov-25,On Time,926,4,16-Aug-25,5,3,Client J
ORD0805,Bhopal,East,Indore,West,Payment,UCI Accounts,Process Payment,5,14-Aug-25,18-Aug-25,On Time,843,4,5-Jun-25,5,3,Client B
ORD0828,Delhi,North,Indore,West,Payment,UCI Accounts,Process Payment,5,19-Aug-25,23-Aug-25,On Time,796,4,8-Jun-25,5,3,Client C
ORD0838,Vishakhapatnam,North,Assam,West,Payment,UCI Accounts,Process Payment,5,28-Aug-25,1-Sep-25,On Time,1159,4,31-Jul-25,5,3,Client B
ORD0859,Chandigarh,East,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,26-Sep-25,30-Sep-25,On Time,874,4,15-Jul-25,5,3,Client I
ORD0937,Delhi,West,Assam,West,Payment,UCI Accounts,Process Payment,5,27-Oct-25,31-Oct-25,On Time,1223,4,14-Aug-25,5,3,Client E
ORD0942,Delhi,South,Indore,West,Payment,UCI Accounts,Process Payment,5,14-Jul-25,18-Jul-25,On Time,1334,4,9-Jun-25,5,3,Client G
ORD0949,Bhopal,North,Valsad,West,Payment,UCI Accounts,Process Payment,5,16-Oct-25,20-Oct-25,On Time,1206,4,5-Aug-25,5,3,Client G
ORD0967,Bangalore,South,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,9-Jul-25,13-Jul-25,On Time,1072,4,5-Jun-25,5,3,Client A
ORD1024,Ahmedabad,South,Pune,West,Payment,UCI Accounts,Process Payment,5,12-Oct-25,16-Oct-25,On Time,1082,4,3-Aug-25,5,3,Client E
ORD1033,Delhi,North,Valsad,West,Payment,UCI Accounts,Process Payment,5,8-Jul-25,12-Jul-25,On Time,1351,4,5-Jun-25,5,3,Client H
ORD1048,Guwahati,South,Indore,West,Payment,UCI Accounts,Process Payment,5,6-Oct-25,10-Oct-25,On Time,997,4,21-Jul-25,5,3,Client B
ORD1077,Kolkata,South,Indore,West,Payment,UCI Accounts,Process Payment,5,23-Aug-25,27-Aug-25,On Time,1118,4,27-Jun-25,5,3,Client J
ORD1123,Vishakhapatnam,South,Valsad,West,Payment,UCI Accounts,Process Payment,5,10-Oct-25,14-Oct-25,On Time,1015,4,1-Aug-25,5,3,Client B
ORD1149,Jaipur,East,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,6-Oct-25,10-Oct-25,On Time,1332,4,24-Jul-25,5,3,Client F
ORD1160,Bhopal,East,Valsad,West,Payment,UCI Accounts,Process Payment,5,24-Oct-25,28-Oct-25,On Time,1498,4,12-Aug-25,5,3,Client H
ORD1171,Ranchi,East,Valsad,West,Payment,UCI Accounts,Process Payment,5,31-Oct-25,4-Nov-25,On Time,1327,4,29-Aug-25,5,3,Client A
ORD1198,Mumbai,East,Pune,West,Payment,UCI Accounts,Process Payment,5,3-Nov-25,7-Nov-25,On Time,785,4,24-Aug-25,5,3,Client B
ORD1237,Bangalore,East,Valsad,West,Payment,UCI Accounts,Process Payment,5,12-Aug-25,16-Aug-25,On Time,1084,4,1-Jun-25,5,3,Client C
ORD1243,Nagpur,East,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,12-Jul-25,16-Jul-25,On Time,458,4,10-Jun-25,5,3,Client A
ORD1285,Chandigarh,West,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,29-Jul-25,2-Aug-25,On Time,677,4,23-Jun-25,5,3,Client D
ORD1330,Kolkata,North,Valsad,West,Payment,UCI Accounts,Process Payment,5,8-Nov-25,12-Nov-25,On Time,646,4,26-Aug-25,5,3,Client H
ORD1367,Bhopal,North,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,11-Oct-25,15-Oct-25,On Time,373,4,4-Aug-25,5,3,Client I
ORD1396,Bhopal,East,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,19-Sep-25,23-Sep-25,On Time,382,4,12-Aug-25,5,3,Client A
ORD1398,Kolkata,East,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,22-Aug-25,26-Aug-25,On Time,1435,4,17-Jun-25,5,3,Client C
ORD1464,Delhi,West,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,23-Aug-25,27-Aug-25,On Time,635,4,17-Jun-25,5,3,Client H
ORD1465,Ahmedabad,West,Valsad,West,Payment,UCI Accounts,Process Payment,5,17-Aug-25,21-Aug-25,On Time,1144,4,14-Jun-25,5,3,Client G
ORD1477,Mumbai,South,Indore,West,Payment,UCI Accounts,Process Payment,5,17-Aug-25,21-Aug-25,On Time,1425,4,9-Jul-25,5,3,Client I
ORD1485,Mumbai,North,Valsad,West,Payment,UCI Accounts,Process Payment,5,18-Aug-25,22-Aug-25,On Time,1402,4,16-Jun-25,5,3,Client D
ORD1500,Chennai,North,Assam,West,Payment,UCI Accounts,Process Payment,5,19-Oct-25,23-Oct-25,On Time,746,4,1-Aug-25,5,3,Client H
ORD1518,Guwahati,West,Indore,West,Payment,UCI Accounts,Process Payment,5,15-Aug-25,19-Aug-25,On Time,1043,4,7-Jul-25,5,3,Client D
ORD1538,Chennai,East,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,26-Sep-25,30-Sep-25,On Time,952,4,16-Jul-25,5,3,Client E
ORD1548,Surat,South,Assam,West,Payment,UCI Accounts,Process Payment,5,20-Sep-25,24-Sep-25,On Time,960,4,11-Aug-25,5,3,Client I
ORD1550,Ahmedabad,West,Pune,West,Payment,UCI Accounts,Process Payment,5,9-Oct-25,13-Oct-25,On Time,662,4,2-Aug-25,5,3,Client B
ORD1561,Nagpur,West,Pune,West,Payment,UCI Accounts,Process Payment,5,21-Aug-25,25-Aug-25,On Time,1070,4,17-Jul-25,5,3,Client F
ORD1598,Bhopal,East,Indore,West,Payment,UCI Accounts,Process Payment,5,23-Sep-25,27-Sep-25,On Time,1210,4,18-Aug-25,5,3,Client E
ORD1628,Vishakhapatnam,East,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,24-Oct-25,28-Oct-25,On Time,1065,4,19-Aug-25,5,3,Client A
ORD1640,Ahmedabad,East,Pune,West,Payment,UCI Accounts,Process Payment,5,17-Oct-25,21-Oct-25,On Time,1495,4,2-Aug-25,5,3,Client E
ORD1649,Bhopal,North,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,25-Aug-25,29-Aug-25,On Time,613,4,23-Jun-25,5,3,Client I
ORD1691,Bangalore,North,Assam,West,Payment,UCI Accounts,Process Payment,5,20-Jul-25,24-Jul-25,On Time,934,4,17-Jun-25,5,3,Client I
ORD1692,Kolkata,West,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,27-Aug-25,31-Aug-25,On Time,425,4,10-Jun-25,5,3,Client B
ORD1703,Bhopal,East,Valsad,West,Payment,UCI Accounts,Process Payment,5,9-Aug-25,13-Aug-25,On Time,1219,4,6-Jul-25,5,3,Client C
ORD1715,Guwahati,North,Pune,West,Payment,UCI Accounts,Process Payment,5,10-Oct-25,14-Oct-25,On Time,449,4,28-Jul-25,5,3,Client I
ORD1723,Jaipur,South,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,15-Sep-25,19-Sep-25,On Time,1062,4,9-Jul-25,5,3,Client F
ORD1751,Chandigarh,North,Pune,West,Payment,UCI Accounts,Process Payment,5,12-Oct-25,16-Oct-25,On Time,1480,4,28-Jul-25,5,3,Client J
ORD1813,Guwahati,East,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,15-Sep-25,19-Sep-25,On Time,1128,4,15-Jul-25,5,3,Client D
ORD1912,Chennai,South,Assam,West,Payment,UCI Accounts,Process Payment,5,8-Oct-25,12-Oct-25,On Time,1314,4,24-Jul-25,5,3,Client J
ORD1926,Ranchi,South,Pune,West,Payment,UCI Accounts,Process Payment,5,1-Oct-25,5-Oct-25,On Time,638,4,31-Aug-25,5,3,Client H
ORD1949,Chennai,North,Indore,West,Payment,UCI Accounts,Process Payment,5,30-Aug-25,3-Sep-25,On Time,831,4,8-Jun-25,5,3,Client I
ORD1981,Bhopal,West,Valsad,West,Payment,UCI Accounts,Process Payment,5,6-Aug-25,10-Aug-25,On Time,1278,4,1-Jul-25,5,3,Client A
ORD2007,Nagpur,North,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,31-Aug-25,4-Sep-25,On Time,403,4,26-Jul-25,5,3,Client H
ORD2017,Chandigarh,North,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,20-Aug-25,24-Aug-25,On Time,874,4,20-Jun-25,5,3,Client C
ORD2023,Delhi,North,Indore,West,Payment,UCI Accounts,Process Payment,5,16-Oct-25,20-Oct-25,On Time,583,4,29-Jul-25,5,3,Client D
ORD2082,Nagpur,South,Pune,West,Payment,UCI Accounts,Process Payment,5,6-Oct-25,10-Oct-25,On Time,1086,4,23-Jul-25,5,3,Client J
ORD2101,Surat,East,Valsad,West,Payment,UCI Accounts,Process Payment,5,20-Oct-25,24-Oct-25,On Time,1462,4,14-Aug-25,5,3,Client E
ORD2123,Delhi,South,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,25-Jul-25,29-Jul-25,On Time,332,4,19-Jun-25,5,3,Client B
ORD2146,Nagpur,South,Valsad,West,Payment,UCI Accounts,Process Payment,5,30-Aug-25,3-Sep-25,On Time,579,4,26-Jun-25,5,3,Client D
ORD2147,Chandigarh,East,Assam,West,Payment,UCI Accounts,Process Payment,5,21-Aug-25,25-Aug-25,On Time,534,4,25-Jun-25,5,3,Client F
ORD2153,Delhi,East,Mirzapur,West,Payment,UCI Accounts,Process Payment,5,12-Sep-25,16-Sep-25,On Time,1308,4,14-Jul-25,5,3,Client E
ORD2160,Ranchi,South,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,13-Sep-25,17-Sep-25,On Time,849,4,13-Jul-25,5,3,Client I
ORD2170,Chandigarh,North,Pune,West,Payment,UCI Accounts,Process Payment,5,16-Aug-25,20-Aug-25,On Time,305,4,15-Jun-25,5,3,Client B
ORD2173,Vishakhapatnam,North,Indore,West,Payment,UCI Accounts,Process Payment,5,27-Aug-25,31-Aug-25,On Time,1350,4,13-Jun-25,5,3,Client F
ORD2207,Ahmedabad,North,Assam,West,Payment,UCI Accounts,Process Payment,5,31-Aug-25,4-Sep-25,On Time,1072,4,26-Jul-25,5,3,Client B
ORD2235,Jaipur,South,Valsad,West,Payment,UCI Accounts,Process Payment,5,14-Aug-25,18-Aug-25,On Time,810,4,7-Jul-25,5,3,Client C
ORD2237,Chennai,South,Pune,West,Payment,UCI Accounts,Process Payment,5,29-Sep-25,3-Oct-25,On Time,577,4,20-Jul-25,5,3,Client A
ORD2279,Delhi,West,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,10-Aug-25,14-Aug-25,On Time,822,4,11-Jul-25,5,3,Client I
ORD2288,Jaipur,East,Assam,West,Payment,UCI Accounts,Process Payment,5,9-Sep-25,13-Sep-25,On Time,784,4,2-Jul-25,5,3,Client F
ORD2299,Nagpur,South,Assam,West,Payment,UCI Accounts,Process Payment,5,7-Oct-25,11-Oct-25,On Time,1228,4,19-Jul-25,5,3,Client H
ORD2325,Chennai,West,Pune,West,Payment,UCI Accounts,Process Payment,5,18-Jul-25,22-Jul-25,On Time,1488,4,8-Jun-25,5,3,Client G
ORD2337,Bangalore,East,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,1-Sep-25,5-Sep-25,On Time,1498,4,30-Jun-25,5,3,Client B
ORD2340,Ranchi,North,Indore,West,Payment,UCI Accounts,Process Payment,5,31-Aug-25,4-Sep-25,On Time,659,4,12-Jun-25,5,3,Client F
ORD2381,Chandigarh,South,Pune,West,Payment,UCI Accounts,Process Payment,5,23-Oct-25,27-Oct-25,On Time,849,4,7-Aug-25,5,3,Client G
ORD2428,Bangalore,South,Bhiwandi,West,Payment,UCI Accounts,Process Payment,5,5-Oct-25,9-Oct-25,On Time,604,4,4-Aug-25,5,3,Client H
ORD2440,Chandigarh,South,Indore,West,Payment,UCI Accounts,Process Payment,5,29-Aug-25,2-Sep-25,On Time,1332,4,25-Jun-25,5,3,Client G
ORD2454,Jaipur,South,Valsad,West,Payment,UCI Accounts,Process Payment,5,6-Oct-25,10-Oct-25,On Time,1001,4,2-Aug-25,5,3,Client H
ORD2477,Nagpur,North,Pune,West,Payment,UCI Accounts,Process Payment,5,13-Aug-25,17-Aug-25,On Time,393,4,9-Jun-25,5,3,Client A
ORD0022,Bhopal,South,Raipur,East,Procurement,UCI Procurement,Quality Check,5,28-Jul-25,1-Aug-25,On Time,353,4,21-Jun-25,2,6,Client D
ORD0041,Guwahati,East,Assam,West,Procurement,UCI Procurement,Quality Check,5,1-Sep-25,5-Sep-25,On Time,1282,4,25-Jul-25,2,6,Client B
ORD0047,Chandigarh,North,Haridwar,North,Procurement,UCI Procurement,Quality Check,5,17-Sep-25,21-Sep-25,On Time,1499,4,12-Aug-25,2,6,Client A
ORD0051,Jaipur,North,Indore,West,Procurement,UCI Procurement,Quality Check,5,3-Oct-25,7-Oct-25,On Time,1253,4,28-Aug-25,2,6,Client D
ORD0058,Bhopal,East,Valsad,West,Procurement,UCI Procurement,Quality Check,5,27-Sep-25,1-Oct-25,On Time,803,4,23-Aug-25,2,6,Client D
ORD0065,Surat,East,Haridwar,North,Procurement,UCI Procurement,Quality Check,5,4-Aug-25,8-Aug-25,On Time,1166,4,5-Jul-25,2,6,Client I
ORD0107,Kolkata,South,Assam,West,Procurement,UCI Procurement,Quality Check,5,28-Sep-25,2-Oct-25,On Time,1303,4,27-Aug-25,2,6,Client G
ORD0120,Vishakhapatnam,East,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,26-Jul-25,30-Jul-25,On Time,1312,4,28-Jun-25,2,6,Client F
ORD0133,Bhopal,North,Hyderabad,South,Procurement,UCI Procurement,Quality Check,5,27-Sep-25,1-Oct-25,On Time,479,4,25-Aug-25,2,6,Client B
ORD0145,Delhi,South,Valsad,West,Procurement,UCI Procurement,Quality Check,5,11-Jul-25,15-Jul-25,On Time,536,4,9-Jun-25,2,6,Client J
ORD0167,Delhi,North,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,17-Aug-25,21-Aug-25,On Time,618,4,12-Jul-25,2,6,Client J
ORD0229,Delhi,West,Patna,North,Procurement,UCI Procurement,Quality Check,5,21-Jul-25,25-Jul-25,On Time,1319,4,17-Jun-25,2,6,Client A
ORD0268,Chennai,West,Patna,North,Procurement,UCI Procurement,Quality Check,5,31-Aug-25,4-Sep-25,On Time,1256,4,30-Jul-25,2,6,Client I
ORD0315,Mumbai,South,Pune,West,Procurement,UCI Procurement,Quality Check,5,26-Aug-25,30-Aug-25,On Time,1418,4,29-Jul-25,2,6,Client H
ORD0320,Ahmedabad,West,Mirzapur,West,Procurement,UCI Procurement,Quality Check,5,24-Aug-25,28-Aug-25,On Time,1247,4,21-Jul-25,2,6,Client C
ORD0385,Nagpur,West,Haridwar,North,Procurement,UCI Procurement,Quality Check,5,14-Aug-25,18-Aug-25,On Time,1399,4,15-Jul-25,2,6,Client A
ORD0413,Bangalore,East,Assam,West,Procurement,UCI Procurement,Quality Check,5,24-Jul-25,28-Jul-25,On Time,1415,4,15-Jun-25,2,6,Client E
ORD0503,Bangalore,South,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,24-Aug-25,28-Aug-25,On Time,1211,4,21-Jul-25,2,6,Client E
ORD0516,Bangalore,East,Kolkata,East,Procurement,UCI Procurement,Quality Check,5,19-Aug-25,23-Aug-25,On Time,744,4,16-Jul-25,2,6,Client C
ORD0518,Jaipur,East,Assam,West,Procurement,UCI Procurement,Quality Check,5,6-Aug-25,10-Aug-25,On Time,610,4,5-Jul-25,2,6,Client I
ORD0532,Kolkata,North,Assam,West,Procurement,UCI Procurement,Quality Check,5,9-Aug-25,13-Aug-25,On Time,1041,4,6-Jul-25,2,6,Client A
ORD0569,Guwahati,North,Valsad,West,Procurement,UCI Procurement,Quality Check,5,24-Sep-25,28-Sep-25,On Time,678,4,17-Aug-25,2,6,Client H
ORD0588,Jaipur,West,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,12-Jul-25,16-Jul-25,On Time,379,4,5-Jun-25,2,6,Client D
ORD0653,Nagpur,West,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,8-Sep-25,12-Sep-25,On Time,814,4,28-Jul-25,2,6,Client A
ORD0709,Surat,West,Chennai,South,Procurement,UCI Procurement,Quality Check,5,21-Jul-25,25-Jul-25,On Time,1267,4,13-Jun-25,2,6,Client B
ORD0714,Ranchi,North,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,7-Sep-25,11-Sep-25,On Time,968,4,8-Aug-25,2,6,Client C
ORD0724,Chennai,South,Valsad,West,Procurement,UCI Procurement,Quality Check,5,18-Jul-25,22-Jul-25,On Time,404,4,18-Jun-25,2,6,Client E
ORD0740,Delhi,East,Pune,West,Procurement,UCI Procurement,Quality Check,5,4-Jul-25,8-Jul-25,On Time,525,4,6-Jun-25,2,6,Client G
ORD0748,Bangalore,South,Kolkata,East,Procurement,UCI Procurement,Quality Check,5,19-Aug-25,23-Aug-25,On Time,660,4,23-Jul-25,2,6,Client B
ORD0750,Ranchi,West,Assam,West,Procurement,UCI Procurement,Quality Check,5,16-Sep-25,20-Sep-25,On Time,1155,4,13-Aug-25,2,6,Client D
ORD0774,Surat,East,Pune,West,Procurement,UCI Procurement,Quality Check,5,12-Jul-25,16-Jul-25,On Time,1205,4,12-Jun-25,2,6,Client C
ORD0784,Jaipur,South,Chennai,South,Procurement,UCI Procurement,Quality Check,5,20-Jul-25,24-Jul-25,On Time,531,4,14-Jun-25,2,6,Client G
ORD0795,Surat,North,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,27-Sep-25,1-Oct-25,On Time,1017,4,30-Aug-25,2,6,Client I
ORD0815,Chandigarh,East,Kerala,South,Procurement,UCI Procurement,Quality Check,5,13-Sep-25,17-Sep-25,On Time,711,4,8-Aug-25,2,6,Client J
ORD0816,Delhi,East,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,8-Aug-25,12-Aug-25,On Time,460,4,4-Jul-25,2,6,Client A
ORD0848,Mumbai,East,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,3-Aug-25,7-Aug-25,On Time,501,4,21-Jun-25,2,6,Client E
ORD0861,Jaipur,South,Assam,West,Procurement,UCI Procurement,Quality Check,5,19-Sep-25,23-Sep-25,On Time,352,4,12-Aug-25,2,6,Client F
ORD0955,Delhi,East,Mirzapur,West,Procurement,UCI Procurement,Quality Check,5,6-Jul-25,10-Jul-25,On Time,992,4,6-Jun-25,2,6,Client C
ORD0968,Chandigarh,South,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,11-Sep-25,15-Sep-25,On Time,1316,4,9-Aug-25,2,6,Client F
ORD0973,Ranchi,South,Kerala,South,Procurement,UCI Procurement,Quality Check,5,29-Jul-25,2-Aug-25,On Time,1221,4,20-Jun-25,2,6,Client G
ORD0990,Kolkata,West,Kolkata,East,Procurement,UCI Procurement,Quality Check,5,27-Jul-25,31-Jul-25,On Time,762,4,23-Jun-25,2,6,Client F
ORD1070,Ahmedabad,North,Haridwar,North,Procurement,UCI Procurement,Quality Check,5,30-Jul-25,3-Aug-25,On Time,934,4,29-Jun-25,2,6,Client J
ORD1146,Nagpur,West,Indore,West,Procurement,UCI Procurement,Quality Check,5,31-Jul-25,4-Aug-25,On Time,790,4,21-Jun-25,2,6,Client F
ORD1150,Bangalore,West,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,22-Sep-25,26-Sep-25,On Time,691,4,26-Aug-25,2,6,Client C
ORD1157,Ranchi,East,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,16-Jul-25,20-Jul-25,On Time,1423,4,15-Jun-25,2,6,Client D
ORD1161,Guwahati,West,Hyderabad,South,Procurement,UCI Procurement,Quality Check,5,25-Aug-25,29-Aug-25,On Time,1225,4,23-Jul-25,2,6,Client B
ORD1185,Delhi,West,Chennai,South,Procurement,UCI Procurement,Quality Check,5,30-Jul-25,3-Aug-25,On Time,571,4,24-Jun-25,2,6,Client I
ORD1192,Nagpur,South,Kolkata,East,Procurement,UCI Procurement,Quality Check,5,24-Aug-25,28-Aug-25,On Time,593,4,19-Jul-25,2,6,Client D
ORD1207,Nagpur,East,Jaipur,North,Procurement,UCI Procurement,Quality Check,5,7-Sep-25,11-Sep-25,On Time,621,4,2-Aug-25,2,6,Client I
ORD1237,Bangalore,East,Valsad,West,Procurement,UCI Procurement,Quality Check,5,6-Jul-25,10-Jul-25,On Time,1084,4,1-Jun-25,2,6,Client C
ORD1277,Delhi,North,Haridwar,North,Procurement,UCI Procurement,Quality Check,5,24-Jul-25,28-Jul-25,On Time,502,4,14-Jun-25,2,6,Client E
ORD1283,Guwahati,East,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,12-Jul-25,16-Jul-25,On Time,1024,4,7-Jun-25,2,6,Client C
ORD1297,Guwahati,West,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,19-Jul-25,23-Jul-25,On Time,562,4,20-Jun-25,2,6,Client E
ORD1327,Chennai,East,Bangalore,South,Procurement,UCI Procurement,Quality Check,5,31-Jul-25,4-Aug-25,On Time,428,4,26-Jun-25,2,6,Client D
ORD1340,Vishakhapatnam,West,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,18-Jul-25,22-Jul-25,On Time,434,4,17-Jun-25,2,6,Client F
ORD1343,Bhopal,West,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,13-Sep-25,17-Sep-25,On Time,1105,4,15-Aug-25,2,6,Client B
ORD1370,Chennai,North,Jaipur,North,Procurement,UCI Procurement,Quality Check,5,6-Aug-25,10-Aug-25,On Time,608,4,6-Jul-25,2,6,Client I
ORD1398,Kolkata,East,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,19-Jul-25,23-Jul-25,On Time,1435,4,17-Jun-25,2,6,Client C
ORD1417,Ahmedabad,South,Bangalore,South,Procurement,UCI Procurement,Quality Check,5,18-Sep-25,22-Sep-25,On Time,1348,4,13-Aug-25,2,6,Client B
ORD1443,Mumbai,North,Indore,West,Procurement,UCI Procurement,Quality Check,5,17-Jul-25,21-Jul-25,On Time,733,4,10-Jun-25,2,6,Client G
ORD1465,Ahmedabad,West,Valsad,West,Procurement,UCI Procurement,Quality Check,5,14-Jul-25,18-Jul-25,On Time,1144,4,14-Jun-25,2,6,Client G
ORD1516,Jaipur,North,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,23-Jul-25,27-Jul-25,On Time,513,4,18-Jun-25,2,6,Client D
ORD1528,Vishakhapatnam,East,Patna,North,Procurement,UCI Procurement,Quality Check,5,6-Sep-25,10-Sep-25,On Time,694,4,7-Aug-25,2,6,Client F
ORD1535,Bangalore,East,Chennai,South,Procurement,UCI Procurement,Quality Check,5,13-Aug-25,17-Aug-25,On Time,1130,4,9-Jul-25,2,6,Client J
ORD1543,Kolkata,North,Pune,West,Procurement,UCI Procurement,Quality Check,5,21-Jul-25,25-Jul-25,On Time,518,4,25-Jun-25,2,6,Client B
ORD1580,Kolkata,North,Lucknow,North,Procurement,UCI Procurement,Quality Check,5,10-Jul-25,14-Jul-25,On Time,644,4,11-Jun-25,2,6,Client A
ORD1594,Chennai,North,Chennai,South,Procurement,UCI Procurement,Quality Check,5,9-Jul-25,13-Jul-25,On Time,574,4,5-Jun-25,2,6,Client E
ORD1634,Bhopal,West,Indore,West,Procurement,UCI Procurement,Quality Check,5,9-Aug-25,13-Aug-25,On Time,1373,4,11-Jul-25,2,6,Client H
ORD1662,Surat,North,Bangalore,South,Procurement,UCI Procurement,Quality Check,5,15-Aug-25,19-Aug-25,On Time,1039,4,9-Jul-25,2,6,Client E
ORD1669,Chennai,South,Bangalore,South,Procurement,UCI Procurement,Quality Check,5,5-Sep-25,9-Sep-25,On Time,1018,4,3-Aug-25,2,6,Client E
ORD1672,Guwahati,East,Raipur,East,Procurement,UCI Procurement,Quality Check,5,10-Sep-25,14-Sep-25,On Time,639,4,9-Aug-25,2,6,Client D
ORD1705,Bangalore,South,Valsad,West,Procurement,UCI Procurement,Quality Check,5,9-Sep-25,13-Sep-25,On Time,830,4,15-Aug-25,2,6,Client E
ORD1706,Bangalore,East,Mirzapur,West,Procurement,UCI Procurement,Quality Check,5,15-Jul-25,19-Jul-25,On Time,353,4,7-Jun-25,2,6,Client E
ORD1723,Jaipur,South,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,7-Aug-25,11-Aug-25,On Time,1062,4,9-Jul-25,2,6,Client F
ORD1728,Bangalore,West,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,7-Aug-25,11-Aug-25,On Time,426,4,2-Jul-25,2,6,Client C
ORD1743,Guwahati,North,Mirzapur,West,Procurement,UCI Procurement,Quality Check,5,3-Sep-25,7-Sep-25,On Time,1448,4,29-Jul-25,2,6,Client F
ORD1839,Bangalore,South,Kerala,South,Procurement,UCI Procurement,Quality Check,5,23-Sep-25,27-Sep-25,On Time,743,4,16-Aug-25,2,6,Client E
ORD1895,Surat,West,Indore,West,Procurement,UCI Procurement,Quality Check,5,30-Aug-25,3-Sep-25,On Time,355,4,25-Jul-25,2,6,Client J
ORD1898,Delhi,East,Assam,West,Procurement,UCI Procurement,Quality Check,5,12-Aug-25,16-Aug-25,On Time,1146,4,14-Jul-25,2,6,Client A
ORD1931,Mumbai,North,Kolkata,East,Procurement,UCI Procurement,Quality Check,5,17-Aug-25,21-Aug-25,On Time,800,4,19-Jul-25,2,6,Client I
ORD1940,Kolkata,East,Indore,West,Procurement,UCI Procurement,Quality Check,5,15-Aug-25,19-Aug-25,On Time,825,4,12-Jul-25,2,6,Client D
ORD1970,Bangalore,North,Bangalore,South,Procurement,UCI Procurement,Quality Check,5,4-Sep-25,8-Sep-25,On Time,476,4,5-Aug-25,2,6,Client J
ORD2011,Kolkata,North,Raipur,East,Procurement,UCI Procurement,Quality Check,5,5-Sep-25,9-Sep-25,On Time,667,4,31-Jul-25,2,6,Client A
ORD2022,Chennai,South,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,5,6-Sep-25,10-Sep-25,On Time,1235,4,9-Aug-25,2,6,Client D
ORD2077,Surat,South,Pune,West,Procurement,UCI Procurement,Quality Check,5,14-Jul-25,18-Jul-25,On Time,1459,4,1-Jun-25,2,6,Client F
