Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name,Assigned Responsible Person
ORD2125,Bangalore,North,Kerala,South,Procurement,Procurement,Quality Check,2,28-Aug-25,30-Aug-25,On Time,1297,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD2139,Jaipur,East,Chennai,South,Procurement,Procurement,Quality Check,2,31-Aug-25,2-Sep-25,Delay,1332,2,1-Aug-25,2,6,Client G,Procurement Person 3
ORD2142,Ahmedabad,North,Indore,West,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,On Time,790,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD2143,Surat,East,Valsad,West,Procurement,Procurement,Quality Check,2,23-Aug-25,25-Aug-25,On Time,824,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2157,Surat,South,Ghaziabad,North,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,Delay,944,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2168,Ranchi,West,Chennai,South,Procurement,Procurement,Quality Check,2,30-Aug-25,1-Sep-25,On Time,307,2,1-Aug-25,2,6,Client D,Procurement Person 3
ORD2178,Nagpur,East,Patna,North,Procurement,Procurement,Quality Check,2,2-Sep-25,4-Sep-25,On Time,1324,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2187,Mumbai,East,Mirzapur,West,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,On Time,1184,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2197,Delhi,East,Lucknow,North,Procurement,Procurement,Quality Check,2,20-Aug-25,22-Aug-25,Delay,987,2,1-Aug-25,2,6,Client G,Procurement Person 3
ORD2200,Delhi,North,Pune,West,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,Delay,1488,2,1-Aug-25,2,6,Client J,Procurement Person 3
ORD2206,Surat,North,Ghaziabad,North,Procurement,Procurement,Quality Check,2,27-Aug-25,29-Aug-25,Delay,1077,2,1-Aug-25,2,6,Client J,Procurement Person 3
ORD2208,Chandigarh,South,Bhiwandi,West,Procurement,Procurement,Quality Check,2,28-Aug-25,30-Aug-25,Delay,325,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2209,Nagpur,West,Mirzapur,West,Procurement,Procurement,Quality Check,2,26-Aug-25,28-Aug-25,On Time,764,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2218,Chennai,West,Assam,West,Procurement,Procurement,Quality Check,2,23-Aug-25,25-Aug-25,On Time,338,2,1-Aug-25,2,6,Client G,Procurement Person 3
ORD2220,Guwahati,North,Kerala,South,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,On Time,652,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2222,Chandigarh,North,Kolkata,East,Procurement,Procurement,Quality Check,2,24-Aug-25,26-Aug-25,On Time,778,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2226,Ahmedabad,South,Lucknow,North,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,On Time,404,2,1-Aug-25,2,6,Client H,Procurement Person 3
ORD2241,Nagpur,East,Lucknow,North,Procurement,Procurement,Quality Check,2,30-Aug-25,1-Sep-25,On Time,1052,2,1-Aug-25,2,6,Client G,Procurement Person 3
ORD2245,Chennai,East,Ghaziabad,North,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,Delay,589,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2246,Surat,East,Jaipur,North,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,Delay,453,2,1-Aug-25,2,6,Client H,Procurement Person 3
ORD2247,Vishakhapatnam,West,Hyderabad,South,Procurement,Procurement,Quality Check,2,20-Aug-25,22-Aug-25,Delay,1288,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2260,Bhopal,North,Chennai,South,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,On Time,1122,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD2268,Surat,South,Ghaziabad,North,Procurement,Procurement,Quality Check,2,24-Aug-25,26-Aug-25,Delay,423,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2269,Chandigarh,North,Hyderabad,South,Procurement,Procurement,Quality Check,2,1-Sep-25,3-Sep-25,On Time,1162,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2274,Chandigarh,North,Lucknow,North,Procurement,Procurement,Quality Check,2,28-Aug-25,30-Aug-25,Delay,1281,2,1-Aug-25,2,6,Client D,Procurement Person 3
ORD2275,Jaipur,North,Bangalore,South,Procurement,Procurement,Quality Check,2,23-Aug-25,25-Aug-25,On Time,1211,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD2277,Kolkata,South,Jaipur,North,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,Delay,1340,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2280,Nagpur,East,Chennai,South,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,On Time,1091,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2302,Ahmedabad,West,Patna,North,Procurement,Procurement,Quality Check,2,23-Aug-25,25-Aug-25,On Time,734,2,1-Aug-25,2,6,Client H,Procurement Person 3
ORD2310,Vishakhapatnam,South,Lucknow,North,Procurement,Procurement,Quality Check,2,1-Sep-25,3-Sep-25,On Time,360,2,1-Aug-25,2,6,Client A,Procurement Person 3
ORD2311,Nagpur,West,Lucknow,North,Procurement,Procurement,Quality Check,2,24-Aug-25,26-Aug-25,Delay,782,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2312,Chennai,East,Kolkata,East,Procurement,Procurement,Quality Check,2,25-Aug-25,27-Aug-25,Delay,1470,2,1-Aug-25,2,6,Client G,Procurement Person 3
ORD2314,Vishakhapatnam,North,Kerala,South,Procurement,Procurement,Quality Check,2,30-Aug-25,1-Sep-25,Delay,924,2,1-Aug-25,2,6,Client J,Procurement Person 3
ORD2320,Nagpur,North,Jaipur,North,Procurement,Procurement,Quality Check,2,19-Aug-25,21-Aug-25,Delay,1244,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2335,Nagpur,North,Kolkata,East,Procurement,Procurement,Quality Check,2,27-Aug-25,29-Aug-25,On Time,466,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2345,Bangalore,West,Jaipur,North,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,Delay,407,2,1-Aug-25,2,6,Client B,Procurement Person 3
ORD2354,Nagpur,West,Chennai,South,Procurement,Procurement,Quality Check,2,28-Aug-25,30-Aug-25,On Time,1066,2,1-Aug-25,2,6,Client D,Procurement Person 3
ORD2361,Chandigarh,East,Valsad,West,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,On Time,673,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2368,Chennai,East,Ghaziabad,North,Procurement,Procurement,Quality Check,2,2-Sep-25,4-Sep-25,On Time,926,2,1-Aug-25,2,6,Client D,Procurement Person 3
ORD2369,Mumbai,West,Valsad,West,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,On Time,629,2,1-Aug-25,2,6,Client A,Procurement Person 3
ORD2372,Chandigarh,North,Chennai,South,Procurement,Procurement,Quality Check,2,25-Aug-25,27-Aug-25,On Time,311,2,1-Aug-25,2,6,Client H,Procurement Person 3
ORD2383,Jaipur,East,Raipur,East,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,Delay,839,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2395,Bangalore,South,Haridwar,North,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,Delay,1348,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2403,Kolkata,East,Kerala,South,Procurement,Procurement,Quality Check,2,4-Sep-25,6-Sep-25,Delay,435,2,1-Aug-25,2,6,Client A,Procurement Person 3
ORD2404,Kolkata,East,Pune,West,Procurement,Procurement,Quality Check,2,23-Aug-25,25-Aug-25,On Time,634,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2406,Kolkata,South,Ghaziabad,North,Procurement,Procurement,Quality Check,2,26-Aug-25,28-Aug-25,On Time,381,2,1-Aug-25,2,6,Client A,Procurement Person 3
ORD2407,Kolkata,North,Bangalore,South,Procurement,Procurement,Quality Check,2,27-Aug-25,29-Aug-25,On Time,902,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2409,Chandigarh,East,Ghaziabad,North,Procurement,Procurement,Quality Check,2,28-Aug-25,30-Aug-25,On Time,1324,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2411,Chennai,South,Kolkata,East,Procurement,Procurement,Quality Check,2,20-Aug-25,22-Aug-25,On Time,522,2,1-Aug-25,2,6,Client G,Procurement Person 3
ORD2412,Guwahati,South,Ghaziabad,North,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,Delay,450,2,1-Aug-25,2,6,Client B,Procurement Person 3
ORD2418,Guwahati,North,Jaipur,North,Procurement,Procurement,Quality Check,2,1-Sep-25,3-Sep-25,Delay,1306,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD2420,Nagpur,West,Jaipur,North,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,Delay,355,2,1-Aug-25,2,6,Client H,Procurement Person 3
ORD2425,Surat,East,Raipur,East,Procurement,Procurement,Quality Check,2,20-Aug-25,22-Aug-25,On Time,333,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2426,Nagpur,South,Valsad,West,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,Delay,775,2,1-Aug-25,2,6,Client H,Procurement Person 3
ORD2430,Mumbai,West,Bangalore,South,Procurement,Procurement,Quality Check,2,2-Sep-25,4-Sep-25,On Time,859,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD2433,Guwahati,South,Chennai,South,Procurement,Procurement,Quality Check,2,1-Sep-25,3-Sep-25,Delay,900,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2436,Ranchi,West,Valsad,West,Procurement,Procurement,Quality Check,2,20-Aug-25,22-Aug-25,On Time,754,2,1-Aug-25,2,6,Client J,Procurement Person 3
ORD2438,Ranchi,North,Indore,West,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,Delay,1238,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2450,Chennai,North,Jaipur,North,Procurement,Procurement,Quality Check,2,22-Aug-25,24-Aug-25,Delay,883,2,1-Aug-25,2,6,Client G,Procurement Person 3
ORD2452,Kolkata,North,Kerala,South,Procurement,Procurement,Quality Check,2,28-Aug-25,30-Aug-25,On Time,961,2,1-Aug-25,2,6,Client J,Procurement Person 3
ORD2466,Delhi,South,Raipur,East,Procurement,Procurement,Quality Check,2,28-Aug-25,30-Aug-25,On Time,591,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2467,Chennai,North,Pune,West,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,On Time,475,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2475,Mumbai,West,Kerala,South,Procurement,Procurement,Quality Check,2,20-Aug-25,22-Aug-25,On Time,747,2,1-Aug-25,2,6,Client E,Procurement Person 3
ORD2478,Surat,West,Assam,West,Procurement,Procurement,Quality Check,2,27-Aug-25,29-Aug-25,On Time,1129,2,1-Aug-25,2,6,Client C,Procurement Person 3
ORD2481,Bangalore,East,Ghaziabad,North,Procurement,Procurement,Quality Check,2,23-Aug-25,25-Aug-25,On Time,1296,2,1-Aug-25,2,6,Client I,Procurement Person 3
ORD2482,Chandigarh,East,Kolkata,East,Procurement,Procurement,Quality Check,2,29-Aug-25,31-Aug-25,On Time,564,2,1-Aug-25,2,6,Client B,Procurement Person 3
ORD2483,Chandigarh,South,Bhiwandi,West,Procurement,Procurement,Quality Check,2,19-Aug-25,21-Aug-25,On Time,928,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD2490,Guwahati,South,Indore,West,Procurement,Procurement,Quality Check,2,21-Aug-25,23-Aug-25,On Time,1141,2,1-Aug-25,2,6,Client F,Procurement Person 3
ORD0502,Ranchi,North,Jaipur,North,Procurement,Procurement,Quality Check,2,26-May-25,28-May-25,On Time,501,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0504,Surat,South,Bangalore,South,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,On Time,666,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0510,Bhopal,North,Bangalore,South,Procurement,Procurement,Quality Check,2,3-Jun-25,5-Jun-25,On Time,393,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0512,Vishakhapatnam,North,Kerala,South,Procurement,Procurement,Quality Check,2,29-May-25,31-May-25,On Time,903,2,1-May-25,2,6,Client E,Procurement Person 3
ORD0518,Jaipur,East,Assam,West,Procurement,Procurement,Quality Check,2,24-May-25,26-May-25,Delay,610,2,1-May-25,2,6,Client I,Procurement Person 3
ORD0524,Nagpur,North,Haridwar,North,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,On Time,397,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0531,Delhi,South,Valsad,West,Procurement,Procurement,Quality Check,2,4-Jun-25,6-Jun-25,Delay,1337,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0534,Bhopal,West,Patna,North,Procurement,Procurement,Quality Check,2,26-May-25,28-May-25,Delay,316,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0544,Guwahati,North,Lucknow,North,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,On Time,943,2,1-May-25,2,6,Client D,Procurement Person 3
ORD0554,Nagpur,West,Bhiwandi,West,Procurement,Procurement,Quality Check,2,30-May-25,1-Jun-25,Delay,1153,2,1-May-25,2,6,Client D,Procurement Person 3
ORD0575,Ranchi,West,Valsad,West,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,Delay,605,2,1-May-25,2,6,Client G,Procurement Person 3
ORD0577,Jaipur,East,Chennai,South,Procurement,Procurement,Quality Check,2,28-May-25,30-May-25,Delay,403,2,1-May-25,2,6,Client D,Procurement Person 3
ORD0579,Chennai,South,Haridwar,North,Procurement,Procurement,Quality Check,2,19-May-25,21-May-25,On Time,540,2,1-May-25,2,6,Client H,Procurement Person 3
ORD0580,Mumbai,North,Patna,North,Procurement,Procurement,Quality Check,2,1-Jun-25,3-Jun-25,On Time,874,2,1-May-25,2,6,Client H,Procurement Person 3
ORD0583,Chandigarh,North,Kerala,South,Procurement,Procurement,Quality Check,2,20-May-25,22-May-25,On Time,564,2,1-May-25,2,6,Client E,Procurement Person 3
ORD0585,Bangalore,West,Ghaziabad,North,Procurement,Procurement,Quality Check,2,23-May-25,25-May-25,On Time,1171,2,1-May-25,2,6,Client H,Procurement Person 3
ORD0599,Jaipur,West,Ghaziabad,North,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,On Time,937,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0610,Chennai,East,Patna,North,Procurement,Procurement,Quality Check,2,24-May-25,26-May-25,On Time,594,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0611,Delhi,South,Chennai,South,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,On Time,1485,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0615,Bhopal,East,Haridwar,North,Procurement,Procurement,Quality Check,2,1-Jun-25,3-Jun-25,Delay,1193,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0625,Jaipur,West,Haridwar,North,Procurement,Procurement,Quality Check,2,31-May-25,2-Jun-25,On Time,427,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0628,Ahmedabad,West,Jaipur,North,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,Delay,1371,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0630,Ahmedabad,South,Pune,West,Procurement,Procurement,Quality Check,2,2-Jun-25,4-Jun-25,On Time,1203,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0634,Bangalore,East,Valsad,West,Procurement,Procurement,Quality Check,2,30-May-25,1-Jun-25,Delay,1223,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0635,Mumbai,North,Raipur,East,Procurement,Procurement,Quality Check,2,19-May-25,21-May-25,On Time,904,2,1-May-25,2,6,Client D,Procurement Person 3
ORD0640,Bhopal,West,Chennai,South,Procurement,Procurement,Quality Check,2,26-May-25,28-May-25,Delay,341,2,1-May-25,2,6,Client I,Procurement Person 3
ORD0641,Chandigarh,East,Raipur,East,Procurement,Procurement,Quality Check,2,29-May-25,31-May-25,Delay,424,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0648,Chennai,South,Haridwar,North,Procurement,Procurement,Quality Check,2,31-May-25,2-Jun-25,On Time,1000,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0654,Ranchi,East,Hyderabad,South,Procurement,Procurement,Quality Check,2,23-May-25,25-May-25,Delay,653,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0655,Kolkata,West,Kerala,South,Procurement,Procurement,Quality Check,2,1-Jun-25,3-Jun-25,On Time,979,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0657,Mumbai,North,Lucknow,North,Procurement,Procurement,Quality Check,2,25-May-25,27-May-25,On Time,587,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0669,Guwahati,West,Raipur,East,Procurement,Procurement,Quality Check,2,20-May-25,22-May-25,Delay,1159,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0688,Jaipur,South,Raipur,East,Procurement,Procurement,Quality Check,2,30-May-25,1-Jun-25,On Time,366,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0689,Kolkata,South,Ghaziabad,North,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,On Time,1099,2,1-May-25,2,6,Client H,Procurement Person 3
ORD0697,Nagpur,West,Indore,West,Procurement,Procurement,Quality Check,2,23-May-25,25-May-25,Delay,594,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0704,Mumbai,East,Ghaziabad,North,Procurement,Procurement,Quality Check,2,23-May-25,25-May-25,On Time,353,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0707,Guwahati,North,Kolkata,East,Procurement,Procurement,Quality Check,2,31-May-25,2-Jun-25,On Time,1449,2,1-May-25,2,6,Client D,Procurement Person 3
ORD0713,Chennai,East,Assam,West,Procurement,Procurement,Quality Check,2,27-May-25,29-May-25,Delay,1172,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0714,Ranchi,North,Ghaziabad,North,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,On Time,968,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0718,Surat,South,Pune,West,Procurement,Procurement,Quality Check,2,30-May-25,1-Jun-25,On Time,351,2,1-May-25,2,6,Client G,Procurement Person 3
ORD0721,Kolkata,North,Mirzapur,West,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,Delay,1111,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0727,Mumbai,West,Lucknow,North,Procurement,Procurement,Quality Check,2,28-May-25,30-May-25,On Time,1244,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0740,Delhi,East,Pune,West,Procurement,Procurement,Quality Check,2,4-Jun-25,6-Jun-25,On Time,525,2,1-May-25,2,6,Client G,Procurement Person 3
ORD0747,Surat,East,Mirzapur,West,Procurement,Procurement,Quality Check,2,25-May-25,27-May-25,On Time,627,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0749,Ranchi,North,Hyderabad,South,Procurement,Procurement,Quality Check,2,23-May-25,25-May-25,On Time,969,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0752,Bhopal,West,Pune,West,Procurement,Procurement,Quality Check,2,1-Jun-25,3-Jun-25,On Time,1083,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0754,Bangalore,North,Mirzapur,West,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,On Time,530,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0764,Nagpur,South,Bangalore,South,Procurement,Procurement,Quality Check,2,30-May-25,1-Jun-25,On Time,716,2,1-May-25,2,6,Client E,Procurement Person 3
ORD0768,Mumbai,West,Jaipur,North,Procurement,Procurement,Quality Check,2,30-May-25,1-Jun-25,On Time,858,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0774,Surat,East,Pune,West,Procurement,Procurement,Quality Check,2,25-May-25,27-May-25,On Time,1205,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0788,Nagpur,North,Jaipur,North,Procurement,Procurement,Quality Check,2,26-May-25,28-May-25,On Time,1366,2,1-May-25,2,6,Client G,Procurement Person 3
ORD0798,Surat,North,Kerala,South,Procurement,Procurement,Quality Check,2,20-May-25,22-May-25,Delay,536,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0800,Guwahati,North,Indore,West,Procurement,Procurement,Quality Check,2,19-May-25,21-May-25,On Time,1104,2,1-May-25,2,6,Client J,Procurement Person 3
ORD0805,Bhopal,East,Indore,West,Procurement,Procurement,Quality Check,2,25-May-25,27-May-25,On Time,843,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0808,Chandigarh,North,Kolkata,East,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,Delay,485,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0810,Jaipur,East,Mirzapur,West,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,Delay,427,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0814,Bangalore,West,Ghaziabad,North,Procurement,Procurement,Quality Check,2,1-Jun-25,3-Jun-25,On Time,1099,2,1-May-25,2,6,Client E,Procurement Person 3
ORD0825,Ranchi,West,Chennai,South,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,On Time,920,2,1-May-25,2,6,Client I,Procurement Person 3
ORD0828,Delhi,North,Indore,West,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,On Time,796,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0829,Chandigarh,East,Valsad,West,Procurement,Procurement,Quality Check,2,21-May-25,23-May-25,On Time,480,2,1-May-25,2,6,Client D,Procurement Person 3
ORD0835,Ahmedabad,East,Assam,West,Procurement,Procurement,Quality Check,2,29-May-25,31-May-25,On Time,1109,2,1-May-25,2,6,Client C,Procurement Person 3
ORD0837,Ranchi,South,Chennai,South,Procurement,Procurement,Quality Check,2,1-Jun-25,3-Jun-25,On Time,516,2,1-May-25,2,6,Client E,Procurement Person 3
ORD0843,Bhopal,North,Kerala,South,Procurement,Procurement,Quality Check,2,29-May-25,31-May-25,Delay,686,2,1-May-25,2,6,Client H,Procurement Person 3
ORD0845,Bhopal,North,Raipur,East,Procurement,Procurement,Quality Check,2,2-Jun-25,4-Jun-25,Delay,315,2,1-May-25,2,6,Client E,Procurement Person 3
ORD0846,Bhopal,East,Kerala,South,Procurement,Procurement,Quality Check,2,23-May-25,25-May-25,Delay,1152,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0849,Kolkata,North,Kerala,South,Procurement,Procurement,Quality Check,2,31-May-25,2-Jun-25,On Time,1049,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0852,Jaipur,West,Hyderabad,South,Procurement,Procurement,Quality Check,2,26-May-25,28-May-25,On Time,1089,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0870,Nagpur,North,Jaipur,North,Procurement,Procurement,Quality Check,2,31-May-25,2-Jun-25,On Time,706,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0873,Surat,South,Patna,North,Procurement,Procurement,Quality Check,2,28-May-25,30-May-25,Delay,1438,2,1-May-25,2,6,Client G,Procurement Person 3
ORD0880,Chandigarh,South,Hyderabad,South,Procurement,Procurement,Quality Check,2,2-Jun-25,4-Jun-25,On Time,410,2,1-May-25,2,6,Client F,Procurement Person 3
ORD0886,Nagpur,North,Jaipur,North,Procurement,Procurement,Quality Check,2,28-May-25,30-May-25,On Time,1186,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0888,Surat,East,Kerala,South,Procurement,Procurement,Quality Check,2,23-May-25,25-May-25,Delay,537,2,1-May-25,2,6,Client I,Procurement Person 3
ORD0891,Mumbai,South,Mirzapur,West,Procurement,Procurement,Quality Check,2,22-May-25,24-May-25,Delay,375,2,1-May-25,2,6,Client A,Procurement Person 3
ORD0893,Bangalore,South,Jaipur,North,Procurement,Procurement,Quality Check,2,1-Jun-25,3-Jun-25,On Time,629,2,1-May-25,2,6,Client B,Procurement Person 3
ORD0904,Bangalore,South,Kerala,South,Procurement,Procurement,Quality Check,2,29-May-25,31-May-25,On Time,798,2,1-May-25,2,6,Client J,Procurement Person 3
