Container_ID,TEU_Size,Cargo_Type,Entry_Date,Exit_Date,Expected_Exit_Date,Dwell_Time_Days,On_Time,Occupied_TEU
CNT01751,1,Tank,2025-08-27,2025-09-08,2025-09-01,12,False,1
CNT01752,1,General,2025-07-24,2025-08-03,2025-07-29,10,False,1
CNT01753,1,Tank,2025-09-22,2025-09-25,2025-09-27,3,True,1
CNT01754,1,Tank,2025-08-23,2025-08-30,2025-08-28,7,False,1
CNT01755,1,Hazardous,2025-09-12,2025-10-04,2025-09-17,22,False,1
CNT01756,1,Hazardous,2025-09-10,2025-09-12,2025-09-15,2,True,1
CNT01757,1,Hazardous,2025-09-07,2025-09-15,2025-09-12,8,False,1
CNT01758,1,General,2025-06-22,2025-06-26,2025-06-27,4,True,1
CNT01759,1,Tank,2025-09-08,2025-09-11,2025-09-13,3,True,1
CNT01760,1,General,2025-06-20,2025-07-09,2025-06-25,19,False,1
CNT01761,1,Reefer,2025-05-09,2025-05-13,2025-05-14,4,True,1
CNT01762,1,General,2025-07-22,2025-08-06,2025-07-27,15,False,1
CNT01763,1,General,2025-04-18,2025-05-07,2025-04-23,19,False,1
CNT01764,1,General,2025-07-30,2025-07-31,2025-08-04,1,True,1
CNT01765,1,General,2025-07-23,2025-07-26,2025-07-28,3,True,1
CNT01766,1,General,2025-09-09,2025-09-13,2025-09-14,4,True,1
CNT01767,1,General,2025-06-17,2025-06-23,2025-06-22,6,False,1
CNT01768,1,Tank,2025-06-10,2025-06-15,2025-06-15,5,True,1
CNT01769,1,General,2025-08-30,2025-09-03,2025-09-04,4,True,1
CNT01770,1,General,2025-04-15,2025-04-22,2025-04-20,7,False,1
CNT01771,1,Tank,2025-06-30,2025-07-03,2025-07-05,3,True,1
CNT01772,1,Hazardous,2025-08-08,2025-08-21,2025-08-13,13,False,1
CNT01773,1,Tank,2025-04-19,2025-04-22,2025-04-24,3,True,1
CNT01774,1,General,2025-06-19,2025-06-20,2025-06-24,1,True,1
CNT01775,1,Hazardous,2025-07-28,2025-08-04,2025-08-02,7,False,1
CNT01776,1,Reefer,2025-07-25,2025-07-30,2025-07-30,5,True,1
CNT01777,1,General,2025-04-10,2025-04-12,2025-04-15,2,True,1
CNT01778,1,Reefer,2025-04-15,2025-04-18,2025-04-20,3,True,1
CNT01779,1,Reefer,2025-07-04,2025-07-15,2025-07-09,11,False,1
CNT01780,1,Hazardous,2025-06-13,2025-06-22,2025-06-18,9,False,1
CNT01781,1,General,2025-04-20,2025-04-27,2025-04-25,7,False,1
CNT01782,1,General,2025-09-13,2025-09-20,2025-09-18,7,False,1
CNT01783,1,General,2025-04-24,2025-04-27,2025-04-29,3,True,1
CNT01784,1,Hazardous,2025-09-05,2025-09-07,2025-09-10,2,True,1
CNT01785,1,General,2025-08-31,2025-09-03,2025-09-05,3,True,1
CNT01786,1,General,2025-08-08,2025-08-09,2025-08-13,1,True,1
CNT01787,1,General,2025-07-08,2025-07-12,2025-07-13,4,True,1
CNT01788,1,Tank,2025-07-28,2025-08-04,2025-08-02,7,False,1
CNT01789,1,Reefer,2025-08-27,2025-09-05,2025-09-01,9,False,1
CNT01790,1,General,2025-08-20,2025-08-29,2025-08-25,9,False,1
CNT01791,1,General,2025-04-11,2025-04-21,2025-04-16,10,False,1
CNT01792,1,Reefer,2025-07-25,2025-08-03,2025-07-30,9,False,1
CNT01793,1,Hazardous,2025-08-25,2025-09-05,2025-08-30,11,False,1
CNT01794,1,Reefer,2025-09-14,2025-09-15,2025-09-19,1,True,1
CNT01795,1,Tank,2025-05-19,2025-05-31,2025-05-24,12,False,1
CNT01796,1,Tank,2025-06-22,2025-06-26,2025-06-27,4,True,1
CNT01797,1,General,2025-09-02,2025-09-16,2025-09-07,14,False,1
CNT01798,1,General,2025-07-31,2025-08-02,2025-08-05,2,True,1
CNT01799,1,General,2025-08-07,2025-08-13,2025-08-12,6,False,1
CNT01800,1,General,2025-05-09,2025-05-16,2025-05-14,7,False,1
CNT01801,1,General,2025-04-16,2025-04-19,2025-04-21,3,True,1
CNT01802,1,Reefer,2025-07-25,2025-08-06,2025-07-30,12,False,1
CNT01803,1,Hazardous,2025-04-27,2025-05-01,2025-05-02,4,True,1
CNT01804,1,Reefer,2025-06-27,2025-06-30,2025-07-02,3,True,1
CNT01805,1,Reefer,2025-04-22,2025-04-26,2025-04-27,4,True,1
CNT01806,1,General,2025-08-08,2025-08-17,2025-08-13,9,False,1
CNT01807,1,Hazardous,2025-09-13,2025-09-15,2025-09-18,2,True,1
CNT01808,1,General,2025-05-15,2025-05-28,2025-05-20,13,False,1
CNT01809,1,General,2025-04-11,2025-04-22,2025-04-16,11,False,1
CNT01810,1,General,2025-06-03,2025-06-21,2025-06-08,18,False,1
CNT01811,1,Hazardous,2025-07-22,2025-07-25,2025-07-27,3,True,1
CNT01812,1,Reefer,2025-07-22,2025-07-23,2025-07-27,1,True,1
CNT01813,1,Hazardous,2025-08-13,2025-08-17,2025-08-18,4,True,1
CNT01814,1,Hazardous,2025-08-12,2025-08-23,2025-08-17,11,False,1
CNT01815,1,General,2025-09-04,2025-09-07,2025-09-09,3,True,1
CNT01816,1,Reefer,2025-05-11,2025-05-21,2025-05-16,10,False,1
CNT01817,1,Tank,2025-07-03,2025-07-11,2025-07-08,8,False,1
CNT01818,1,General,2025-07-05,2025-07-10,2025-07-10,5,True,1
CNT01819,1,Hazardous,2025-06-12,2025-06-15,2025-06-17,3,True,1
CNT01820,1,General,2025-07-09,2025-07-14,2025-07-14,5,True,1
CNT01821,1,Hazardous,2025-07-14,2025-07-16,2025-07-19,2,True,1
CNT01822,1,General,2025-06-26,2025-06-30,2025-07-01,4,True,1
CNT01823,1,General,2025-09-21,2025-10-09,2025-09-26,18,False,1
CNT01824,1,General,2025-09-01,2025-09-04,2025-09-06,3,True,1
CNT01825,1,Reefer,2025-04-14,2025-04-17,2025-04-19,3,True,1
CNT01826,1,Hazardous,2025-09-09,2025-09-14,2025-09-14,5,True,1
CNT01827,1,General,2025-09-13,2025-09-22,2025-09-18,9,False,1
CNT01828,1,Hazardous,2025-06-25,2025-06-30,2025-06-30,5,True,1
CNT01829,1,General,2025-04-17,2025-05-03,2025-04-22,16,False,1
CNT01830,1,Hazardous,2025-06-24,2025-07-05,2025-06-29,11,False,1
CNT01831,1,Hazardous,2025-04-25,2025-04-26,2025-04-30,1,True,1
CNT01832,1,Tank,2025-08-21,2025-08-28,2025-08-26,7,False,1
CNT01833,1,General,2025-09-21,2025-09-23,2025-09-26,2,True,1
CNT01834,1,Hazardous,2025-07-08,2025-07-13,2025-07-13,5,True,1
CNT01835,1,Tank,2025-06-12,2025-07-02,2025-06-17,20,False,1
CNT01836,1,General,2025-06-04,2025-06-10,2025-06-09,6,False,1
CNT01837,1,Tank,2025-09-16,2025-09-24,2025-09-21,8,False,1
CNT01838,1,General,2025-09-02,2025-09-07,2025-09-07,5,True,1
CNT01839,1,General,2025-05-09,2025-05-12,2025-05-14,3,True,1
CNT01840,1,Tank,2025-06-25,2025-06-28,2025-06-30,3,True,1
CNT01841,1,General,2025-04-21,2025-04-28,2025-04-26,7,False,1
CNT01842,1,General,2025-08-28,2025-09-04,2025-09-02,7,False,1
CNT01843,1,General,2025-09-17,2025-09-20,2025-09-22,3,True,1
CNT01844,1,General,2025-05-07,2025-05-08,2025-05-12,1,True,1
CNT01845,1,Hazardous,2025-06-29,2025-07-03,2025-07-04,4,True,1
CNT01846,1,Hazardous,2025-06-19,2025-06-22,2025-06-24,3,True,1
CNT01847,1,General,2025-09-15,2025-10-03,2025-09-20,18,False,1
CNT01848,1,Hazardous,2025-09-26,2025-10-02,2025-10-01,6,False,1
CNT01849,1,General,2025-09-17,2025-09-18,2025-09-22,1,True,1
CNT01850,1,General,2025-07-10,2025-07-11,2025-07-15,1,True,1
CNT01851,1,Tank,2025-05-04,2025-05-07,2025-05-09,3,True,1
CNT01852,1,Hazardous,2025-08-31,2025-09-04,2025-09-05,4,True,1
CNT01853,1,Tank,2025-04-22,2025-04-29,2025-04-27,7,False,1
CNT01854,1,Reefer,2025-06-19,2025-06-22,2025-06-24,3,True,1
CNT01855,1,Tank,2025-08-22,2025-08-26,2025-08-27,4,True,1
CNT01856,1,Hazardous,2025-07-06,2025-07-19,2025-07-11,13,False,1
CNT01857,1,Hazardous,2025-09-12,2025-09-14,2025-09-17,2,True,1
CNT01858,1,Tank,2025-06-24,2025-06-29,2025-06-29,5,True,1
CNT01859,1,Reefer,2025-05-03,2025-05-08,2025-05-08,5,True,1
CNT01860,1,Tank,2025-09-19,2025-09-23,2025-09-24,4,True,1
CNT01861,1,Tank,2025-09-27,2025-10-09,2025-10-02,12,False,1
CNT01862,1,Reefer,2025-09-23,2025-10-02,2025-09-28,9,False,1
CNT01863,1,Tank,2025-08-13,2025-08-20,2025-08-18,7,False,1
CNT01864,1,Hazardous,2025-04-24,2025-04-27,2025-04-29,3,True,1
CNT01865,1,Tank,2025-09-13,2025-09-20,2025-09-18,7,False,1
CNT01866,1,Tank,2025-09-19,2025-09-24,2025-09-24,5,True,1
CNT01867,1,Tank,2025-07-18,2025-07-20,2025-07-23,2,True,1
CNT01868,1,General,2025-08-09,2025-08-11,2025-08-14,2,True,1
CNT01869,1,General,2025-07-02,2025-07-09,2025-07-07,7,False,1
CNT01870,1,General,2025-04-05,2025-04-06,2025-04-10,1,True,1
CNT01871,1,General,2025-07-02,2025-07-08,2025-07-07,6,False,1
CNT01872,1,General,2025-06-19,2025-07-06,2025-06-24,17,False,1
CNT01873,1,Hazardous,2025-05-17,2025-05-20,2025-05-22,3,True,1
CNT01874,1,Hazardous,2025-05-25,2025-05-30,2025-05-30,5,True,1
CNT01875,1,General,2025-06-27,2025-06-30,2025-07-02,3,True,1
CNT01876,1,Hazardous,2025-08-03,2025-08-14,2025-08-08,11,False,1
CNT01877,1,General,2025-05-20,2025-05-29,2025-05-25,9,False,1
CNT01878,1,Tank,2025-05-28,2025-06-05,2025-06-02,8,False,1
CNT01879,1,Tank,2025-05-06,2025-05-09,2025-05-11,3,True,1
CNT01880,1,Tank,2025-05-10,2025-05-15,2025-05-15,5,True,1
CNT01881,1,General,2025-04-20,2025-05-01,2025-04-25,11,False,1
CNT01882,1,Tank,2025-06-15,2025-06-20,2025-06-20,5,True,1
CNT01883,1,Tank,2025-04-26,2025-05-03,2025-05-01,7,False,1
CNT01884,1,Reefer,2025-08-08,2025-08-11,2025-08-13,3,True,1
CNT01885,1,Hazardous,2025-08-17,2025-08-21,2025-08-22,4,True,1
CNT01886,1,General,2025-08-13,2025-08-20,2025-08-18,7,False,1
CNT01887,1,General,2025-04-10,2025-04-12,2025-04-15,2,True,1
CNT01888,1,General,2025-09-17,2025-09-18,2025-09-22,1,True,1
CNT01889,1,Hazardous,2025-06-26,2025-07-04,2025-07-01,8,False,1
CNT01890,1,Hazardous,2025-09-06,2025-09-10,2025-09-11,4,True,1
CNT01891,1,General,2025-05-04,2025-05-11,2025-05-09,7,False,1
CNT01892,1,Tank,2025-08-31,2025-09-02,2025-09-05,2,True,1
CNT01893,1,Hazardous,2025-07-06,2025-07-09,2025-07-11,3,True,1
CNT01894,1,General,2025-05-10,2025-05-16,2025-05-15,6,False,1
CNT01895,1,Tank,2025-05-12,2025-05-14,2025-05-17,2,True,1
CNT01896,1,Hazardous,2025-05-17,2025-05-30,2025-05-22,13,False,1
CNT01897,1,Hazardous,2025-09-25,2025-10-08,2025-09-30,13,False,1
CNT01898,1,Hazardous,2025-09-07,2025-09-09,2025-09-12,2,True,1
CNT01899,1,Hazardous,2025-05-13,2025-05-20,2025-05-18,7,False,1
CNT01900,1,General,2025-07-22,2025-07-26,2025-07-27,4,True,1
CNT01901,1,General,2025-04-12,2025-04-17,2025-04-17,5,True,1
CNT01902,1,Hazardous,2025-07-15,2025-07-17,2025-07-20,2,True,1
CNT01903,1,General,2025-07-03,2025-07-08,2025-07-08,5,True,1
CNT01904,1,Hazardous,2025-09-21,2025-10-01,2025-09-26,10,False,1
CNT01905,1,General,2025-05-31,2025-06-14,2025-06-05,14,False,1
CNT01906,1,Tank,2025-07-23,2025-07-26,2025-07-28,3,True,1
CNT01907,1,Hazardous,2025-09-04,2025-09-15,2025-09-09,11,False,1
CNT01908,1,General,2025-06-12,2025-06-26,2025-06-17,14,False,1
CNT01909,1,General,2025-07-24,2025-07-30,2025-07-29,6,False,1
CNT01910,1,Tank,2025-05-30,2025-05-31,2025-06-04,1,True,1
CNT01911,1,Tank,2025-08-15,2025-08-21,2025-08-20,6,False,1
CNT01912,1,Tank,2025-06-01,2025-06-06,2025-06-06,5,True,1
CNT01913,1,General,2025-06-19,2025-06-21,2025-06-24,2,True,1
CNT01914,1,General,2025-07-30,2025-08-04,2025-08-04,5,True,1
CNT01915,1,General,2025-05-20,2025-05-27,2025-05-25,7,False,1
CNT01916,1,Hazardous,2025-07-04,2025-07-08,2025-07-09,4,True,1
CNT01917,1,General,2025-09-21,2025-09-30,2025-09-26,9,False,1
CNT01918,1,Tank,2025-08-25,2025-09-05,2025-08-30,11,False,1
CNT01919,1,General,2025-07-22,2025-07-27,2025-07-27,5,True,1
CNT01920,1,Reefer,2025-07-28,2025-08-01,2025-08-02,4,True,1
CNT01921,1,General,2025-06-12,2025-06-14,2025-06-17,2,True,1
CNT01922,1,Reefer,2025-07-07,2025-07-11,2025-07-12,4,True,1
CNT01923,1,Hazardous,2025-08-07,2025-08-25,2025-08-12,18,False,1
CNT01924,1,Tank,2025-08-14,2025-08-18,2025-08-19,4,True,1
CNT01925,1,Hazardous,2025-07-17,2025-07-21,2025-07-22,4,True,1
CNT01926,1,Hazardous,2025-05-12,2025-05-15,2025-05-17,3,True,1
CNT01927,1,Hazardous,2025-05-22,2025-05-24,2025-05-27,2,True,1
CNT01928,1,General,2025-09-02,2025-09-05,2025-09-07,3,True,1
CNT01929,1,Tank,2025-05-06,2025-05-19,2025-05-11,13,False,1
CNT01930,1,General,2025-06-04,2025-06-07,2025-06-09,3,True,1
CNT01931,1,General,2025-04-14,2025-04-26,2025-04-19,12,False,1
CNT01932,1,General,2025-09-12,2025-09-20,2025-09-17,8,False,1
CNT01933,1,General,2025-08-02,2025-08-19,2025-08-07,17,False,1
CNT01934,1,Reefer,2025-07-05,2025-07-13,2025-07-10,8,False,1
CNT01935,1,Hazardous,2025-08-20,2025-09-05,2025-08-25,16,False,1
CNT01936,1,Tank,2025-04-27,2025-05-07,2025-05-02,10,False,1
CNT01937,1,Reefer,2025-08-11,2025-08-18,2025-08-16,7,False,1
CNT01938,1,Hazardous,2025-05-02,2025-05-05,2025-05-07,3,True,1
CNT01939,1,General,2025-06-12,2025-06-16,2025-06-17,4,True,1
CNT01940,1,Hazardous,2025-04-22,2025-04-27,2025-04-27,5,True,1
CNT01941,1,General,2025-05-12,2025-05-14,2025-05-17,2,True,1
CNT01942,1,General,2025-06-09,2025-06-12,2025-06-14,3,True,1
CNT01943,1,Reefer,2025-07-25,2025-08-22,2025-07-30,28,False,1
CNT01944,1,Tank,2025-08-10,2025-08-13,2025-08-15,3,True,1
CNT01945,1,Hazardous,2025-05-08,2025-05-12,2025-05-13,4,True,1
CNT01946,1,General,2025-07-21,2025-07-31,2025-07-26,10,False,1
CNT01947,1,General,2025-04-24,2025-04-26,2025-04-29,2,True,1
CNT01948,1,Hazardous,2025-05-27,2025-06-07,2025-06-01,11,False,1
CNT01949,1,Tank,2025-07-25,2025-08-08,2025-07-30,14,False,1
CNT01950,1,Tank,2025-06-29,2025-07-01,2025-07-04,2,True,1
CNT01951,1,Reefer,2025-04-07,2025-04-15,2025-04-12,8,False,1
CNT01952,1,Tank,2025-07-16,2025-07-27,2025-07-21,11,False,1
CNT01953,1,Reefer,2025-04-14,2025-04-16,2025-04-19,2,True,1
CNT01954,1,General,2025-07-11,2025-07-16,2025-07-16,5,True,1
CNT01955,1,Reefer,2025-08-07,2025-08-09,2025-08-12,2,True,1
CNT01956,1,General,2025-07-05,2025-07-07,2025-07-10,2,True,1
CNT01957,1,General,2025-05-31,2025-06-03,2025-06-05,3,True,1
CNT01958,1,Reefer,2025-07-08,2025-07-14,2025-07-13,6,False,1
CNT01959,1,Tank,2025-04-21,2025-04-23,2025-04-26,2,True,1
CNT01960,1,Tank,2025-07-05,2025-07-17,2025-07-10,12,False,1
CNT01961,1,Hazardous,2025-05-28,2025-06-01,2025-06-02,4,True,1
CNT01962,1,General,2025-04-08,2025-04-16,2025-04-13,8,False,1
CNT01963,1,Tank,2025-06-21,2025-06-26,2025-06-26,5,True,1
CNT01964,1,General,2025-04-26,2025-05-09,2025-05-01,13,False,1
CNT01965,1,General,2025-09-14,2025-09-18,2025-09-19,4,True,1
CNT01966,1,General,2025-06-25,2025-07-13,2025-06-30,18,False,1
CNT01967,1,Tank,2025-05-08,2025-05-15,2025-05-13,7,False,1
CNT01968,1,Tank,2025-05-06,2025-05-13,2025-05-11,7,False,1
CNT01969,1,General,2025-04-10,2025-04-14,2025-04-15,4,True,1
CNT01970,1,General,2025-06-13,2025-06-29,2025-06-18,16,False,1
CNT01971,1,Hazardous,2025-07-30,2025-08-05,2025-08-04,6,False,1
CNT01972,1,Reefer,2025-09-26,2025-09-30,2025-10-01,4,True,1
CNT01973,1,Reefer,2025-05-06,2025-05-11,2025-05-11,5,True,1
CNT01974,1,Tank,2025-09-28,2025-10-08,2025-10-03,10,False,1
CNT01975,1,Tank,2025-07-30,2025-08-14,2025-08-04,15,False,1
CNT01976,1,General,2025-07-24,2025-08-12,2025-07-29,19,False,1
CNT01977,1,Hazardous,2025-09-05,2025-09-16,2025-09-10,11,False,1
CNT01978,1,Tank,2025-04-02,2025-04-05,2025-04-07,3,True,1
CNT01979,1,General,2025-04-21,2025-04-30,2025-04-26,9,False,1
CNT01980,1,General,2025-04-05,2025-04-08,2025-04-10,3,True,1
CNT01981,1,Hazardous,2025-06-05,2025-06-07,2025-06-10,2,True,1
CNT01982,1,General,2025-05-26,2025-05-30,2025-05-31,4,True,1
CNT01983,1,Hazardous,2025-05-09,2025-05-15,2025-05-14,6,False,1
CNT01984,1,General,2025-08-19,2025-08-23,2025-08-24,4,True,1
CNT01985,1,Tank,2025-09-03,2025-09-05,2025-09-08,2,True,1
CNT01986,1,General,2025-08-14,2025-08-29,2025-08-19,15,False,1
CNT01987,1,General,2025-07-18,2025-07-22,2025-07-23,4,True,1
CNT01988,1,General,2025-04-29,2025-05-12,2025-05-04,13,False,1
CNT01989,1,General,2025-06-13,2025-06-18,2025-06-18,5,True,1
CNT01990,1,Tank,2025-05-31,2025-06-01,2025-06-05,1,True,1
CNT01991,1,General,2025-06-17,2025-06-19,2025-06-22,2,True,1
CNT01992,1,General,2025-05-02,2025-05-04,2025-05-07,2,True,1
CNT01993,1,General,2025-04-13,2025-04-17,2025-04-18,4,True,1
CNT01994,1,Reefer,2025-06-01,2025-06-07,2025-06-06,6,False,1
CNT01995,1,Hazardous,2025-07-17,2025-07-19,2025-07-22,2,True,1
CNT01996,1,Tank,2025-09-11,2025-09-18,2025-09-16,7,False,1
CNT01997,1,Tank,2025-09-07,2025-09-12,2025-09-12,5,True,1
CNT01998,1,Tank,2025-07-27,2025-08-10,2025-08-01,14,False,1
CNT01999,1,General,2025-04-17,2025-04-24,2025-04-22,7,False,1
CNT02000,1,General,2025-04-29,2025-05-14,2025-05-04,15,False,1
CNT02001,1,General,2025-08-06,2025-08-22,2025-08-11,16,False,1
CNT02002,1,Tank,2025-08-31,2025-09-02,2025-09-05,2,True,1
CNT02003,1,Hazardous,2025-08-16,2025-08-23,2025-08-21,7,False,1
CNT02004,1,General,2025-04-05,2025-04-10,2025-04-10,5,True,1
CNT02005,1,Tank,2025-09-09,2025-09-16,2025-09-14,7,False,1
CNT02006,1,Tank,2025-08-10,2025-08-12,2025-08-15,2,True,1
CNT02007,1,Reefer,2025-08-26,2025-09-01,2025-08-31,6,False,1
CNT02008,1,General,2025-06-01,2025-06-03,2025-06-06,2,True,1
CNT02009,1,Reefer,2025-05-07,2025-05-09,2025-05-12,2,True,1
CNT02010,1,Reefer,2025-06-14,2025-06-21,2025-06-19,7,False,1
CNT02011,1,General,2025-07-19,2025-08-05,2025-07-24,17,False,1
CNT02012,1,General,2025-04-01,2025-04-05,2025-04-06,4,True,1
CNT02013,1,Hazardous,2025-09-05,2025-09-12,2025-09-10,7,False,1
CNT02014,1,Reefer,2025-06-30,2025-07-04,2025-07-05,4,True,1
CNT02015,1,General,2025-06-01,2025-06-12,2025-06-06,11,False,1
CNT02016,1,General,2025-08-25,2025-08-27,2025-08-30,2,True,1
CNT02017,1,Tank,2025-07-16,2025-07-21,2025-07-21,5,True,1
CNT02018,1,General,2025-05-18,2025-05-19,2025-05-23,1,True,1
CNT02019,1,Tank,2025-09-18,2025-10-13,2025-09-23,25,False,1
CNT02020,1,General,2025-09-19,2025-09-29,2025-09-24,10,False,1
CNT02021,1,General,2025-04-22,2025-05-04,2025-04-27,12,False,1
CNT02022,1,Hazardous,2025-08-13,2025-08-17,2025-08-18,4,True,1
CNT02023,1,Tank,2025-07-02,2025-07-10,2025-07-07,8,False,1
CNT02024,1,Hazardous,2025-04-18,2025-04-20,2025-04-23,2,True,1
CNT02025,1,Hazardous,2025-08-13,2025-08-17,2025-08-18,4,True,1
CNT02026,1,General,2025-08-18,2025-08-25,2025-08-23,7,False,1
CNT02027,1,Tank,2025-08-08,2025-08-28,2025-08-13,20,False,1
CNT02028,1,Hazardous,2025-08-08,2025-08-14,2025-08-13,6,False,1
CNT02029,1,Tank,2025-08-20,2025-09-01,2025-08-25,12,False,1
CNT02030,1,Reefer,2025-04-06,2025-04-13,2025-04-11,7,False,1
CNT02031,1,General,2025-07-09,2025-07-11,2025-07-14,2,True,1
CNT02032,1,Reefer,2025-07-30,2025-08-03,2025-08-04,4,True,1
CNT02033,1,Tank,2025-04-12,2025-04-17,2025-04-17,5,True,1
CNT02034,1,General,2025-09-10,2025-09-22,2025-09-15,12,False,1
CNT02035,1,Reefer,2025-07-09,2025-07-11,2025-07-14,2,True,1
CNT02036,1,Hazardous,2025-07-05,2025-07-07,2025-07-10,2,True,1
CNT02037,1,General,2025-06-04,2025-06-05,2025-06-09,1,True,1
CNT02038,1,General,2025-04-05,2025-04-08,2025-04-10,3,True,1
CNT02039,1,General,2025-07-01,2025-07-04,2025-07-06,3,True,1
CNT02040,1,Hazardous,2025-04-18,2025-04-23,2025-04-23,5,True,1
CNT02041,1,Tank,2025-06-28,2025-07-04,2025-07-03,6,False,1
CNT02042,1,Hazardous,2025-06-01,2025-06-04,2025-06-06,3,True,1
CNT02043,1,Hazardous,2025-09-16,2025-09-23,2025-09-21,7,False,1
CNT02044,1,Tank,2025-09-08,2025-09-10,2025-09-13,2,True,1
CNT02045,1,Tank,2025-04-27,2025-05-05,2025-05-02,8,False,1
CNT02046,1,General,2025-08-27,2025-09-03,2025-09-01,7,False,1
CNT02047,1,Hazardous,2025-06-25,2025-07-01,2025-06-30,6,False,1
CNT02048,1,Reefer,2025-05-05,2025-05-13,2025-05-10,8,False,1
CNT02049,1,General,2025-04-12,2025-04-14,2025-04-17,2,True,1
CNT02050,1,Tank,2025-06-30,2025-07-05,2025-07-05,5,True,1
CNT02051,1,General,2025-08-18,2025-08-21,2025-08-23,3,True,1
CNT02052,1,Hazardous,2025-06-26,2025-07-03,2025-07-01,7,False,1
CNT02053,1,General,2025-09-12,2025-09-16,2025-09-17,4,True,1
CNT02054,1,Reefer,2025-05-15,2025-06-02,2025-05-20,18,False,1
CNT02055,1,Tank,2025-09-23,2025-09-26,2025-09-28,3,True,1
CNT02056,1,General,2025-07-28,2025-07-30,2025-08-02,2,True,1
CNT02057,1,Hazardous,2025-09-26,2025-10-07,2025-10-01,11,False,1
CNT02058,1,General,2025-08-01,2025-08-07,2025-08-06,6,False,1
CNT02059,1,General,2025-09-09,2025-09-16,2025-09-14,7,False,1
CNT02060,1,Hazardous,2025-05-17,2025-05-21,2025-05-22,4,True,1
CNT02061,1,Reefer,2025-05-05,2025-05-10,2025-05-10,5,True,1
CNT02062,1,Hazardous,2025-04-17,2025-04-20,2025-04-22,3,True,1
CNT02063,1,Reefer,2025-07-27,2025-08-11,2025-08-01,15,False,1
CNT02064,1,Reefer,2025-04-10,2025-04-12,2025-04-15,2,True,1
CNT02065,1,Tank,2025-06-15,2025-06-20,2025-06-20,5,True,1
CNT02066,1,General,2025-05-22,2025-05-29,2025-05-27,7,False,1
CNT02067,1,General,2025-04-12,2025-04-15,2025-04-17,3,True,1
CNT02068,1,Tank,2025-05-22,2025-06-03,2025-05-27,12,False,1
CNT02069,1,Tank,2025-04-11,2025-04-17,2025-04-16,6,False,1
CNT02070,1,General,2025-06-20,2025-06-25,2025-06-25,5,True,1
CNT02071,1,Reefer,2025-06-19,2025-06-20,2025-06-24,1,True,1
CNT02072,1,General,2025-08-10,2025-08-15,2025-08-15,5,True,1
CNT02073,1,General,2025-07-11,2025-07-16,2025-07-16,5,True,1
CNT02074,1,Hazardous,2025-08-18,2025-08-20,2025-08-23,2,True,1
CNT02075,1,General,2025-07-31,2025-08-12,2025-08-05,12,False,1
CNT02076,1,Tank,2025-06-04,2025-06-05,2025-06-09,1,True,1
CNT02077,1,Hazardous,2025-04-10,2025-04-13,2025-04-15,3,True,1
CNT02078,1,Tank,2025-09-13,2025-09-15,2025-09-18,2,True,1
CNT02079,1,General,2025-05-19,2025-06-01,2025-05-24,13,False,1
CNT02080,1,General,2025-06-13,2025-06-18,2025-06-18,5,True,1
CNT02081,1,Tank,2025-07-01,2025-08-07,2025-07-06,37,False,1
CNT02082,1,General,2025-04-13,2025-04-16,2025-04-18,3,True,1
CNT02083,1,Tank,2025-09-15,2025-09-19,2025-09-20,4,True,1
CNT02084,1,Tank,2025-06-24,2025-06-27,2025-06-29,3,True,1
CNT02085,1,Tank,2025-06-09,2025-06-10,2025-06-14,1,True,1
CNT02086,1,General,2025-05-02,2025-05-05,2025-05-07,3,True,1
CNT02087,1,General,2025-07-04,2025-07-09,2025-07-09,5,True,1
CNT02088,1,General,2025-07-21,2025-07-26,2025-07-26,5,True,1
CNT02089,1,Hazardous,2025-07-12,2025-07-31,2025-07-17,19,False,1
CNT02090,1,Tank,2025-07-22,2025-07-27,2025-07-27,5,True,1
CNT02091,1,Reefer,2025-07-08,2025-07-11,2025-07-13,3,True,1
CNT02092,1,Reefer,2025-06-26,2025-06-28,2025-07-01,2,True,1
CNT02093,1,Reefer,2025-05-18,2025-05-20,2025-05-23,2,True,1
CNT02094,1,General,2025-08-06,2025-08-10,2025-08-11,4,True,1
CNT02095,1,Reefer,2025-09-25,2025-10-16,2025-09-30,21,False,1
CNT02096,1,General,2025-08-06,2025-08-14,2025-08-11,8,False,1
CNT02097,1,Tank,2025-07-04,2025-07-07,2025-07-09,3,True,1
CNT02098,1,General,2025-08-11,2025-08-21,2025-08-16,10,False,1
CNT02099,1,Tank,2025-06-08,2025-06-11,2025-06-13,3,True,1
CNT02100,1,General,2025-04-22,2025-04-23,2025-04-27,1,True,1
CNT02101,1,Tank,2025-07-18,2025-07-20,2025-07-23,2,True,1
CNT02102,1,Tank,2025-04-21,2025-05-01,2025-04-26,10,False,1
CNT02103,1,Tank,2025-07-20,2025-07-23,2025-07-25,3,True,1
CNT02104,1,Reefer,2025-09-02,2025-09-05,2025-09-07,3,True,1
CNT02105,1,Reefer,2025-05-17,2025-05-24,2025-05-22,7,False,1
CNT02106,1,Hazardous,2025-08-18,2025-08-25,2025-08-23,7,False,1
CNT02107,1,General,2025-06-15,2025-06-16,2025-06-20,1,True,1
CNT02108,1,General,2025-06-22,2025-06-28,2025-06-27,6,False,1
CNT02109,1,General,2025-04-27,2025-04-30,2025-05-02,3,True,1
