Market,City,Item Name,CFS,Delivery Date,Route,Container Type,Utilization (%),Planned Start Date,Planned Start Time,Actual Start Date,Actual Start Time,ETA Date,ETA Time,Actual Delivery Date,Actual Delivery Time,Delay (minutes),Deviation Status,Route Allocation,Mode of Transport,Total Delivery Time (hrs),Client Name,Vehicle ID,ETA DateTime,Route Deviation (%)
UP044040,LAKHIMPUR KHERI,Samrat Advanced,"Kochi, Andhra Pradesh",2025-06-15,"Route: Kochi, Andhra Pradesh Ã‚Â¢ LAKHIMPUR KHERI via NH-57",TEU,67.0,2025-06-02,01:21:00,2025-06-02,01:00:00,2025-06-03,12:21:00,2025-06-03,12:21:00,00:00:00,On time,NH-57,road,35.35,BigBasket,VEH0204,2025-06-03 12:21:00,0.0
UP046011,LUCKNOW,Samrat,"Pune, Rajasthan",2025-06-08,"Route: Pune, Rajasthan Ã‚Â¢ LUCKNOW via NH-57",TEU,86.0,2025-06-01,18:55:00,2025-06-01,19:27:00,2025-06-03,07:55:00,2025-06-03,08:11:00,00:16:00,Delay,NH-57,road,36.7333333333333,Godrej Agrovet,VEH0253,2025-06-03 07:55:00,1.1
WB014006,North 24 Parganas,PSC-LPP,"Udaipur, Karnataka",2025-06-06,"Route: Udaipur, Karnataka Ã‚Â¢ North 24 Parganas via NH-57",TEU,71.5,2025-06-01,12:39:00,2025-06-01,12:36:00,2025-06-03,00:39:00,2025-06-03,00:39:00,00:00:00,On time,NH-57,road,36.05,BigBasket,VEH0274,2025-06-03 00:39:00,0.0
JH008021,Giridih,Composite-Samrat Advanced,"Coimbatore, Chhattisgarh",2025-06-13,"Route: Coimbatore, Chhattisgarh Ã‚Â¢ Giridih via NH-58",FEU,68.0,2025-06-01,15:18:00,2025-06-01,16:15:00,2025-06-02,04:18:00,2025-06-02,04:18:00,00:00:00,On time,NH-58,road,12.05,Flipkart,VEH0254,2025-06-02 04:18:00,0.0
MH013015,Jalgaon,Chetak-PPC,"Udaipur, Bihar",2025-06-06,"Route: Udaipur, Bihar Ã‚Â¢ Jalgaon via NH-58",TEU,62.5,2025-06-01,08:44:00,2025-06-01,08:19:00,2025-06-01,19:44:00,2025-06-01,20:16:00,00:32:00,Delay,NH-58,road,11.95,ITC Ltd.,VEH0251,2025-06-01 19:44:00,6.72
MH014007,Jalna,Perfect Plus,"Jodhpur, Andhra Pradesh",2025-06-13,"Route: Jodhpur, Andhra Pradesh Ã‚Â¢ Jalna via NH-58",FEU,91.0,2025-06-02,04:56:00,2025-06-02,06:00:00,2025-06-02,17:56:00,2025-06-02,17:56:00,00:00:00,On time,NH-58,road,11.9333333333333,Amazon India,VEH0237,2025-06-02 17:56:00,0.0
MH041004,New Mumbai,Perfect Plus,"Nashik, Jharkhand",2025-06-08,"Route: Nashik, Jharkhand Ã‚Â¢ New Mumbai via NH-58",TEU,73.5,2025-06-01,13:24:00,2025-06-01,14:15:00,2025-06-02,02:24:00,2025-06-02,02:24:00,00:00:00,On time,NH-58,road,12.15,Amazon India,VEH0283,2025-06-02 02:24:00,0.0
MP046012,Singrauli,Samrat,"Indore, Maharashtra",2025-06-20,"Route: Indore, Maharashtra Ã‚Â¢ Singrauli via NH-58",FEU,79.0,2025-06-01,07:47:00,2025-06-01,07:19:00,2025-06-02,18:47:00,2025-06-02,19:30:00,00:43:00,Delay,NH-58,road,36.1833333333333,DMart,VEH0273,2025-06-02 18:47:00,2.98
RJ001013,Ajmer,Chetak-PPC,"Coimbatore, Telangana",2025-06-18,"Route: Coimbatore, Telangana Ã‚Â¢ Ajmer via NH-58",TEU,86.0,2025-06-02,04:57:00,2025-06-02,06:19:00,2025-06-02,17:57:00,2025-06-02,17:57:00,00:00:00,On time,NH-58,road,11.6333333333333,HUL,VEH0271,2025-06-02 17:57:00,0.0
RJ016251,Jaipur,Chetak-PPC,"Hyderabad, Rajasthan",2025-06-07,"Route: Hyderabad, Rajasthan Ã‚Â¢ Jaipur via NH-58",TEU,95.0,2025-06-01,16:55:00,2025-06-01,17:03:00,2025-06-02,05:55:00,2025-06-02,05:55:00,00:00:00,On time,NH-58,road,12.8666666666666,Flipkart,VEH0238,2025-06-02 05:55:00,0.0
RJ029148,Sikar,Perfect Plus,"Jabalpur, Gujarat",2025-06-22,"Route: Jabalpur, Gujarat Ã‚Â¢ Sikar via NH-58",TEU,69.0,2025-06-01,17:31:00,2025-06-01,18:48:00,2025-06-03,07:31:00,2025-06-03,07:58:00,00:27:00,Delay,NH-58,road,37.1666666666666,Godrej Agrovet,VEH0245,2025-06-03 07:31:00,1.82
RJ032015,Tonk,Perfect Plus,"Jaipur, Jharkhand",2025-06-21,"Route: Jaipur, Jharkhand Ã‚Â¢ Tonk via NH-58",TEU,74.0,2025-06-01,06:01:00,2025-06-01,06:16:00,2025-06-02,18:01:00,2025-06-02,18:01:00,00:00:00,On time,NH-58,road,35.75,Nestle India,VEH0216,2025-06-02 18:01:00,0.0
RJ032027,Tonk,Chetak-PPC,"Jaipur, Jharkhand",2025-06-25,"Route: Jaipur, Jharkhand Ã‚Â¢ Tonk via NH-58",TEU,100.0,2025-06-01,20:34:00,2025-06-01,22:00:00,2025-06-02,10:34:00,2025-06-02,11:13:00,00:39:00,Delay,NH-58,road,13.2166666666666,Flipkart,VEH0281,2025-06-02 10:34:00,7.41
UP026001,FIROZABAD,Rakshak,"Raipur, Telangana",2025-06-23,"Route: Raipur, Telangana Ã‚Â¢ FIROZABAD via NH-58",TEU,66.5,2025-06-01,11:54:00,2025-06-01,13:21:00,2025-06-03,01:54:00,2025-06-03,01:54:00,00:00:00,On time,NH-58,road,36.55,Amazon India,VEH0245,2025-06-03 01:54:00,0.0
UP034013,Jalaun,Samrat Advanced,"Nagpur, Jharkhand",2025-06-24,"Route: Nagpur, Jharkhand Ã‚Â¢ Jalaun via NH-58",TEU,76.0,2025-06-01,06:25:00,2025-06-01,07:48:00,2025-06-01,19:25:00,2025-06-01,19:25:00,00:00:00,On time,NH-58,road,11.6166666666666,HUL,VEH0282,2025-06-01 19:25:00,0.0
UP036014,JHANSI,Ultimate,"Coimbatore, Karnataka",2025-06-22,"Route: Coimbatore, Karnataka Ã‚Â¢ JHANSI via NH-58",TEU,69.0,2025-06-01,21:36:00,2025-06-01,22:14:00,2025-06-02,10:36:00,2025-06-02,10:36:00,00:00:00,On time,NH-58,road,12.3666666666666,Nestle India,VEH0278,2025-06-02 10:36:00,0.0
UP039125,KANPUR,Rakshak,"Vijayawada, Kerala",2025-06-17,"Route: Vijayawada, Kerala Ã‚Â¢ KANPUR via NH-58",TEU,73.0,2025-06-02,03:47:00,2025-06-02,04:00:00,2025-06-03,15:47:00,2025-06-03,15:47:00,00:00:00,On time,NH-58,road,35.7833333333333,DMart,VEH0202,2025-06-03 15:47:00,0.0
UP047001,Hathras,Rakshak,"Kanpur, Tamil Nadu",2025-06-24,"Route: Kanpur, Tamil Nadu Ã‚Â¢ Hathras via NH-58",TEU,82.5,2025-06-01,22:40:00,2025-06-01,22:55:00,2025-06-02,11:40:00,2025-06-02,12:27:00,00:47:00,Delay,NH-58,road,13.5333333333333,Reliance Retail,VEH0270,2025-06-02 11:40:00,8.72
UP058019,PRATAPGARH,Samrat Advanced,"Guwahati, Maharashtra",2025-06-06,"Route: Guwahati, Maharashtra Ã‚Â¢ PRATAPGARH via NH-58",FEU,78.0,2025-06-01,11:40:00,2025-06-01,12:10:00,2025-06-01,23:40:00,2025-06-02,09:40:00,22:57:00,Delay,NH-58,road,21.5,DMart,VEH0255,2025-06-01 23:40:00,70.08
MP021032,Indore,Chetak-PPC,"Pune, Telangana",2025-06-02,"Route: Pune, Telangana Ã‚Â¢ Indore via NH-59",TEU,70.0,2025-06-01,12:23:00,2025-06-01,12:07:00,2025-06-01,23:23:00,2025-06-01,23:23:00,00:00:00,On time,NH-59,road,11.2666666666666,Nestle India,VEH0259,2025-06-01 23:23:00,0.0
MP045013,Sidhi,Samrat,"Indore, Maharashtra",2025-06-13,"Route: Indore, Maharashtra Ã‚Â¢ Sidhi via NH-59",TEU,86.0,2025-06-01,18:26:00,2025-06-01,18:44:00,2025-06-03,07:26:00,2025-06-03,07:26:00,00:00:00,On time,NH-59,road,36.7,Metro Cash & Carry,VEH0229,2025-06-03 07:26:00,0.0
MP048009,Ujjain,Chetak-PPC,"Mangalore, Telangana",2025-06-30,"Route: Mangalore, Telangana Ã‚Â¢ Ujjain via NH-59",FEU,92.0,2025-06-02,05:13:00,2025-06-02,05:31:00,2025-06-03,17:13:00,2025-06-03,17:13:00,00:00:00,On time,NH-59,road,35.7,DMart,VEH0258,2025-06-03 17:13:00,0.0
MP049021,Umaria,Perfect Plus,"Raipur, Maharashtra",2025-06-13,"Route: Raipur, Maharashtra Ã‚Â¢ Umaria via NH-59",TEU,70.0,2025-06-01,08:16:00,2025-06-01,09:05:00,2025-06-01,20:16:00,2025-06-01,20:16:00,00:00:00,On time,NH-59,road,11.1833333333333,Godrej Agrovet,VEH0293,2025-06-01 20:16:00,0.0
RJ007142,Bhilwara,Perfect Plus,"Coimbatore, Telangana",2025-06-04,"Route: Coimbatore, Telangana Ã‚Â¢ Bhilwara via NH-59",FEU,61.5,2025-06-01,18:26:00,2025-06-01,18:25:00,2025-06-03,06:26:00,2025-06-03,06:26:00,00:00:00,On time,NH-59,road,36.0166666666666,Flipkart,VEH0291,2025-06-03 06:26:00,0.0
RJ011005,Churu,Chetak-OPC,"Amritsar, Madhya Pradesh",2025-06-05,"Route: Amritsar, Madhya Pradesh Ã‚Â¢ Churu via NH-59",TEU,81.0,2025-06-01,10:30:00,2025-06-01,11:38:00,2025-06-03,00:30:00,2025-06-03,00:55:00,00:25:00,Delay,NH-59,road,37.2833333333333,Godrej Agrovet,VEH0293,2025-06-03 00:30:00,1.69
RJ029079,Sikar,Chetak-PPC,"Kanpur, Gujarat",2025-06-06,"Route: Kanpur, Gujarat Ã‚Â¢ Sikar via NH-59",FEU,96.0,2025-06-01,10:18:00,2025-06-01,10:54:00,2025-06-01,22:18:00,2025-06-01,22:18:00,00:00:00,On time,NH-59,road,11.4,ITC Ltd.,VEH0243,2025-06-01 22:18:00,0.0
RJ031084,Sri Ganganagar,Perfect Plus,"Amritsar, Punjab",2025-06-28,"Route: Amritsar, Punjab Ã‚Â¢ Sri Ganganagar via NH-59",FEU,81.5,2025-06-01,12:24:00,2025-06-01,11:59:00,2025-06-01,23:24:00,2025-06-02,09:24:00,22:15:00,Delay,NH-59,road,21.4166666666666,Flipkart,VEH0297,2025-06-01 23:24:00,70.35
UP022052,ETAWAH,Perfect Plus,"Lucknow, Karnataka",2025-06-04,"Route: Lucknow, Karnataka Ã‚Â¢ ETAWAH via NH-59",TEU,64.0,2025-06-02,04:44:00,2025-06-02,04:32:00,2025-06-02,15:44:00,2025-06-02,16:28:00,00:44:00,Delay,NH-59,road,11.9333333333333,Amazon India,VEH0252,2025-06-02 15:44:00,9.27
UP035044,Jaunpur,Perfect Plus,"Udaipur, Punjab",2025-06-20,"Route: Udaipur, Punjab Ã‚Â¢ Jaunpur via NH-59",TEU,96.0,2025-06-02,01:04:00,2025-06-02,01:26:00,2025-06-02,13:04:00,2025-06-02,13:42:00,00:38:00,Delay,NH-59,road,12.2666666666666,HUL,VEH0203,2025-06-02 13:04:00,7.77
UP070101,Unnao,Perfect Plus,"Ahmedabad, Assam",2025-06-26,"Route: Ahmedabad, Assam Ã‚Â¢ Unnao via NH-59",TEU,75.0,2025-06-01,11:26:00,2025-06-01,12:23:00,2025-06-03,00:26:00,2025-06-03,00:26:00,00:00:00,On time,NH-59,road,36.05,Reliance Retail,VEH0210,2025-06-03 00:26:00,0.0
WB012021,Murshidabad,Composite-Samrat Advanced,"Vijayawada, Telangana",2025-06-11,"Route: Vijayawada, Telangana Ã‚Â¢ Murshidabad via NH-59",TEU,66.5,2025-06-01,19:54:00,2025-06-01,20:32:00,2025-06-03,08:54:00,2025-06-03,09:29:00,00:35:00,Delay,NH-59,road,36.95,Flipkart,VEH0282,2025-06-03 08:54:00,2.38
BR064011,BR064-Unknown,Perfect Plus,"Jabalpur, Madhya Pradesh",2025-06-15,"Route: Jabalpur, Madhya Pradesh Ã‚Â¢ BR064-Unknown via NH-60",FEU,90.0,2025-06-01,18:57:00,2025-06-01,19:22:00,2025-06-02,07:57:00,2025-06-02,08:46:00,00:49:00,Delay,NH-60,road,13.4,Nestle India,VEH0215,2025-06-02 07:57:00,9.18
MP043007,Sheopur,Chetak-PPC,"Udaipur, Jharkhand",2025-06-21,"Route: Udaipur, Jharkhand Ã‚Â¢ Sheopur via NH-60",TEU,89.0,2025-06-01,08:33:00,2025-06-01,08:43:00,2025-06-01,20:33:00,2025-06-01,21:14:00,00:41:00,Delay,NH-60,road,12.5166666666666,Flipkart,VEH0202,2025-06-01 20:33:00,8.23
RJ011077,Churu,Chetak-PPC,"Amritsar, Madhya Pradesh",2025-06-27,"Route: Amritsar, Madhya Pradesh Ã‚Â¢ Churu via NH-60",TEU,66.0,2025-06-02,01:24:00,2025-06-02,01:34:00,2025-06-02,13:24:00,2025-06-02,13:24:00,00:00:00,On time,NH-60,road,11.8333333333333,Flipkart,VEH0230,2025-06-02 13:24:00,0.0
RJ032021,Tonk,Chetak-PPC,"Jaipur, Jharkhand",2025-06-08,"Route: Jaipur, Jharkhand Ã‚Â¢ Tonk via NH-60",TEU,92.0,2025-06-01,18:02:00,2025-06-01,18:53:00,2025-06-03,07:02:00,2025-06-03,07:15:00,00:13:00,Delay,NH-60,road,36.3666666666666,Amazon India,VEH0228,2025-06-03 07:02:00,0.9
RJ033025,Udaipur,Chetak-PPC,"Visakhapatnam, Karnataka",2025-06-03,"Route: Visakhapatnam, Karnataka Ã‚Â¢ Udaipur via NH-60",FEU,83.0,2025-06-01,20:47:00,2025-06-01,20:33:00,2025-06-03,08:47:00,2025-06-03,09:12:00,00:25:00,Delay,NH-60,road,36.65,HUL,VEH0286,2025-06-03 08:47:00,1.72
UP006073,Azamgarh,Ultimate,"Nagpur, Telangana",2025-06-11,"Route: Nagpur, Telangana Ã‚Â¢ Azamgarh via NH-60",TEU,87.5,2025-06-01,11:02:00,2025-06-01,11:51:00,2025-06-01,23:02:00,2025-06-02,09:02:00,21:01:00,Delay,NH-60,road,21.1833333333333,BigBasket,VEH0222,2025-06-01 23:02:00,71.13
UP012038,Banda,Samrat Advanced,"Jodhpur, Chhattisgarh",2025-06-23,"Route: Jodhpur, Chhattisgarh Ã‚Â¢ Banda via NH-60",TEU,61.0,2025-06-02,04:00:00,2025-06-02,04:40:00,2025-06-03,16:00:00,2025-06-03,16:25:00,00:25:00,Delay,NH-60,road,35.75,DMart,VEH0203,2025-06-03 16:00:00,1.76
UP038002,Kannauj,Rakshak,"Surat, Tamil Nadu",2025-06-14,"Route: Surat, Tamil Nadu Ã‚Â¢ Kannauj via NH-60",FEU,65.5,2025-06-01,18:56:00,2025-06-01,19:05:00,2025-06-02,07:56:00,2025-06-02,07:56:00,00:00:00,On time,NH-60,road,12.85,Reliance Retail,VEH0262,2025-06-02 07:56:00,0.0
WB002081,Purba Bardhaman,PSC-Unique Plus,"Pune, Punjab",2025-06-03,"Route: Pune, Punjab Ã‚Â¢ Purba Bardhaman via NH-60",TEU,72.0,2025-06-01,07:53:00,2025-06-01,08:45:00,2025-06-02,19:53:00,2025-06-02,19:53:00,00:00:00,On time,NH-60,road,35.1333333333333,HUL,VEH0294,2025-06-02 19:53:00,0.0
JH001047,Bokaro,Composite-Ultimate Ultra,"Patna, Karnataka",2025-06-09,"Route: Patna, Karnataka Ã‚Â¢ Bokaro via NH-61",FEU,65.0,2025-06-01,22:38:00,2025-06-01,23:41:00,2025-06-02,12:38:00,2025-06-02,12:59:00,00:21:00,Delay,NH-61,road,13.3,Flipkart,VEH0258,2025-06-02 12:38:00,3.96
JH014017,Koderma,PSC-Unique Plus,"Ranchi, Tamil Nadu",2025-06-07,"Route: Ranchi, Tamil Nadu Ã‚Â¢ Koderma via NH-61",TEU,89.0,2025-06-01,13:47:00,2025-06-01,14:29:00,2025-06-03,02:47:00,2025-06-03,03:28:00,00:41:00,Delay,NH-61,road,36.9833333333333,Amazon India,VEH0262,2025-06-03 02:47:00,2.79
MH003038,Amravati,Perfect Plus,"Indore, Andhra Pradesh",2025-06-02,"Route: Indore, Andhra Pradesh Ã‚Â¢ Amravati via NH-61",FEU,79.0,2025-06-01,06:38:00,2025-06-01,07:15:00,2025-06-02,18:38:00,2025-06-02,18:38:00,00:00:00,On time,NH-61,road,35.3833333333333,Nestle India,VEH0212,2025-06-02 18:38:00,0.0
MH008036,Chandrapur,Chetak-PPC,"Udaipur, Uttar Pradesh",2025-06-17,"Route: Udaipur, Uttar Pradesh Ã‚Â¢ Chandrapur via NH-61",TEU,68.0,2025-06-01,12:30:00,2025-06-01,12:42:00,2025-06-03,01:30:00,2025-06-03,02:02:00,00:32:00,Delay,NH-61,road,37.3333333333333,Metro Cash & Carry,VEH0216,2025-06-03 01:30:00,2.15
MH008049,Chandrapur,Chetak-PPC,"Raipur, Madhya Pradesh",2025-06-10,"Route: Raipur, Madhya Pradesh Ã‚Â¢ Chandrapur via NH-61",FEU,92.0,2025-06-01,15:22:00,2025-06-01,16:04:00,2025-06-03,04:22:00,2025-06-03,05:05:00,00:43:00,Delay,NH-61,road,37.0166666666666,BigBasket,VEH0282,2025-06-03 04:22:00,2.92
MH021007,Nandurbar,Perfect Plus,"Lucknow, Kerala",2025-06-01,"Route: Lucknow, Kerala Ã‚Â¢ Nandurbar via NH-61",TEU,64.0,2025-06-01,09:39:00,2025-06-01,09:54:00,2025-06-02,21:39:00,2025-06-02,22:05:00,00:26:00,Delay,NH-61,road,36.1833333333333,BigBasket,VEH0265,2025-06-02 21:39:00,1.81
MH035037,Yavatmal,Perfect Plus,"Raipur, Madhya Pradesh",2025-06-21,"Route: Raipur, Madhya Pradesh Ã‚Â¢ Yavatmal via NH-61",TEU,82.0,2025-06-01,22:59:00,2025-06-01,23:14:00,2025-06-02,11:59:00,2025-06-02,12:11:00,00:12:00,Delay,NH-61,road,12.95,ITC Ltd.,VEH0211,2025-06-02 11:59:00,2.32
MH043030,THANE,Perfect Plus,"Vijayawada, Maharashtra",2025-06-04,"Route: Vijayawada, Maharashtra Ã‚Â¢ THANE via NH-61",TEU,83.0,2025-06-02,01:34:00,2025-06-02,01:38:00,2025-06-03,13:34:00,2025-06-03,14:33:00,00:59:00,Delay,NH-61,road,36.9166666666666,ITC Ltd.,VEH0219,2025-06-03 13:34:00,4.01
MP014032,Dewas,Perfect Plus,"Ranchi, Jharkhand",2025-06-23,"Route: Ranchi, Jharkhand Ã‚Â¢ Dewas via NH-61",TEU,71.0,2025-06-02,03:55:00,2025-06-02,04:00:00,2025-06-03,15:55:00,2025-06-03,15:55:00,00:00:00,On time,NH-61,road,35.9166666666666,HUL,VEH0254,2025-06-03 15:55:00,0.0
RJ022017,Karauli,Chetak-OPC,"Hyderabad, Gujarat",2025-06-11,"Route: Hyderabad, Gujarat Ã‚Â¢ Karauli via NH-61",TEU,69.5,2025-06-01,21:54:00,2025-06-01,22:21:00,2025-06-02,10:54:00,2025-06-02,11:05:00,00:11:00,Delay,NH-61,road,12.7333333333333,DMart,VEH0218,2025-06-02 10:54:00,2.17
TG049018,Warangal,Samrat,"Jaipur, Uttar Pradesh",2025-06-07,"Route: Jaipur, Uttar Pradesh Ã‚Â¢ Warangal via NH-61",TEU,74.0,2025-06-01,20:47:00,2025-06-01,21:48:00,2025-06-03,10:47:00,2025-06-03,11:14:00,00:27:00,Delay,NH-61,road,37.4333333333333,Reliance Retail,VEH0288,2025-06-03 10:47:00,1.81
UP007019,BUDAUN,Samrat,"Patna, Andhra Pradesh",2025-06-17,"Route: Patna, Andhra Pradesh Ã‚Â¢ BUDAUN via NH-61",TEU,92.0,2025-06-01,06:42:00,2025-06-01,07:22:00,2025-06-01,18:42:00,2025-06-01,18:47:00,00:05:00,Delay,NH-61,road,11.4166666666666,Nestle India,VEH0279,2025-06-01 18:42:00,1.1
UP027017,Gautam Buddha Nagar,Perfect Plus,"Jabalpur, Chhattisgarh",2025-06-21,"Route: Jabalpur, Chhattisgarh Ã‚Â¢ Gautam Buddha Nagar via NH-61",TEU,89.0,2025-06-01,17:44:00,2025-06-01,18:07:00,2025-06-02,06:44:00,2025-06-02,07:24:00,00:40:00,Delay,NH-61,road,13.2833333333333,Nestle India,VEH0273,2025-06-02 06:44:00,7.56
UP052080,MAU,Perfect Plus,"Lucknow, Andhra Pradesh",2025-06-06,"Route: Lucknow, Andhra Pradesh Ã‚Â¢ MAU via NH-61",FEU,95.0,2025-06-01,14:28:00,2025-06-01,14:58:00,2025-06-03,03:28:00,2025-06-03,03:51:00,00:23:00,Delay,NH-61,road,36.8833333333333,Godrej Agrovet,VEH0235,2025-06-03 03:28:00,1.57
UP070117,Unnao,Perfect Plus,"Ahmedabad, Assam",2025-06-19,"Route: Ahmedabad, Assam Ã‚Â¢ Unnao via NH-61",TEU,90.5,2025-06-01,16:53:00,2025-06-01,18:21:00,2025-06-02,06:53:00,2025-06-02,06:53:00,00:00:00,On time,NH-61,road,12.5333333333333,HUL,VEH0225,2025-06-02 06:53:00,0.0
GJ007020,Dahod,Chetak-OPC,"Jodhpur, Maharashtra",2025-06-08,"Route: Jodhpur, Maharashtra Ã‚Â¢ Dahod via NH-62",FEU,99.0,2025-06-01,17:39:00,2025-06-01,18:48:00,2025-06-03,07:39:00,2025-06-03,07:39:00,00:00:00,On time,NH-62,road,36.85,BigBasket,VEH0265,2025-06-03 07:39:00,0.0
MP028106,Mandsaur,Chetak-PPC,"Indore, Madhya Pradesh",2025-06-17,"Route: Indore, Madhya Pradesh Ã‚Â¢ Mandsaur via NH-62",FEU,77.0,2025-06-01,11:05:00,2025-06-01,11:24:00,2025-06-03,00:05:00,2025-06-03,00:05:00,00:00:00,On time,NH-62,road,36.6833333333333,Nestle India,VEH0253,2025-06-03 00:05:00,0.0
MP046034,Singrauli,Khajuraho,"Indore, Maharashtra",2025-06-19,"Route: Indore, Maharashtra Ã‚Â¢ Singrauli via NH-62",TEU,60.0,2025-06-02,03:41:00,2025-06-02,03:44:00,2025-06-03,15:41:00,2025-06-03,16:05:00,00:24:00,Delay,NH-62,road,36.35,DMart,VEH0277,2025-06-03 15:41:00,1.66
RJ011017,Churu,Chetak-PPC,"Hyderabad, Andhra Pradesh",2025-06-05,"Route: Hyderabad, Andhra Pradesh Ã‚Â¢ Churu via NH-62",TEU,69.0,2025-06-01,08:31:00,2025-06-01,08:09:00,2025-06-01,19:31:00,2025-06-01,19:31:00,00:00:00,On time,NH-62,road,11.3666666666666,DMart,VEH0235,2025-06-01 19:31:00,0.0
RJ015011,Hanumangarh,Perfect Plus,"Jabalpur, Telangana",2025-06-11,"Route: Jabalpur, Telangana Ã‚Â¢ Hanumangarh via NH-62",FEU,62.0,2025-06-01,15:07:00,2025-06-01,15:52:00,2025-06-03,04:07:00,2025-06-03,04:54:00,00:47:00,Delay,NH-62,road,37.0333333333333,BigBasket,VEH0215,2025-06-03 04:07:00,3.19
RJ029121,Sikar,Chetak-PPC,"Surat, Kerala",2025-06-04,"Route: Surat, Kerala Ã‚Â¢ Sikar via NH-62",TEU,89.0,2025-06-01,08:07:00,2025-06-01,08:51:00,2025-06-02,20:07:00,2025-06-02,20:07:00,00:00:00,On time,NH-62,road,35.2666666666666,BigBasket,VEH0203,2025-06-02 20:07:00,0.0
UK012019,Udham Singh Nagar,Ultimate,"Kochi, Karnataka",2025-06-16,"Route: Kochi, Karnataka Ã‚Â¢ Udham Singh Nagar via NH-62",TEU,78.0,2025-06-01,11:26:00,2025-06-01,12:15:00,2025-06-01,23:26:00,2025-06-02,09:26:00,21:14:00,Delay,NH-62,road,21.1833333333333,Metro Cash & Carry,VEH0252,2025-06-01 23:26:00,71.13
UP005014,AURAIYA,Samrat,"Kanpur, Chhattisgarh",2025-06-09,"Route: Kanpur, Chhattisgarh Ã‚Â¢ AURAIYA via NH-62",TEU,74.0,2025-06-01,11:48:00,2025-06-01,12:33:00,2025-06-02,00:48:00,2025-06-02,00:48:00,00:00:00,On time,NH-62,road,12.25,Metro Cash & Carry,VEH0246,2025-06-02 00:48:00,0.0
UP010070,Ballia,Rakshak,"Jabalpur, Madhya Pradesh",2025-06-12,"Route: Jabalpur, Madhya Pradesh Ã‚Â¢ Ballia via NH-62",TEU,100.0,2025-06-01,20:17:00,2025-06-01,20:28:00,2025-06-02,09:17:00,2025-06-02,09:17:00,00:00:00,On time,NH-62,road,12.8166666666666,Godrej Agrovet,VEH0206,2025-06-02 09:17:00,0.0
UP010072,Ballia,Rakshak,"Jabalpur, Madhya Pradesh",2025-06-09,"Route: Jabalpur, Madhya Pradesh Ã‚Â¢ Ballia via NH-62",TEU,80.0,2025-06-01,14:37:00,2025-06-01,15:28:00,2025-06-02,03:37:00,2025-06-02,03:37:00,00:00:00,On time,NH-62,road,12.15,Godrej Agrovet,VEH0203,2025-06-02 03:37:00,0.0
UP012054,Banda,Samrat Advanced,"Udaipur, Assam",2025-06-16,"Route: Udaipur, Assam Ã‚Â¢ Banda via NH-62",TEU,77.0,2025-06-01,12:44:00,2025-06-01,13:00:00,2025-06-03,01:44:00,2025-06-03,01:44:00,00:00:00,On time,NH-62,road,36.7333333333333,ITC Ltd.,VEH0229,2025-06-03 01:44:00,0.0
UP036039,JHANSI,Ultimate,"Lucknow, Madhya Pradesh",2025-06-20,"Route: Lucknow, Madhya Pradesh Ã‚Â¢ JHANSI via NH-62",TEU,65.5,2025-06-01,18:01:00,2025-06-01,19:08:00,2025-06-03,08:01:00,2025-06-03,08:24:00,00:23:00,Delay,NH-62,road,37.2666666666666,Nestle India,VEH0253,2025-06-03 08:01:00,1.55
UP046059,LUCKNOW,Perfect Plus,"Hyderabad, Bihar",2025-06-28,"Route: Hyderabad, Bihar Ã‚Â¢ LUCKNOW via NH-62",FEU,82.0,2025-06-01,17:53:00,2025-06-01,18:08:00,2025-06-02,06:53:00,2025-06-02,07:47:00,00:54:00,Delay,NH-62,road,13.65,Amazon India,VEH0231,2025-06-02 06:53:00,9.93
UP054015,Mirzapur,Rakshak,"Visakhapatnam, Andhra Pradesh",2025-06-04,"Route: Visakhapatnam, Andhra Pradesh Ã‚Â¢ Mirzapur via NH-62",TEU,72.5,2025-06-01,16:57:00,2025-06-01,17:43:00,2025-06-02,05:57:00,2025-06-02,06:42:00,00:45:00,Delay,NH-62,road,12.9833333333333,DMart,VEH0290,2025-06-02 05:57:00,8.71
GJ013003,Mehsana,Chetak-OPC,"Ahmedabad, Kerala",2025-06-10,"Route: Ahmedabad, Kerala Ã‚Â¢ Mehsana via NH-63",TEU,96.0,2025-06-01,18:53:00,2025-06-01,18:56:00,2025-06-03,07:53:00,2025-06-03,08:02:00,00:09:00,Delay,NH-63,road,37.1,Amazon India,VEH0230,2025-06-03 07:53:00,0.6
MP022007,Jabalpur,Chetak-PPC,"Coimbatore, Andhra Pradesh",2025-06-17,"Route: Coimbatore, Andhra Pradesh Ã‚Â¢ Jabalpur via NH-63",TEU,74.0,2025-06-01,18:56:00,2025-06-01,19:42:00,2025-06-03,07:56:00,2025-06-03,07:56:00,00:00:00,On time,NH-63,road,36.2333333333333,Metro Cash & Carry,VEH0221,2025-06-03 07:56:00,0.0
MP028022,Mandsaur,Perfect Plus,"Coimbatore, Karnataka",2025-06-19,"Route: Coimbatore, Karnataka Ã‚Â¢ Mandsaur via NH-63",TEU,98.0,2025-06-02,01:53:00,2025-06-02,02:07:00,2025-06-03,13:53:00,2025-06-03,13:53:00,00:00:00,On time,NH-63,road,35.7666666666666,Amazon India,VEH0239,2025-06-03 13:53:00,0.0
